circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon, الإصلاح والتنمية,آفاق تونس,اتحاد القوى الشبابية,اتحاد شباب ديمقراطي تونسي,ارادة الشعب,الأمان,الائتلاف الديمقراطي ,الاتحاد الوطني الحر,الاتحاد من أجل تونس ,الانفتاح والوفاء,البؤساء,البناء الوطني,التحالف الديمقراطي,التكافل الاجتماعي,التكتل من أجل العمل والحريات,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية التونسية,الحزب الاسلامي التونسي,الحزب الاشتراكي,الحزب التونسي,الحزب الجمهوري,الحزب الشعبي التقدمي,الشعب يريد,العريضة الشعبية,القائمة الدستورية الموحدة,المؤتمر الشعبي,المؤتمر من أجل الجمهورية,تونس مش للبيع,تيار المحبة,حركة الديمقراطيين الاجتماعيين,حركة الديمقراطيين الاشتراكيين,حركة الشعب,حركة النهضة,حركة وفاء,حزب الخضر للتقدم,حزب العمل التونسي,حزب المجد,حزب الوحدة,صوت شعب تونس,عزم توكل بناء,قائمة أمل تونس,قائمة الحزب الليبرالي التونسي,قائمة حركة الشباب الوطني التونسي,نحب بلادي نظيفة,حركة نداء تونس,observers
1,4,8,48,3,593,406,700,0,294,294,406,700,0,0,401,3,2,406,0,True,1900,2255,0,43,0,0,0,0,2,28,8,0,0,0,6,1,1,22,23,0,0,0,0,8,0,0,1,0,1,11,0,1,0,1,1,80,5,0,1,1,0,0,0,0,0,1,0,155,نداء تونس:1  آفاق تونس:2  الجبهة الشعبية:1  حركة النهضة:1  
1,4,8,48,2,594,460,700,0,242,242,460,702,2,0,452,3,5,460,0,False,1845,,1,19,0,0,1,0,0,14,5,0,1,2,3,0,1,18,28,2,2,1,0,13,0,0,1,3,0,9,0,0,2,0,5,147,2,0,0,0,0,1,0,0,2,0,0,169,الجبهة الشعبية:1  حركة النهضة:1  الاتحاد الوطني الحر:1  آفاق تونس:1  
1,4,8,48,1,594,490,700,5,205,210,490,700,0,0,483,3,4,490,0,False,18.30,20.30,0,18,0,0,1,0,2,17,8,0,0,4,7,2,1,28,17,1,0,1,2,14,1,0,1,1,1,4,0,3,2,0,2,130,2,1,1,2,7,2,0,0,1,0,0,199,حركة النهضة:1  الجبهة الشعبية:1  نداء تونس:1  الاتحاد الوطني الحر:1  آفاق تونس:1  
1,4,8,47,8,554,405,605,1,199,200,405,605,0,0,401,2,2,405,0,False,18.45,,0,29,1,0,1,0,1,32,6,0,0,0,6,0,2,11,26,0,1,0,1,13,1,0,1,0,0,12,0,4,0,0,2,121,3,0,0,1,0,0,0,1,0,0,0,125,حركة النهضة:1  الجبهة الشعبية:1  
1,4,8,47,7,554,362,600,2,236,238,362,600,0,0,353,5,4,362,0,False,18.30,21.00,1,39,0,0,1,0,1,35,5,0,0,0,1,0,2,20,20,1,1,0,0,9,0,0,1,0,1,6,0,1,0,0,1,77,0,0,0,1,0,0,0,0,1,0,0,128,الجبهة الشعبية:1  حركة النهضة:1  التكتل من أجل العمل والحريات:1  
1,4,8,47,6,554,394,600,1,205,206,394,600,0,0,389,2,3,394,0,False,1830,2222,0,21,0,0,0,0,0,37,3,0,0,0,4,1,1,29,12,0,0,1,0,7,0,1,3,1,0,8,0,2,0,1,4,101,2,0,2,2,3,0,0,1,2,1,0,145,حركة النهضة:1  الاتحاد الوطني الحر:1  التكتل من أجل العمل والحريات:1  نداء تونس:1  الجبهة الشعبية:1  
1,4,8,47,5,554,427,600,0,173,173,427,600,0,0,418,5,4,427,0,False,1830,2130,0,11,0,0,0,0,1,24,6,1,0,0,6,1,1,16,20,0,1,0,0,7,0,0,2,1,2,8,0,4,3,1,3,138,2,0,0,1,3,3,0,0,0,0,0,152,حركة النهضة:1  
1,4,8,47,4,554,433,600,1,166,167,433,600,0,0,429,0,4,433,0,False,1815,2030,0,14,0,1,0,0,0,27,1,0,0,0,1,1,3,19,15,1,3,0,1,8,0,1,2,0,0,4,0,2,0,1,6,160,4,0,1,1,4,0,0,1,0,0,0,147,حركة النهضة:1  الجبهة الشعبية:1  
1,4,8,47,3,554,455,600,3,142,145,455,600,0,0,442,9,4,455,0,False,1830,2130,0,16,1,0,1,1,1,15,4,0,0,0,5,1,1,11,23,1,2,0,0,4,0,0,4,0,1,4,0,2,0,0,6,145,4,2,0,0,2,0,0,2,0,1,1,182,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  
1,4,8,47,2,554,456,601,2,143,145,456,601,0,0,436,11,9,456,0,True,1815,2133,1,9,0,0,2,0,2,16,6,0,1,0,0,0,2,12,12,1,0,1,1,16,3,0,5,3,2,4,0,1,0,3,4,125,3,3,0,2,2,0,0,0,1,1,0,192,الاتحاد الوطني الحر:1  حركة النهضة:1  نداء تونس:1  التكتل من أجل العمل والحريات:1  الجبهة الشعبية:1  
1,4,8,47,1,554,476,600,0,124,124,476,600,0,0,445,17,14,476,0,False,18h13,21h,0,20,1,0,1,0,1,17,9,1,3,0,2,2,3,14,8,0,2,3,1,5,2,1,2,1,0,5,0,2,3,1,6,130,3,0,3,1,8,2,0,0,1,1,0,181,حركة النهضة:1  التكتل من أجل العمل والحريات:1  الجبهة الشعبية:1  
1,4,7,46,2,531,406,598,0,192,192,406,598,0,0,400,2,4,406,0,False,19h,21h25,1,13,0,0,0,0,2,43,2,0,1,0,1,2,1,29,28,2,1,0,0,7,1,0,1,0,0,9,0,6,0,0,0,119,4,0,0,0,1,0,0,0,0,0,0,126,حركة النهضة:1  العريضة الشعبية:1  
1,4,7,46,1,532,460,600,0,140,140,460,600,0,0,442,11,7,460,0,False,1840,2030,0,11,0,0,0,0,3,41,2,0,1,0,2,0,3,7,8,1,4,0,3,8,0,1,2,1,3,4,0,2,1,1,9,156,3,1,1,2,8,5,0,1,0,0,1,146,حركة النهضة:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  
1,4,7,45,2,357,271,400,0,129,129,271,400,0,0,270,1,0,271,0,False,1835,,1,17,0,0,0,0,1,26,4,0,0,0,2,0,1,13,20,1,1,0,1,7,0,0,0,1,0,4,0,1,0,0,1,52,4,0,0,0,0,0,0,0,0,1,1,110,حركة النهضة:  
1,4,7,45,1,357,296,400,1,103,104,296,400,0,0,292,2,2,296,0,True,19.00,21.10,0,9,0,0,0,1,0,16,1,0,1,0,1,2,0,10,19,1,2,1,0,8,0,1,0,2,0,3,0,1,0,0,2,93,2,0,0,2,3,0,0,0,0,1,0,110,حركة النهضة:1  نداء تونس:1  
1,4,7,44,2,334,260,400,0,140,140,260,400,0,0,252,4,4,260,0,False,1818,2045,0,10,0,0,0,0,0,32,1,0,1,0,1,0,1,13,13,0,1,0,1,4,0,0,0,1,0,9,0,0,0,0,1,75,1,0,0,0,3,0,0,0,0,0,0,84,حركة النهضة:1  
1,4,7,44,1,334,291,400,0,109,109,291,400,0,0,280,8,3,291,0,False,1820,2045,0,5,0,0,0,0,1,19,6,0,1,3,2,0,3,10,12,0,1,0,0,2,0,0,0,1,0,10,0,0,1,1,3,96,3,0,0,2,2,0,1,0,0,0,0,94,حركة النهضة:1  الاتحاد الوطني الحر:1  نداء تونس:1  الجبهة الشعبية:1  
1,4,7,43,4,544,397,600,0,203,203,397,600,0,0,396,0,1,397,0,False,1820,1933,0,25,1,0,0,1,0,29,5,0,0,0,2,0,1,27,16,1,1,0,1,6,0,0,1,0,0,14,1,1,0,0,1,101,2,0,1,2,2,2,0,1,0,0,0,151,حركة النهضة:1  نداء تونس:1  التكتل من أجل العمل والحريات:1  
1,4,7,43,3,544,465,600,1,134,135,465,600,0,0,456,4,5,465,0,False,1910,,0,19,1,0,1,0,1,25,5,0,0,0,5,1,2,19,22,2,0,1,0,12,0,2,2,3,1,10,0,6,0,1,7,183,5,1,1,1,1,2,0,0,0,0,0,114,حركة النهضة:1  
1,4,7,43,2,544,467,600,2,131,133,467,600,0,0,454,11,2,467,0,False,1830,2105,0,10,1,0,1,0,2,27,4,0,2,0,1,1,2,21,18,1,0,1,0,8,0,0,2,2,0,10,0,0,0,0,1,168,5,1,0,4,3,1,0,1,1,0,0,155,حركة النهضة:1  نداء تونس:1  
1,4,7,43,1,544,469,600,7,126,7,467,474,126,2,450,9,8,467,0,False,18.30,20.35,3,11,1,0,0,1,1,25,7,0,0,0,4,0,5,15,16,1,1,0,2,10,0,0,0,2,0,4,0,0,1,2,3,147,3,0,4,0,5,1,1,1,1,2,1,168,حركة النهضة:1  تيار المحبة:1  نداء تونس:1  التكتل من أجل العمل والحريات:1  الجبهة الشعبية:1  
1,4,6,42,4,454,317,500,0,183,183,317,500,0,0,313,1,3,317,0,False,1820,2105,1,17,3,1,0,0,0,26,7,1,0,1,2,0,1,18,6,0,1,0,0,6,1,0,0,0,0,8,0,0,0,2,2,97,2,0,0,1,1,0,0,0,0,0,0,108,حركة النهضة:1  
1,4,6,42,3,455,346,500,0,154,154,346,500,0,0,342,2,2,346,0,True,1845,2015,0,13,0,0,0,0,1,18,6,1,1,0,3,1,1,23,9,0,1,0,0,6,0,0,1,0,0,4,0,2,0,0,1,140,4,0,0,2,1,1,0,0,0,0,0,102,الحزب الجمهوري:2  حركة النهضة:1  
1,4,6,42,2,455,367,500,1,132,133,367,500,0,0,357,7,3,367,0,True,1840,2110,1,11,3,0,0,0,0,12,5,0,0,1,2,0,1,19,10,1,3,1,0,3,1,0,0,1,1,3,1,3,0,1,3,155,1,0,0,0,2,0,0,0,0,0,0,112,الجبهة الشعبية:1  نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
1,4,6,42,1,455,393,500,0,107,107,393,500,0,0,381,8,4,393,0,False,1815,2115,1,8,2,2,1,0,1,23,8,1,0,2,4,0,1,14,7,0,0,2,0,7,3,1,1,2,0,3,1,2,0,0,0,135,3,2,0,1,7,1,0,1,0,0,1,133,الاتحاد الوطني الحر:1  حركة النهضة:1  نداء تونس:1  
1,4,6,41,6,561,388,600,1,211,212,388,600,0,0,384,0,4,388,0,True,18.45,20.54,0,20,1,1,0,2,1,43,7,0,0,0,1,0,2,22,24,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,3,109,6,0,0,1,1,0,0,0,0,0,1,124,حركة النهضة:1  الجبهة الشعبية:1  
1,4,6,41,5,562,387,600,1,212,213,387,600,0,0,382,3,2,387,0,False,18.30,21.15,0,26,1,1,0,0,0,27,11,0,1,0,1,0,4,30,22,0,1,0,1,8,0,0,0,0,0,9,0,0,0,0,0,85,2,0,1,1,0,0,0,0,1,0,0,149,حركة النهضة:1  الجبهة الشعبية:1  
1,4,6,41,4,562,442,600,1,157,158,442,600,0,0,440,2,0,442,0,True,1850,2100,0,12,0,0,0,0,0,27,5,1,0,2,0,0,4,35,11,0,1,0,1,12,1,0,1,0,0,11,0,2,0,0,0,148,2,1,0,2,5,0,0,0,0,0,1,155,حركة النهضة:1  الاتحاد الوطني الحر:1  
1,4,6,41,3,562,427,600,0,173,173,427,600,0,0,418,7,2,427,0,True,1855,2226,2,8,0,0,0,0,1,19,2,0,0,0,1,1,0,16,23,1,0,0,0,9,0,0,0,1,0,4,0,1,1,0,2,165,2,0,0,1,4,0,0,1,1,0,1,151,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
1,4,6,41,2,562,463,600,1,136,137,463,600,0,0,450,7,6,463,0,False,1900,2200,0,12,0,0,0,1,2,20,14,2,1,1,2,1,2,16,14,1,1,0,0,7,2,0,1,3,1,7,0,2,1,3,3,134,5,3,0,3,5,0,0,3,0,0,0,177,حركة النهضة:1  الاتحاد الوطني الحر:1  نداء تونس:1  
1,4,6,41,1,562,450,600,0,150,150,450,600,0,0,442,3,5,450,0,False,1845,2215,2,15,1,0,1,0,5,19,7,0,0,1,3,0,6,17,11,0,3,0,1,6,1,0,4,0,0,3,1,1,2,2,1,129,0,0,0,2,13,0,1,0,1,2,1,180,حركة النهضة:1  الجبهة الشعبية:1  نداء تونس:1  
1,4,5,40,3,543,305,598,0,293,293,305,598,0,0,293,8,4,305,0,False,1846,2038,0,1,8,0,1,0,0,25,0,0,0,1,1,1,1,5,6,0,2,0,2,5,0,1,1,0,1,3,0,1,0,0,1,162,1,1,0,0,0,1,0,0,0,0,0,61,حركة النهضة:1  
1,4,5,40,2,545,379,600,1,221,222,378,600,0,1,343,31,4,378,0,False,1836,,1,0,3,0,1,1,1,26,1,0,1,1,0,6,2,2,4,0,1,2,0,4,1,1,3,2,1,3,0,5,3,0,0,190,0,2,1,1,6,3,1,0,0,0,0,63,الجبهة الشعبية:1  حركة النهضة:1  الاتحاد الوطني الحر:1  نداء تونس:1  
1,4,5,40,1,545,413,600,6,181,187,413,600,0,0,358,51,4,413,0,False,1844,2225,3,1,4,1,3,5,3,18,2,2,2,3,1,3,3,1,2,2,5,5,3,7,0,2,6,2,0,1,0,5,2,0,5,158,4,2,2,2,9,2,1,3,2,0,2,69,الاتحاد الوطني الحر:1  حركة النهضة:1  
1,4,5,39,2,443,262,500,4,234,238,262,500,0,0,245,16,1,262,0,False,18.30,20.40,2,4,0,0,1,1,1,16,2,1,0,0,0,1,0,2,4,0,2,0,1,4,0,0,2,1,0,3,0,2,1,0,2,145,3,0,0,0,2,0,1,0,2,1,0,38,حركة النهضة:1  الجبهة الشعبية:1  
1,4,5,39,1,443,315,500,3,182,185,315,500,0,0,278,27,10,315,0,False,18.30,21.00,1,7,3,0,0,4,4,14,2,4,0,3,1,2,1,2,5,1,3,3,3,1,0,0,1,1,2,1,1,3,2,0,0,126,2,0,2,2,6,4,1,2,1,2,1,54,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
1,4,4,38,2,404,260,500,0,240,240,260,500,0,0,253,1,6,260,0,False,1911,2113,0,1,0,0,0,0,0,27,1,0,0,0,3,1,1,15,14,0,2,0,1,8,0,0,3,2,1,4,0,1,0,0,0,89,1,0,0,2,1,1,0,0,0,0,1,73,حركة النهضة:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  
1,4,4,38,1,405,317,500,1,183,184,316,500,0,1,298,12,6,316,0,False,19.00,21.05,0,7,2,2,2,0,0,21,0,1,1,3,2,2,1,9,7,2,0,1,0,3,1,0,6,3,0,0,1,3,2,0,0,99,2,0,0,2,5,0,0,1,0,2,0,105,حركة النهضة:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  العريضة الشعبية:1  
1,4,4,37,2,417,293,502,2,207,209,293,502,0,0,288,1,4,293,0,False,19.00,21.44,1,9,1,0,0,0,2,33,4,0,0,0,0,2,3,17,13,1,0,0,2,3,0,0,2,0,1,4,0,1,0,0,2,89,0,0,0,2,4,0,0,1,1,0,1,89,حركة النهضة:2  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  
1,4,4,37,1,418,325,500,1,174,175,325,500,0,0,296,24,5,325,0,False,18.17,21.00,0,4,3,1,0,1,2,17,2,2,3,2,1,1,1,3,9,2,2,1,2,6,1,1,3,0,0,3,0,0,1,0,3,104,1,0,0,2,7,1,0,1,0,1,1,101,حركة النهضة:2  نداء تونس:2  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  
1,4,4,36,4,593,363,700,1,336,337,363,700,0,0,354,4,5,363,0,False,1840,2115,1,13,4,0,0,0,3,48,0,0,0,1,4,3,0,12,28,2,0,0,0,2,0,0,3,0,1,2,0,1,1,0,2,98,1,0,0,0,2,0,0,1,0,1,1,119,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
1,4,4,36,3,596,430,700,8,262,270,430,700,0,0,424,3,3,430,0,False,1908,2110,0,7,0,0,1,1,1,43,2,0,0,0,3,0,2,14,5,0,2,2,1,8,0,0,8,3,1,4,0,1,1,0,2,177,3,0,0,1,4,1,1,2,1,1,0,121,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  
1,4,4,36,2,596,464,700,1,235,236,464,700,0,0,438,19,7,464,0,True,1855,2015,0,7,0,0,2,0,3,42,2,0,0,0,1,8,0,19,7,0,3,1,2,6,1,2,2,3,0,3,0,1,1,2,0,154,0,1,1,0,5,2,1,3,1,0,0,152,حركة النهضة:1  نداء تونس:1  العريضة الشعبية:1  
1,4,4,36,1,596,445,700,2,253,255,445,700,0,0,411,32,2,445,0,True,1900,2315,3,3,5,2,3,3,1,30,2,2,0,8,3,1,2,10,6,2,1,2,1,5,2,0,2,6,0,3,1,2,6,5,3,135,4,4,3,2,16,4,1,5,1,1,5,105,حركة النهضة:  نداء تونس:  الحزب الجمهوري:  
1,4,4,35,6,573,396,700,0,304,304,396,700,0,0,391,4,1,396,0,True,1840,2130,0,9,7,0,1,2,1,46,2,0,0,1,2,4,2,19,16,1,0,1,0,9,0,0,3,2,0,10,0,3,1,0,0,124,1,1,0,0,1,0,0,0,0,0,0,122,حركة النهضة:1  تيار المحبة:1  نداء تونس:1  العريضة الشعبية:1  
1,4,4,35,5,574,406,700,1,293,294,406,700,0,0,402,2,2,406,0,False,18:15,21:15,1,16,2,0,0,0,0,37,2,0,1,2,2,1,1,20,4,0,2,0,1,12,0,0,6,2,0,10,0,4,0,1,0,169,2,1,0,2,0,0,0,2,0,0,0,99,حركة النهضة:  نداء تونس:  الاتحاد الوطني الحر:  
1,4,4,35,4,574,443,700,0,257,257,443,700,0,0,433,8,2,443,0,False,1900,2250,2,7,5,0,1,1,1,25,5,0,1,0,5,3,0,11,11,0,3,0,1,7,1,1,4,10,1,3,0,2,0,2,1,207,1,3,0,0,8,0,0,0,0,0,1,99,التكافل الاجتماعي:  العريضة الشعبية:  حركة النهضة:  نداء تونس:  الحزب الجمهوري:  
1,4,4,35,3,574,432,700,1,267,1,432,433,267,0,406,10,16,432,0,False,1830,2128,1,12,1,0,1,1,2,29,3,0,1,1,1,4,1,8,6,2,1,2,2,4,0,0,5,1,0,2,0,1,2,1,4,177,4,2,2,2,7,0,1,0,0,0,0,109,حركة النهضة:1  تيار المحبة:1  نداء تونس:1  الجبهة الشعبية:1  
1,4,4,35,2,574,462,700,4,234,238,462,700,0,0,425,24,13,462,0,False,18h50,21h49,3,7,4,0,3,0,8,27,5,1,2,1,1,6,4,3,8,2,5,2,1,10,0,0,4,3,2,3,1,3,2,1,0,163,3,4,0,1,3,0,0,3,2,1,0,122,حركة النهضة:1  الاتحاد الوطني الحر:1  تيار المحبة:1  نداء تونس:1  
1,4,4,35,1,574,450,700,0,250,250,450,700,0,0,370,66,14,450,0,False,1845,2050,1,9,10,0,3,0,5,31,3,3,5,3,2,4,4,12,9,2,0,3,1,6,4,1,5,2,3,1,1,5,1,2,4,108,1,1,1,2,5,1,0,2,0,0,1,103,الجبهة الشعبية:  العريضة الشعبية:  تيار المحبة:  حركة النهضة:  نداء تونس:  
1,4,3,34,5,531,322,600,0,279,279,321,600,0,1,310,6,5,321,0,False,18:50,20:30,0,10,7,0,2,0,0,37,2,1,0,1,2,3,1,13,14,1,0,1,2,2,1,0,5,0,1,7,1,3,0,0,3,101,2,0,1,2,1,1,0,0,0,1,0,81,حركة النهضة:  الجبهة الشعبية:  الاتحاد الوطني الحر:  
1,4,3,34,4,530,334,600,0,266,266,334,600,0,0,327,3,4,334,0,True,18:33,21:30,0,4,0,1,0,0,2,33,1,0,1,0,3,4,1,19,6,2,1,0,0,9,0,2,3,2,1,4,0,0,1,0,1,130,0,2,0,1,6,1,0,0,0,0,0,86,حركة النهضة:  
1,4,3,34,3,530,364,600,0,236,236,364,600,0,0,364,5,5,364,0,False,18:36,21:00,0,6,0,1,1,0,3,24,1,0,0,0,2,2,0,15,17,1,1,2,2,6,0,2,4,2,0,4,0,1,0,0,2,160,1,1,0,0,4,0,0,1,0,0,1,87,حركة النهضة:  نداء تونس:  
1,4,3,34,2,530,386,600,1,212,213,386,599,1,0,358,25,3,386,0,False,1825,2217,0,6,1,0,1,0,1,25,2,3,1,0,1,3,3,7,11,5,4,5,1,4,4,1,4,4,1,4,2,3,4,2,2,128,2,1,1,0,10,0,0,4,0,2,1,94,حركة النهضة:  نداء تونس:  
1,4,3,34,1,530,404,601,4,193,197,404,601,0,0,332,56,16,404,1,False,1829,2130,1,5,5,3,2,2,4,27,5,3,1,3,1,3,3,5,5,0,1,1,3,0,1,1,5,1,1,3,1,1,0,2,5,92,4,4,1,3,10,2,0,0,6,0,5,101,حركة النهضة:  نداء تونس:  
1,4,2,33,7,525,354,600,1,245,246,354,600,0,0,340,8,6,354,0,False,18.36,,0,8,0,0,0,2,0,57,3,0,0,1,5,3,5,17,14,0,0,0,1,8,0,0,4,1,0,2,0,1,0,0,0,99,3,1,0,1,1,3,0,0,1,0,0,99,الجبهة الشعبية:1  آفاق تونس:1  نداء تونس:1  حركة النهضة:1  
1,4,2,33,6,525,338,600,1,261,262,338,600,0,0,328,7,2,338,0,False,18:32,20:50,1,6,2,0,1,0,1,45,2,0,0,1,3,0,1,18,5,2,3,0,1,12,0,0,2,1,0,7,0,0,0,1,2,115,2,1,0,0,2,4,0,1,0,0,1,86,حركة النهضة:  الاتحاد الوطني الحر:  نداء تونس:  
1,4,2,33,5,525,372,603,1,230,231,372,603,0,0,360,9,3,372,0,False,1846,2105,2,7,0,0,1,0,2,29,2,1,0,0,1,7,1,11,6,2,0,0,0,5,0,0,0,0,1,2,1,2,0,1,1,170,2,0,2,0,3,0,0,1,0,0,1,96,حركة النهضة:  
1,4,2,33,4,525,410,600,2,188,190,410,600,0,0,382,13,15,410,0,False,18.40,,2,6,0,1,0,1,4,35,4,2,0,1,0,11,2,11,7,1,2,0,1,10,3,1,4,1,1,2,0,1,0,2,0,155,1,0,1,1,5,0,0,2,1,0,0,100,الجبهة الشعبية:1  نداء تونس:1  حركة النهضة:1  
1,4,2,33,3,525,410,615,2,204,206,410,616,0,0,385,13,12,410,0,False,19.00,21.28,2,7,5,0,2,1,3,29,2,1,2,1,0,7,2,6,12,4,2,0,1,2,0,1,2,1,2,2,0,2,1,3,2,145,4,0,1,0,4,3,0,1,0,2,1,117,نداء تونس:1  حركة النهضة:1  
1,4,2,33,2,525,396,600,4,200,204,396,600,0,0,335,34,27,396,0,False,1855,1950,3,2,4,1,2,1,3,30,2,2,0,4,1,5,3,6,6,1,1,2,1,4,2,0,4,4,1,2,1,4,4,5,3,111,1,0,5,3,11,2,2,1,1,1,0,83,نداء تونس:1  العريضة الشعبية:2  التكافل الاجتماعي:1  
1,4,2,33,1,525,408,600,2,190,192,408,600,0,0,328,56,24,408,0,False,18.55,21.55,2,2,3,0,5,1,8,21,5,0,4,2,1,1,1,4,10,1,2,0,5,0,3,0,3,3,2,3,1,3,1,2,5,100,3,2,1,1,14,3,2,2,4,0,1,91,نداء تونس:1  الاتحاد من أجل تونس :1  حركة النهضة:2  
1,4,1,32,3,524,361,600,0,239,239,361,600,0,0,355,4,2,361,0,False,18.50,20.26,1,7,0,1,2,0,1,46,2,0,1,0,3,2,2,11,8,0,1,0,1,3,0,0,2,1,1,5,0,3,0,0,2,125,4,1,0,0,4,2,0,0,0,0,1,112,حركة النهضة:1  نداء تونس:1  الحزب الجمهوري:1  
1,4,1,32,2,526,388,600,1,212,213,387,600,0,1,382,1,4,387,0,True,18.30,21.10,0,7,0,0,0,0,4,26,2,0,0,0,5,4,0,8,9,1,2,2,1,1,1,0,5,0,0,5,2,4,0,2,2,169,3,1,0,0,5,2,0,0,1,0,0,108,نداء تونس:1  حركة النهضة:1  
1,4,1,32,1,526,395,600,0,205,205,395,600,0,0,362,23,10,395,0,False,1815,2015,4,2,6,0,3,1,9,24,0,1,3,0,2,3,1,5,6,2,3,3,2,7,1,0,0,1,1,4,1,1,1,4,4,124,2,2,1,2,9,3,1,5,0,0,2,106,نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  الاتحاد الوطني الحر:1  
1,1,9,19,3,598,370,700,2,328,330,370,700,0,0,364,3,3,370,0,False,18.55,20.45,0,19,0,1,0,2,1,46,1,1,0,0,2,0,1,16,8,2,1,0,1,9,1,0,0,0,0,4,0,1,1,0,1,120,3,0,0,0,1,1,0,2,1,0,0,117,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  
1,1,9,19,2,598,410,700,0,290,290,410,700,0,0,396,5,9,410,0,False,19.02,21.45,1,11,1,1,0,2,0,35,1,0,0,2,5,2,0,18,7,0,1,1,1,7,0,0,1,2,1,6,2,0,0,0,0,164,1,0,1,0,0,0,0,3,0,0,2,117,حركة النهضة:1  نداء تونس:1  
1,1,9,19,1,598,467,716,2,248,250,466,716,0,1,441,19,6,466,0,True,1825,2205,5,8,1,1,1,2,1,30,1,1,1,0,1,0,1,18,12,2,3,0,0,3,0,1,0,4,0,9,1,0,2,0,3,157,5,2,0,2,4,1,0,0,1,0,2,155,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
1,1,9,18,7,574,352,700,0,348,348,352,700,0,0,346,2,4,352,0,False,19.30,22.30,0,9,0,0,2,1,0,36,1,0,0,0,3,1,1,11,16,1,2,0,1,5,0,0,0,0,0,5,0,2,0,0,1,140,1,0,0,1,3,1,1,4,0,1,0,96,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
1,1,9,18,6,580,348,674,1,325,326,348,674,0,0,339,6,3,348,0,False,19.31,21.57,0,14,0,0,0,0,1,56,0,0,1,0,1,0,2,11,12,0,0,2,0,9,0,0,0,0,0,13,0,0,0,0,2,104,6,0,0,1,2,0,0,5,1,0,1,95,حركة النهضة:1  الاتحاد الوطني الحر:1  نداء تونس:1  
1,1,9,18,5,580,350,700,0,350,350,350,700,0,0,349,0,1,350,0,False,1920,2150,0,14,1,0,0,1,0,35,1,0,0,2,1,1,1,22,14,0,0,0,1,8,0,0,0,0,0,2,0,0,0,0,1,137,4,1,0,1,1,0,0,3,0,0,3,94,حركة النهضة:1  نداء تونس:1  
1,1,9,18,3,580,426,700,0,274,274,426,700,0,0,388,23,15,426,0,False,1916,2158,1,10,3,0,1,2,2,27,1,0,1,0,0,2,2,7,14,3,2,1,1,5,0,0,3,0,0,4,0,4,0,1,6,156,4,1,1,1,1,1,1,7,0,2,0,109,حركة النهضة:1  نداء تونس:1  
1,1,9,18,2,580,438,700,0,262,262,438,700,0,0,406,13,19,438,0,False,1913,2210,1,10,1,1,0,1,2,39,1,2,0,2,1,1,4,8,8,2,2,1,2,9,2,1,2,3,1,0,1,3,0,2,1,168,4,4,0,1,8,0,0,6,1,2,1,97,حركة النهضة:1  نداء تونس:1  العريضة الشعبية:1  
1,1,9,18,1,580,429,700,0,271,271,429,700,0,0,399,19,11,429,0,True,1900,2150,1,7,4,0,3,3,3,29,3,1,1,0,4,0,2,6,5,1,0,2,3,3,1,1,4,5,0,4,1,2,2,2,0,132,6,1,1,2,14,3,1,1,0,1,4,130,حركة النهضة:1  نداء تونس:1  
1,1,9,17,4,579,368,700,2,328,330,371,700,0,3,365,2,4,371,0,True,19.00,20.50,0,11,0,0,1,0,1,50,3,0,0,1,2,1,3,23,22,0,2,0,0,4,0,0,0,1,0,10,0,3,0,0,0,114,0,1,1,0,1,0,1,1,0,0,0,106,حركة النهضة:1  نداء تونس:1  المؤتمر من أجل الجمهورية:1  العريضة الشعبية:1  
1,1,9,17,3,579,389,700,1,310,311,389,700,0,0,385,1,3,389,0,False,18.40,20.26,1,10,1,0,1,0,2,48,1,0,2,0,5,0,2,23,13,0,0,1,0,6,0,0,0,1,1,8,0,1,0,0,1,141,0,0,0,0,2,2,1,0,1,1,0,109,آفاق تونس:1  حركة النهضة:1  المؤتمر من أجل الجمهورية:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  
