circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,أبناء الشعب,أمن شامل لانقاذ تونس,اتحاد القوى الشبابية,اتحاد شباب ديمقراطي تونسي,آفاق تونس,الأمان,الاتحاد الوطني الحر,الاتحاد من أجل تونس ,البناء الوطني,التحالف الديمقراطي,التيار الديمقراطي,الثقافة والعمل,الجبهة الشعبية,الجبهة الوطنية التونسية,الحركة الدستورية,الحركة الديمقراطية للاصلاح والبناء,الحزب الجمهوري,الحزب الجمهوري المغربي,الحزب الليبرالي التونسي,الربيع العربي لتحقيق السيادة الاقتصادية,الشعب يريد,القائمة البرقيبية,المؤتمر من أجل الجمهورية,النور للديمقراطية والتنمية,اليد في اليد,تونس للجميع,تيار المحبة الائتلافية ,تيار صوت الشعب الحر,حركة التونسي,حركة الديمقراطيين الاشتراكيين,حركة الشباب الوطني التونسي,حركة الشعب,حركة النهضة,حركة نداء تونس,حركة وفاء,حزب التكتل,حزب العمل التونسي,حزب اللقاء الدستوري,حزب المبادرة,حزب المجد,صوت شعب تونس,عزم-توكل-بناء,لنا الحق,محيطنا نماء لثروتنا,نداء قرطاج,observers
2,4,3,28,1,538,452,600,4,144,148,452,600,0,0,420,27,5,452,0,True,19:00,22:30,2,0,0,0,13,0,12,9,2,3,10,2,5,2,0,0,1,1,0,1,3,3,6,0,0,1,1,0,1,14,2,1,82,236,4,5,0,1,2,2,0,0,0,1,2,حركة النهضة:  حركة نداء تونس:  الاتحاد الوطني الحر:  
2,4,2,27,6,538,338,600,3,259,262,338,600,0,0,328,7,3,338,0,True,1845,2200,0,1,1,0,10,0,20,5,0,0,17,0,14,0,0,0,5,0,0,0,0,0,7,0,0,1,2,0,3,0,0,2,94,138,2,2,0,0,2,1,0,0,0,1,0,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
2,4,2,27,5,542,332,600,1,268,269,331,600,0,1,323,4,4,331,0,False,18.45,21.09,0,0,0,0,16,1,15,1,0,3,16,0,12,2,0,0,7,0,0,1,0,0,8,0,0,2,1,0,0,0,0,0,93,132,5,2,0,0,4,0,0,0,0,0,2,حركة النهضة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  الجبهة الشعبية:1  
2,4,2,27,4,542,397,600,0,203,203,397,600,0,0,384,9,4,397,0,False,1810,2040,0,1,0,0,8,0,16,4,0,2,10,1,18,1,0,1,11,0,0,0,2,1,11,0,0,3,4,1,1,0,0,2,132,143,2,4,0,0,1,3,1,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  حزب التكتل:1  
2,4,2,27,2,542,417,600,0,183,183,417,600,0,0,389,20,8,417,0,False,1855,,0,1,1,2,6,0,10,2,0,1,5,0,11,3,1,1,7,2,1,0,2,0,3,1,1,4,2,0,1,0,0,2,141,163,2,1,1,0,2,1,3,0,0,3,2,تونس للجميع:1  حركة النهضة:1  
2,4,2,27,1,542,422,600,6,172,178,422,600,0,0,356,47,19,422,0,False,1835,2209,0,2,2,1,9,1,11,3,0,2,5,1,9,4,0,0,2,0,1,0,3,0,6,1,0,5,4,1,1,3,0,4,72,166,8,2,0,3,4,5,4,1,4,2,4,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
2,4,2,26,6,575,381,700,0,319,319,381,700,0,0,373,5,3,381,0,False,19.066,22.20,0,0,0,0,12,0,28,3,1,2,5,0,10,0,0,0,7,0,0,0,0,0,7,0,0,1,1,0,1,0,0,0,91,197,2,2,2,0,0,0,0,0,0,0,1,حركة نداء تونس:  حركة النهضة:  
2,4,2,26,5,580,377,700,1,322,323,377,700,0,0,372,4,1,377,0,False,,,0,1,0,0,18,1,21,3,0,0,17,0,18,1,0,0,5,0,0,0,0,0,9,0,0,1,0,1,2,0,0,2,94,163,5,2,1,0,2,2,0,0,1,0,2,حركة نداء تونس:1  حركة النهضة:1  
2,4,2,26,4,580,445,700,1,254,255,445,700,0,0,432,7,6,445,0,False,1928,2240,1,0,0,0,7,1,16,4,0,2,21,0,21,1,0,1,5,0,0,0,0,1,9,0,1,0,2,1,1,2,1,1,117,202,4,3,0,0,4,1,1,0,0,0,1,الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:1  
2,4,2,26,3,580,439,700,2,259,261,437,698,2,2,412,15,12,439,2,False,19.10,21.40,0,0,0,0,8,3,14,3,0,0,4,0,8,3,2,1,2,0,0,1,2,1,8,0,1,4,2,0,1,0,1,2,109,212,4,1,2,0,2,1,1,0,2,3,4,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
2,4,2,26,2,580,462,700,2,236,238,462,700,0,0,411,32,19,462,0,False,1845,2125,0,1,1,0,8,1,13,2,2,0,7,1,11,1,0,0,4,0,2,0,0,1,6,0,0,13,0,0,1,0,0,2,126,189,1,3,3,0,5,1,0,1,0,1,4,حركة نداء تونس:1  الجبهة الشعبية:1  حركة النهضة:1  
2,4,1,25,8,545,410,600,0,190,190,410,600,0,0,407,1,2,410,0,False,18.35,21.30,0,0,0,0,24,0,9,5,1,4,18,1,24,0,0,0,10,1,0,1,1,0,9,0,0,0,1,0,0,0,0,0,99,191,1,2,0,0,2,0,0,0,1,0,2,الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:1  
2,4,1,25,7,546,447,606,1,158,159,447,606,0,0,440,1,6,447,0,False,18h30,23h,0,0,0,0,42,1,18,4,0,1,16,0,21,0,0,0,10,0,1,0,0,0,11,0,0,0,0,0,1,0,1,0,62,244,1,1,0,0,2,2,0,0,0,0,1,حركة نداء تونس:1  حركة النهضة:1  
2,4,1,25,6,546,462,600,1,137,138,462,600,0,0,458,3,1,462,0,False,19.00,20.35,0,0,0,0,25,0,10,9,0,0,15,0,16,0,0,0,5,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,77,277,3,2,0,0,1,2,0,0,1,0,1,الاتحاد من أجل تونس :1  حركة النهضة:1  حركة نداء تونس:1  
2,4,1,25,5,546,485,600,0,115,115,485,600,0,0,481,1,3,485,0,False,18.45,21.00,0,0,0,0,21,0,8,4,0,2,14,0,22,3,2,0,8,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,122,256,3,2,1,0,1,2,0,0,0,0,2,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  
2,4,1,25,4,546,478,599,1,119,120,479,599,0,1,472,4,3,479,0,False,18h32,21h57,1,0,0,0,13,1,13,5,1,1,12,0,17,2,1,0,15,1,0,0,0,1,10,0,0,0,1,0,1,0,0,2,107,255,2,0,0,1,5,1,0,0,0,1,2,الاتحاد من أجل تونس :1  حركة نداء تونس:1  
2,4,1,25,3,541,493,602,3,106,109,493,602,0,0,485,2,6,493,0,False,19h,21h57,1,0,0,0,25,0,21,5,0,0,16,0,12,2,0,0,5,1,0,1,0,2,4,0,0,1,2,1,2,1,0,0,99,271,1,4,2,0,2,1,1,1,0,0,1,حركة نداء تونس:2  حركة النهضة:1  الاتحاد من أجل تونس :1  افاق تونس:1  
2,4,1,25,2,546,474,637,1,162,163,474,637,0,0,452,19,3,474,0,True,18.30,21.10,0,1,0,0,12,0,12,1,0,2,10,0,13,2,0,1,8,1,1,1,2,2,5,0,0,4,0,1,1,3,0,2,92,266,5,2,0,0,0,2,0,0,0,0,0,حركة نداء تونس:1  افاق تونس:1  حركة النهضة:1  
2,4,1,25,1,546,480,600,1,119,120,480,600,0,0,471,5,4,480,0,False,19.00,22.00,0,0,0,0,15,0,14,6,1,3,5,0,9,0,2,0,3,1,0,1,1,0,5,0,0,5,1,1,0,0,0,0,65,314,2,4,1,1,2,3,0,0,3,0,3,الجبهة الشعبية:1  الاتحاد من أجل تونس :1  حركة النهضة:1  حركة نداء تونس:1  
2,4,1,24,7,568,379,600,0,219,2,379,381,219,0,379,0,0,379,0,False,19h06,,0,0,0,1,15,1,20,4,0,2,8,0,20,0,0,0,4,0,0,0,0,1,11,0,1,2,2,0,0,0,0,2,66,207,4,2,0,0,0,0,0,0,1,0,4,حركة النهضة:1  حركة نداء تونس:1  
2,4,1,24,6,567,426,600,0,174,174,426,600,0,0,416,5,5,426,0,False,19h06,22h20,0,0,0,0,25,0,26,5,0,2,11,0,13,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,30,281,4,0,0,0,1,0,0,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  
2,4,1,24,5,567,431,600,0,169,169,431,600,0,0,431,0,0,431,0,False,1904,,0,0,0,0,18,0,11,1,0,3,17,0,9,0,0,0,4,0,0,0,0,0,6,0,0,2,0,0,0,1,0,0,65,281,3,4,0,0,4,1,0,0,0,0,1,الاتحاد الوطني الحر:1  حركة نداء تونس:1  
2,4,1,24,4,567,455,600,2,143,145,455,600,0,0,453,1,1,455,0,False,18h50,21h51,0,0,0,0,14,0,14,5,0,0,10,0,17,0,0,0,11,2,0,0,0,2,4,0,0,3,1,0,3,1,0,0,81,272,4,3,0,0,1,1,0,0,0,1,3,حركة النهضة:1  حركة نداء تونس:1  
2,4,1,24,3,567,461,600,1,138,139,461,600,0,0,454,5,2,461,0,True,1838,2140,1,0,0,0,15,0,8,8,0,2,9,1,9,1,0,0,9,1,0,0,1,3,5,0,0,1,3,0,3,0,0,1,68,289,3,5,1,0,2,2,1,1,0,0,1,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
2,4,1,24,2,567,468,600,3,129,132,468,600,0,0,457,7,4,468,0,False,19h15,22h25,1,1,0,0,13,0,12,8,1,3,7,0,14,0,0,0,7,0,0,0,0,3,1,0,2,2,0,1,4,2,0,0,63,294,3,5,0,0,3,2,1,0,0,1,3,الجبهة الشعبية:1  حركة التونسي:1  حركة النهضة:1  حركة نداء تونس:1  
2,4,1,24,1,567,458,600,1,141,142,458,600,0,0,440,12,6,458,0,True,22h20,,0,0,1,1,10,0,9,4,1,1,1,1,9,4,0,1,7,0,1,1,1,0,2,0,0,9,0,0,0,1,1,0,57,300,2,4,1,0,2,2,1,0,0,0,5,حركة النهضة:1  حركة نداء تونس:1  الاتحاد من أجل تونس :1  
2,1,3,4,5,486,325,600,0,275,275,325,600,0,0,323,2,0,325,0,True,18.35,20.30,1,0,1,0,18,0,34,4,0,4,19,0,16,0,1,0,9,2,1,0,0,0,8,0,0,0,1,0,1,0,0,0,74,119,6,3,0,0,0,1,0,0,0,0,0,حركة النهضة:  حركة نداء تونس:  صوت شعب تونس:  
2,1,3,4,4,486,329,600,1,270,1,329,0,0,0,324,1,4,329,0,False,16.18,00.20,1,0,0,0,19,1,21,2,0,9,21,0,10,0,0,0,3,2,0,3,0,0,10,0,0,0,0,0,0,1,0,0,101,106,1,6,0,0,3,5,0,0,0,0,0,حركة نداء تونس:  حركة النهضة:  حركة النهضة:  
2,1,3,4,3,486,367,600,0,233,233,367,600,0,0,367,0,0,367,0,False,18.00,21.00,0,1,0,0,16,2,22,3,0,5,8,1,13,1,0,0,9,1,0,0,1,0,11,0,1,1,0,2,1,3,1,1,113,140,3,3,0,0,2,1,1,0,0,0,0,حركة النهضة:  حركة النهضة:  حركة نداء تونس:  
2,1,3,4,2,486,380,600,1,219,220,380,600,0,0,355,21,4,380,0,True,1800,,0,1,0,0,14,0,24,5,0,3,6,0,8,0,0,0,3,2,0,4,0,0,2,1,0,4,2,3,1,2,2,1,116,132,5,4,1,0,2,2,1,0,2,1,1,المؤتمر من أجل الجمهورية:1  حركة نداء تونس:1  حركة النهضة:1  
2,1,3,4,1,486,395,600,1,205,206,394,600,0,1,363,18,13,394,0,False,18.35,21.50,0,1,0,1,9,0,20,5,0,2,14,2,5,3,0,0,5,1,2,0,0,1,4,0,1,4,1,0,1,1,0,1,104,153,3,5,1,0,4,5,2,0,0,1,1,الاتحاد الوطني الحر:1  حركة النهضة:1  
2,1,2,3,4,475,370,620,3,247,250,370,620,0,0,367,0,3,370,0,False,1830,2200,0,0,0,0,31,0,25,2,0,0,29,0,16,0,0,0,8,0,0,0,1,0,6,0,0,2,1,0,0,0,0,1,85,138,2,2,0,0,1,0,0,17,0,0,0,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
2,1,2,3,3,478,390,600,5,206,211,389,600,0,1,377,9,3,389,0,False,19.38,23.07,0,0,0,0,14,0,14,0,0,3,15,0,10,1,0,0,7,0,0,0,3,1,13,0,0,2,1,2,0,1,0,3,122,148,2,2,0,0,4,0,0,8,0,1,0,حركة النهضة:  حركة نداء تونس:  حركة نداء تونس:  حركة النهضة:  
2,1,2,3,2,478,398,600,0,202,202,398,600,0,0,388,6,4,398,0,False,1910,2150,0,0,0,1,17,2,10,1,0,4,13,0,13,2,0,0,2,0,0,0,0,2,9,0,2,1,1,2,0,1,0,3,138,143,4,0,0,0,5,3,0,8,0,1,0,حركة نداء تونس:1  حركة النهضة:1  
2,1,2,3,1,478,395,600,3,202,205,395,600,0,0,374,18,3,395,0,False,19.18,10.04,0,1,0,0,13,0,16,5,1,1,9,2,8,1,1,0,12,1,0,0,2,0,10,0,0,3,0,0,1,2,0,2,128,131,5,1,1,0,3,1,0,11,0,0,2,حركة النهضة:  حركة النهضة:  حركة النهضة:  حركة نداء تونس:  الاتحاد الوطني الحر:  
2,1,1,2,6,551,391,600,0,209,209,391,600,0,0,389,1,1,392,2,False,1840,2125,0,0,0,0,22,0,43,2,0,4,25,0,11,0,1,0,6,0,0,1,0,0,10,1,1,0,1,1,0,0,0,0,78,175,2,0,2,0,1,0,0,2,0,0,0,حركة النهضة:1  الأمان:1  حركة نداء تونس:1  
2,1,1,2,5,554,401,600,2,199,201,400,601,1,1,396,2,2,400,0,False,1851,2134,1,0,1,0,24,0,15,1,1,7,32,0,16,0,1,1,4,0,0,1,0,0,4,0,0,2,1,0,0,0,0,1,118,148,4,4,0,0,5,3,0,1,0,0,0,حركة النهضة:1  حركة نداء تونس:1  
2,1,1,2,4,554,425,600,3,172,175,425,600,0,0,420,3,2,425,0,False,1915,2321,0,0,0,0,16,1,32,3,0,10,26,0,10,2,0,0,7,0,0,0,1,2,10,0,0,0,1,0,0,0,1,1,145,146,0,5,0,0,0,0,0,0,0,0,1,حركة النهضة:1  حركة نداء تونس:1  
2,1,1,2,3,554,443,625,3,179,182,443,625,0,0,434,5,4,443,0,False,1910,2245,0,0,0,0,12,1,22,1,1,5,27,1,16,1,0,0,9,0,0,1,0,0,8,1,0,2,1,1,1,0,0,1,155,150,2,3,1,0,6,2,1,0,1,0,1,الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:1  
2,1,1,2,2,554,451,600,4,149,153,447,600,0,4,415,18,14,447,0,False,18.50,22.10,0,2,1,1,4,1,22,4,2,1,10,0,9,2,0,0,2,3,0,1,0,1,2,0,0,3,1,0,1,0,0,2,138,182,4,1,1,0,5,5,0,3,0,1,0,حركة النهضة:  حركة النهضة:  حركة نداء تونس:  الجبهة الشعبية:  الاتحاد الوطني الحر:  
2,1,1,2,1,554,448,598,0,152,152,448,600,2,0,428,10,10,448,0,False,18.50,21.45,0,1,0,0,13,2,23,1,0,0,15,0,10,4,1,1,6,1,0,2,0,3,5,4,1,5,3,1,0,2,0,1,115,190,6,4,0,0,5,0,0,1,0,0,2,الاتحاد الوطني الحر:  حركة النهضة:  حركة نداء تونس:  
2,1,1,1,8,576,433,700,3,264,267,433,700,0,0,425,5,3,433,0,False,1935,2116,0,0,0,0,27,1,46,2,0,2,22,0,28,0,1,0,2,1,0,0,0,0,8,0,0,0,3,0,0,0,0,0,110,165,0,0,0,1,3,2,0,1,0,0,0,حركة نداء تونس:  الأمان:  المؤتمر من أجل الجمهورية:  حركة النهضة:  
2,1,1,1,7,578,419,700,1,278,279,419,698,2,0,413,3,3,419,0,False,1900,2134,0,0,0,0,33,1,25,6,0,5,22,0,12,0,0,1,13,1,1,0,0,0,9,1,0,0,0,0,0,0,0,0,94,184,2,2,0,0,0,0,0,1,1,0,0,حركة نداء تونس:1  حركة النهضة:1  
2,1,1,1,6,578,392,700,2,306,308,392,700,0,0,391,0,1,392,0,False,1910,2115,1,0,1,0,14,3,19,3,0,7,26,1,18,1,0,0,12,1,1,0,1,0,7,1,0,1,0,0,0,0,0,0,131,135,3,2,1,0,1,0,0,0,0,0,0,حركة النهضة:1  افاق تونس:1  حركة نداء تونس:1  
2,1,1,1,5,578,441,780,1,338,339,441,780,0,0,439,1,1,441,0,True,1820,2225,0,1,0,0,18,1,14,4,1,6,20,1,13,0,1,0,6,0,0,0,0,0,9,0,0,2,1,1,1,0,0,0,144,186,1,2,1,0,2,0,0,3,0,0,0,حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
2,1,1,1,4,578,463,700,0,237,237,463,700,0,0,456,5,2,463,0,True,1820,2115,0,0,0,1,18,0,20,5,1,8,15,0,18,3,5,1,9,1,0,0,0,1,5,1,0,3,1,0,0,1,0,0,142,178,6,1,1,0,7,1,0,0,1,0,2,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
2,1,1,1,3,578,464,701,1,236,237,464,701,0,0,448,12,4,464,0,False,1840,2300,0,2,0,0,19,0,21,1,1,2,9,0,17,0,1,0,6,0,1,0,0,2,8,0,0,1,0,0,0,0,1,1,133,209,0,5,1,1,3,1,0,2,0,0,0,حركة نداء تونس:1  حركة النهضة:1  
2,1,1,1,2,578,441,700,0,59,59,441,500,200,0,425,12,4,441,0,False,18.30,21.50,0,1,0,0,10,0,15,4,1,5,6,0,4,3,2,0,6,1,0,1,0,1,1,2,1,8,6,5,0,0,0,3,123,185,6,5,2,1,4,0,1,3,1,4,4,الجبهة الشعبية:  حركة النهضة:  حركة نداء تونس:  
2,1,1,1,1,578,473,700,3,224,227,472,696,4,1,452,14,6,472,0,False,1930,,0,0,1,1,13,0,14,1,0,2,15,0,5,1,0,0,11,1,2,1,1,4,1,1,0,10,3,2,0,2,0,2,126,219,1,3,0,0,5,1,0,1,0,0,2,حركة نداء تونس:1  حركة النهضة:1  
2,3,6,23,3,455,266,500,2,232,234,266,500,0,0,262,2,2,266,0,False,18h15,20h40,0,0,0,0,11,1,14,0,2,2,15,0,10,2,1,1,4,0,2,0,2,0,8,0,0,4,0,0,1,0,0,1,69,107,1,3,0,0,0,0,1,0,0,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  
2,3,6,23,2,457,331,500,0,169,169,331,500,0,0,383,5,3,331,0,True,18h45,20h10,1,1,0,0,11,0,19,0,2,2,10,0,13,1,1,0,1,0,0,0,0,3,5,0,0,1,1,2,0,0,1,4,121,114,3,1,1,0,1,0,0,1,1,0,1,الاتحاد الوطني الحر:2  حركة النهضة:1  حركة نداء تونس:1  
2,3,6,23,1,457,316,500,1,183,184,316,500,500,316,300,11,5,316,316,False,18h27,21h15,0,2,0,0,6,1,10,3,1,4,7,1,8,0,3,1,5,0,0,1,0,3,1,0,0,2,1,0,1,0,0,0,96,127,3,1,2,0,4,2,1,1,1,0,1,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  
2,3,4,21,7,573,363,700,0,337,337,363,700,0,0,357,1,5,363,0,True,18h10,21h39,0,0,0,0,17,2,36,5,4,8,20,0,18,1,0,0,13,0,1,0,0,0,6,0,0,0,0,0,0,1,1,0,78,141,2,2,0,0,1,0,0,0,0,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  
2,3,4,21,6,578,360,701,2,339,341,360,701,0,0,354,0,6,360,0,True,1835,2140,0,0,0,0,22,1,30,2,0,3,20,0,15,1,0,0,5,0,0,0,0,0,9,0,0,0,3,0,0,0,0,1,88,144,0,1,0,0,1,1,0,0,2,3,2,الاتحاد الوطني الحر:1  حركة النهضة:1  
2,3,4,21,5,578,338,700,0,362,362,338,700,0,0,333,3,2,338,0,True,18h40,21h15,0,1,0,0,12,0,23,2,3,3,17,0,15,0,1,1,5,0,0,0,0,1,9,0,0,0,0,0,0,0,0,2,98,126,4,0,0,0,7,2,0,0,1,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  
2,3,4,21,4,578,399,700,2,299,301,399,700,0,0,394,4,1,399,0,True,18h41,21h35,0,1,0,0,19,2,22,1,0,5,19,0,22,1,0,0,11,0,0,0,0,0,8,1,0,2,0,0,0,0,1,1,135,127,3,3,0,0,5,2,0,0,0,1,2,الاتحاد الوطني الحر:1  حركة النهضة:1  
2,3,4,21,3,578,407,700,1,292,293,407,700,0,0,380,7,20,407,0,True,18h15,21h30,0,0,0,1,9,0,14,4,0,2,10,0,11,3,0,2,5,1,0,1,1,1,8,0,1,3,5,0,0,1,1,3,124,155,1,2,0,2,1,2,1,0,1,2,2,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  
2,3,4,21,2,578,449,700,1,250,251,449,700,0,0,436,10,3,449,0,True,1840,2035,0,0,0,0,11,0,27,1,3,9,12,1,15,1,0,0,4,3,0,0,2,2,4,0,1,5,3,0,1,0,0,0,136,179,2,5,0,0,4,1,0,1,2,1,0,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  
2,3,4,21,1,578,463,700,4,233,237,463,700,0,0,440,19,4,463,0,True,18h45,22h20,0,3,1,0,10,2,18,3,3,5,9,1,15,1,2,0,9,0,0,1,1,3,4,0,1,8,2,1,0,0,3,0,129,177,6,1,3,0,4,7,3,0,0,0,4,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
2,3,4,20,8,531,342,601,1,258,259,342,601,0,0,338,2,2,342,0,False,18h44,21h23,0,0,0,0,33,0,27,3,1,8,15,0,30,1,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,1,0,1,66,126,6,1,3,0,2,0,0,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  
2,3,4,20,7,532,385,599,14,203,217,382,599,0,3,376,2,5,382,0,False,19h30,21h15,1,0,0,1,37,0,28,2,0,5,28,0,22,0,0,0,12,0,0,0,0,0,7,1,0,0,1,0,0,1,1,1,62,154,6,0,0,0,5,0,1,0,0,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  
2,3,4,20,6,532,360,600,1,239,240,360,600,0,0,357,1,2,360,0,False,18h20,19h54,0,0,0,0,13,0,19,6,2,7,26,0,9,1,0,1,7,0,0,0,0,0,10,0,0,1,2,0,0,1,0,1,90,151,3,3,0,0,3,0,0,0,0,1,0,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  
2,3,4,20,5,532,353,600,1,246,247,353,600,0,0,348,4,1,353,0,False,18h50,20h37,0,0,0,0,12,1,13,2,0,8,21,0,17,1,0,0,7,1,0,0,0,0,13,1,0,1,0,0,0,0,0,4,131,102,4,3,3,0,1,0,2,0,0,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  
2,3,4,20,4,532,431,600,0,169,169,431,600,0,0,426,1,4,431,0,False,18h40,21h15,0,0,0,0,16,1,17,2,0,4,10,0,13,1,1,1,9,0,1,2,0,0,10,0,0,2,1,0,0,1,0,2,154,161,0,5,1,0,7,3,1,0,0,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  
2,3,4,20,3,532,447,600,0,153,153,447,600,0,0,438,3,6,447,0,True,1830,2150,1,0,0,0,23,1,8,7,0,6,8,0,23,1,1,0,9,1,0,0,3,1,5,2,0,4,2,0,1,1,1,4,154,154,2,4,1,0,6,3,0,0,0,1,0,حركة نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
2,3,4,20,2,532,440,600,0,160,160,440,600,0,0,412,18,10,440,0,True,18h35,20h45,0,1,2,1,13,1,10,5,0,3,8,1,8,0,0,1,8,2,0,1,0,1,4,0,2,5,4,2,2,0,1,0,122,182,2,3,2,0,6,3,1,0,1,1,3,الاتحاد الوطني الحر:1  حركة نداء تونس:1  
2,3,4,20,1,532,456,600,3,141,144,456,600,0,0,437,13,6,456,0,False,19h05,21h15,0,2,1,0,22,1,13,8,0,8,7,0,15,1,1,0,11,0,1,0,1,0,3,1,0,5,5,0,2,2,0,1,130,176,4,6,3,1,4,0,1,0,1,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  افاق تونس:1  الجبهة الشعبية:1  
2,3,3,19,8,540,355,600,0,245,245,355,600,0,0,349,4,2,355,6,True,18h45,20h,0,0,0,1,16,0,44,0,0,2,18,0,13,0,0,0,9,0,1,2,0,0,12,0,1,2,0,0,1,0,1,2,82,137,2,0,0,0,3,0,0,0,0,0,0,الاتحاد الوطني الحر:1  حركة النهضة:  
2,3,3,19,7,543,376,600,0,224,224,376,600,0,0,370,4,2,376,0,False,18h15,22h09,0,0,2,0,16,1,33,0,0,4,26,0,9,0,0,0,4,0,0,0,1,0,8,0,0,1,0,0,0,0,1,1,108,144,3,2,0,0,2,1,1,1,1,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  الجبهة الشعبية:1  
2,3,3,19,6,543,311,600,0,289,289,311,600,0,0,306,5,0,311,0,True,18:25,20:17,0,0,0,0,9,2,34,2,0,0,13,0,5,1,1,0,4,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,116,97,1,1,0,0,1,1,1,0,0,0,1,الاتحاد الوطني الحر:  حركة نداء تونس:  حركة النهضة:  
2,3,3,19,5,543,379,600,0,221,221,379,600,0,0,369,7,3,379,0,False,18:30,20:51,0,1,0,0,14,0,33,1,1,3,16,0,5,2,0,0,11,0,0,0,2,0,7,0,0,3,3,1,2,0,0,1,134,120,3,1,0,1,2,0,1,0,0,0,1,الاتحاد الوطني الحر:  حركة النهضة:  حركة نداء تونس:  افاق تونس:  
2,3,3,19,4,543,369,600,0,231,231,369,600,0,0,358,7,4,369,0,False,18.20,20.10,2,1,0,2,6,0,20,2,0,1,12,0,14,3,1,3,5,1,0,2,1,0,3,0,0,2,2,1,0,1,0,2,130,133,2,1,0,0,2,2,1,0,0,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  الأمان:1  حركة نداء تونس:1  
2,3,3,19,3,543,402,600,3,198,201,399,600,0,3,379,5,15,399,0,False,,2320,0,0,1,0,7,1,21,1,2,1,9,0,12,4,0,1,5,2,0,0,0,2,4,0,0,10,4,1,3,2,0,3,130,147,2,0,0,0,1,1,2,0,1,0,0,حركة النهضة:1  الاتحاد الوطني الحر:1  افاق تونس:1  حركة نداء تونس:1  
2,3,3,19,2,543,428,600,1,171,172,428,600,0,0,388,24,16,428,0,False,18.10,21.33,0,2,0,0,8,1,21,3,0,3,6,3,4,1,2,1,2,3,0,1,1,3,4,1,2,6,4,1,3,2,1,2,99,179,5,3,0,3,2,1,1,0,2,0,2,الاتحاد الوطني الحر:1  افاق تونس:1  حركة النهضة:2  حركة نداء تونس:1  
2,3,3,19,1,543,419,600,0,181,181,419,600,0,0,383,33,3,419,0,False,19.00,20.44,0,3,1,0,13,1,29,0,0,0,10,1,5,4,1,1,8,3,2,1,0,1,3,0,0,6,1,2,2,0,1,1,120,146,5,4,1,1,2,2,1,0,0,0,1,الاتحاد الوطني الحر:2  حركة النهضة:1  حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  
2,3,3,18,5,539,387,600,0,213,213,387,600,0,0,383,1,3,387,0,False,18.33,20.19,0,0,0,0,22,0,39,3,0,1,22,0,23,0,0,0,3,0,0,0,2,0,12,0,0,0,1,0,1,0,2,0,109,133,3,0,0,0,4,2,1,0,0,0,0,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
