circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,آفاق تونس,أحرار جندوبة,أمل جندوبة,افاق تنموية,الأئتلاف الديمقراطي للعمل والتنمي,الاتحاد الوطني الحر,الأخوة والوفاق لضمان السلم والرقي,الاتحاد من أجل تونس,الانطلاق,التحالف الديمقراطي,التضامن من اجل التنمية,التكتل من أجل العمل والحريات,التنميه و العدالة والتنمية,التيار الديمقراطي,الجبهة الشعبية,الحركة الدستورية,الحرية والتنمية,الحزب الاشتراكي,الحزب الجمهوري,الحزب الجمهوري المغاربي,الحزب الشعبي التقدمي,الخبرة هي هي الحل,الخضراء أمنا,الربيع العربي لتحقيق السيادة الأقتصادية,الشباب,الشروق,العبور,الكرامة,المؤتمر الشعبي,المؤتمر من اجل الجمهورية,المبادرة,النور للديمقراطية والتنمية,اولاد بلاد ,بلاريجيا,تيار المحبة,جندوبة اولا,حركة التونسي,حركة الدمقراطيين الأجتماعيين,حركة الديمقراطين الأشتراكيين,حركة الشعب,حركة النهضة,حركة نداء تونس,حركة وفاء,حرية بديل,حرية وكرامة ,حزب الأمان,حزب البناء الوطني,حزب الجبهة الوطنية التونسية,حزب الغد,حزب المجد,حزب الوحدة,حزب صوت شعب تونس,سوق الأربعاء,شمس أمل خمير,صدى الشمال,صوت الفلاحين,صوت المرجان,عندي امل,فريقية,لدينا حلم ,observers
6,3,1,47,3,548,345,600,0,255,255,345,600,0,0,333,5,7,345,0,False,1840,2110,5,5,3,0,0,11,1,2,0,2,1,1,0,0,42,2,2,0,3,1,0,0,6,0,1,0,0,3,2,2,2,0,0,0,1,2,0,1,0,15,60,134,1,0,2,1,0,1,11,0,2,0,0,0,0,1,0,0,3,1,حركة نداء تونس:1  التكتل من أجل العمل والحريات:1  حركة النهضة:1  الجبهة الشعبية:1  
6,3,1,47,2,548,419,600,2,178,180,419,599,1,0,396,16,7,419,0,False,18:20,21:05,1,5,1,1,1,7,0,3,0,1,0,1,1,3,39,0,1,1,1,1,1,2,9,1,3,1,1,2,1,0,2,1,1,1,1,3,0,1,1,10,93,164,2,0,2,0,0,2,8,0,7,0,1,0,0,5,1,0,3,0,حركة نداء تونس:  حركة النهضة:  آفاق تونس:  المؤتمر من اجل الجمهورية:  
6,3,1,47,1,548,414,600,6,180,186,412,598,2,2,334,45,33,412,0,False,1830,,0,4,1,1,10,7,1,3,2,2,3,3,0,1,23,0,3,5,0,0,3,1,4,0,2,0,4,3,1,2,1,1,0,1,3,6,0,2,0,7,37,142,1,1,3,2,0,3,0,0,6,0,0,0,0,10,1,0,3,2,حركة النهضة:1  حركة نداء تونس:1  الخضراء أمنا:1  
6,3,1,46,2,534,293,600,0,307,307,293,600,0,0,276,5,12,293,0,True,1830,2100,14,3,2,0,2,16,0,1,0,0,1,0,0,1,17,0,0,0,4,2,0,0,2,1,0,1,3,1,2,2,2,1,1,0,1,0,0,1,1,4,52,114,0,0,0,0,0,3,9,0,5,0,2,0,0,3,1,0,0,1,الجبهة الشعبية:1  أمل جندوبة:1  حركة النهضة:1  حركة نداء تونس:1  الاتحاد من أجل تونس:1  
6,3,1,46,1,535,406,600,1,194,195,405,600,0,1,338,54,12,405,0,True,1815,2125,8,5,4,3,3,4,0,3,1,2,0,1,2,0,31,2,4,0,2,2,1,3,4,1,0,3,1,0,0,1,1,1,0,0,1,3,1,0,2,4,66,138,2,0,2,0,1,2,4,0,5,1,3,0,0,8,0,0,0,1,الاتحاد من أجل تونس:1  حركة نداء تونس:1  حركة النهضة:1  آفاق تونس:1  الجبهة الشعبية:1  
6,3,1,45,5,572,332,700,3,364,367,332,700,0,0,326,4,2,332,0,False,1815,2105,9,1,4,1,0,22,0,0,0,1,1,4,0,3,34,0,0,0,1,0,0,1,5,2,0,1,1,2,0,10,1,0,0,0,1,1,0,1,0,8,71,128,1,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,1,4,حركة نداء تونس:1  حركة النهضة:1  
6,3,1,45,4,574,344,700,0,356,356,344,700,0,0,336,2,6,344,0,False,1800,,7,6,2,0,1,12,0,3,1,2,2,0,0,1,25,1,1,1,7,4,0,0,3,1,0,0,0,1,0,5,1,1,0,1,1,2,0,0,0,8,75,144,2,1,0,1,0,4,0,0,2,2,0,0,0,4,0,1,0,0,حركة الشعب:1  حركة النهضة:1  الجبهة الشعبية:1  حركة نداء تونس:1  الخضراء أمنا:1  
6,3,1,45,3,574,434,600,1,166,167,433,600,0,1,415,7,11,433,0,False,19:00,21:37,10,6,1,0,2,8,0,5,1,2,0,1,0,1,33,0,1,0,3,0,1,6,4,1,2,2,2,0,1,1,1,0,0,0,3,2,1,2,1,11,96,170,2,1,1,1,1,1,5,0,6,3,1,0,0,6,1,0,0,5,حركة نداء تونس:  حركة النهضة:  الأتحاد الوطني الحر:  
6,3,1,45,2,574,444,700,1,256,257,443,700,0,1,406,17,20,443,0,False,18:15,20:46,5,8,1,1,2,11,0,4,1,3,1,2,0,0,51,3,2,1,2,2,1,5,3,3,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,5,75,166,1,1,1,0,0,2,8,2,6,3,0,1,0,9,0,2,0,2,حركة النهضة:  حركة نداء تونس:  حركة الدمقراطيين الأجتماعيين:  المبادرة:  الجبهة الشعبية:  
6,3,1,45,1,574,471,700,0,229,229,471,700,0,0,407,48,16,471,0,False,1812,2240,3,4,0,3,4,2,4,2,3,2,2,4,3,2,32,1,3,1,4,1,0,8,4,2,1,3,4,0,0,5,1,2,0,0,0,2,1,3,2,3,53,192,1,1,0,1,0,1,5,1,11,2,0,1,1,11,0,0,2,3,حركة نداء تونس:1  حركة الديمقراطين الأشتراكيين:1  حركة النهضة:1  
6,7,12,185,1,50,31,100,0,70,70,30,100,0,1,22,8,0,30,0,False,1800,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,7,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,حركة نداء تونس:2  
6,7,12,184,1,398,167,500,0,333,0,167,167,333,0,150,12,5,167,0,False,18.18,20.10,0,1,0,1,0,11,0,1,1,0,4,0,2,2,12,0,0,0,5,0,0,0,0,1,1,3,1,1,0,0,2,2,0,0,7,4,1,0,3,4,11,61,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,حركة النهضة:1  حركة نداء تونس:1  
6,7,12,183,2,573,224,700,0,476,476,224,700,0,0,209,5,10,224,0,False,19h,20h47,0,3,1,0,0,5,2,1,0,1,0,2,0,1,31,1,0,1,4,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,2,2,0,0,0,10,66,62,2,0,0,0,0,2,0,1,0,2,0,0,0,1,0,0,1,1,حركة النهضة:2  حركة نداء تونس:1  
6,7,12,183,1,574,346,700,1,353,354,346,700,0,0,300,19,27,346,0,True,18:05,21:30,0,4,5,1,5,0,0,2,0,2,5,2,1,0,37,2,1,1,5,0,0,1,1,0,2,1,3,0,1,1,3,0,1,1,7,4,0,0,2,5,62,109,0,1,3,0,0,1,3,0,6,0,0,1,1,5,1,0,0,1,حركة نداء تونس:1  حركة النهضة:1  حركة الشعب:1  الجبهة الشعبية:1  
6,7,11,182,1,563,273,600,0,327,327,273,600,0,0,232,22,19,273,0,False,18h30,22h25,1,3,6,1,2,17,1,0,0,1,11,1,1,1,32,0,1,4,5,1,0,0,2,1,0,9,1,0,0,4,0,0,3,1,2,3,1,0,0,2,42,52,0,0,1,1,2,0,1,0,3,1,0,1,0,3,0,4,1,2,حركة النهضة:1  حركة نداء تونس:1  التحالف الديمقراطي:1  الحزب الجمهوري:1  الجبهة الشعبية:1  
6,7,11,181,2,430,261,500,0,239,239,261,500,0,0,254,4,3,261,0,True,18.12,19.45,1,0,0,48,0,22,0,1,0,0,0,0,0,0,7,0,1,1,2,0,1,1,3,0,2,3,0,2,0,1,0,0,0,3,2,1,0,0,3,1,59,78,3,0,0,0,0,2,1,0,0,1,0,1,1,1,0,1,0,0,حركة نداء تونس:1  حركة النهضة:1  
6,7,11,181,1,431,313,500,1,187,188,312,500,0,1,272,13,27,312,0,False,18.15,20.30,2,1,0,26,3,6,0,1,1,1,0,0,0,1,8,2,2,3,1,0,0,0,5,4,3,9,1,1,1,2,2,1,0,3,3,1,1,1,0,1,63,80,2,2,0,0,0,1,2,0,6,1,2,0,0,8,1,4,2,1,حركة النهضة:1  حركة نداء تونس:1  آفاق تونس:1  
6,7,11,180,1,509,241,600,1,358,359,241,600,0,0,220,20,1,241,0,True,18.10,22.30,1,2,3,0,0,12,0,0,0,6,3,9,2,0,30,0,2,0,0,0,1,0,0,1,0,0,4,0,2,1,1,0,0,3,8,2,0,3,0,1,51,49,0,0,1,0,0,1,2,0,7,0,1,2,0,8,0,1,0,0,المبادرة:1  الجبهة الشعبية:1  حركة نداء تونس:2  التحالف الديمقراطي:1  
6,7,10,179,1,84,47,100,0,53,53,47,100,0,0,46,1,0,47,0,False,18.10,19.02,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,1,24,0,0,1,0,0,2,0,0,1,0,0,1,0,4,0,2,0,0,حركة نداء تونس:2  
6,7,10,178,1,25,16,100,0,84,84,16,100,0,0,13,2,1,16,0,True,18.05,18.30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,6,حركة نداء تونس:2  
6,7,10,177,1,368,223,400,0,177,177,223,400,0,0,213,9,1,223,0,False,18.00,20.50,0,1,0,1,4,2,0,2,1,3,0,0,2,0,3,1,0,0,11,0,0,1,0,0,2,0,2,0,0,0,4,1,0,1,0,0,0,2,2,0,26,110,7,1,0,0,1,1,3,0,6,0,0,3,2,5,1,0,0,1,الحزب الجمهوري:2  الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:2  
6,7,9,176,1,334,186,400,0,214,214,186,400,0,0,168,11,7,186,0,False,18.00,20.10,2,2,32,1,1,5,0,0,0,0,0,1,2,1,11,2,1,3,6,1,1,0,0,1,1,1,0,0,2,1,0,1,0,1,0,0,0,1,0,2,11,54,0,1,1,0,0,0,1,0,1,3,1,0,2,9,0,1,0,0,حركة نداء تونس:1  حركة النهضة:1  
6,7,9,175,1,235,123,300,0,177,177,123,300,0,0,121,1,1,123,0,False,18.30,19.30,0,3,4,1,0,2,0,0,0,1,1,0,0,1,14,1,0,1,1,0,0,0,2,0,1,0,0,2,0,0,1,1,0,0,7,0,0,1,1,0,25,38,2,0,1,1,0,3,0,0,1,0,0,0,0,1,0,1,1,1,حركة نداء تونس:  
6,7,8,174,1,181,114,200,1,86,87,113,200,0,1,108,4,1,113,0,False,18.20,19.30,11,1,0,0,1,3,0,0,0,4,1,0,0,2,12,1,0,0,4,0,1,0,0,1,2,0,0,1,0,2,1,1,0,1,0,0,0,0,0,1,25,23,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,1,1,1,الجبهة الشعبية:1  حركة نداء تونس:1  حركة النهضة:3  
6,7,8,173,1,248,163,300,0,137,137,163,300,0,137,143,11,9,163,0,True,1805,2000,0,1,0,0,1,2,0,0,1,1,0,1,0,2,4,0,1,1,1,0,0,0,0,0,2,0,0,0,0,23,0,1,0,0,10,0,1,1,0,0,48,32,0,1,0,1,0,0,1,0,0,0,1,1,0,2,0,0,1,1,حركة نداء تونس:2  الجبهة الشعبية:1  المؤتمر من اجل الجمهورية:1  حركة النهضة:2  
6,7,8,172,1,134,84,200,0,116,116,84,200,0,0,79,3,2,84,0,False,1800,1930,5,1,0,1,0,1,1,2,0,3,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,2,0,0,0,1,4,17,19,1,1,1,0,1,0,1,0,2,1,1,0,0,2,1,0,0,0,حركة النهضة:2  الجبهة الشعبية:1  حركة نداء تونس:2  
6,7,8,171,1,207,142,300,0,158,158,142,300,0,0,135,5,2,142,0,False,18.30,19.20,0,0,0,0,1,18,0,0,1,2,1,0,1,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,0,0,0,1,0,1,0,1,0,16,73,0,0,0,1,0,2,2,0,1,0,0,0,0,1,0,1,3,0,حركة نداء تونس:2  حركة النهضة:1  
6,7,8,170,1,457,263,500,0,237,237,263,500,0,0,229,30,4,263,0,False,18.10,20.00,3,2,0,1,1,4,1,0,0,3,3,1,0,3,16,1,0,0,1,0,0,0,2,1,0,1,0,1,1,0,0,1,0,0,4,0,1,2,0,0,56,94,1,0,1,0,1,2,0,1,2,0,0,0,2,7,2,1,0,4,حركة النهضة:3  حركة نداء تونس:2  آفاق تونس:1  
6,7,7,169,2,382,192,500,0,308,308,192,500,0,0,188,2,2,192,0,False,18.00,20.00,2,4,2,1,1,14,0,0,0,3,1,0,0,1,37,2,1,3,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,30,63,0,0,0,0,0,1,0,1,2,1,5,0,0,3,1,0,0,0,التحالف الديمقراطي:1  حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
6,7,7,169,1,383,242,500,0,258,258,242,500,0,0,186,44,12,242,0,False,1900,2130,1,6,12,0,0,2,1,0,0,4,4,2,0,1,42,3,0,4,1,0,0,0,0,0,0,2,0,1,0,0,1,0,3,5,1,0,1,1,1,0,17,57,0,0,0,0,1,0,2,0,1,1,2,0,1,1,1,0,0,2,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
6,7,7,168,2,344,164,400,0,236,236,164,400,0,0,152,10,2,164,0,False,1815,2045,1,3,1,2,2,4,0,0,0,0,1,0,0,0,20,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,28,76,2,0,1,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
6,7,7,168,1,344,238,400,0,162,162,238,400,0,0,197,37,4,238,0,False,1800,2055,2,1,2,2,1,3,0,1,1,3,1,1,0,0,16,1,1,0,4,1,2,0,3,1,0,2,1,0,1,1,0,1,0,1,0,1,1,0,0,1,38,81,1,0,1,0,0,3,2,0,3,0,0,0,4,5,1,1,0,0,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
6,7,6,167,1,128,91,200,0,109,109,91,200,0,0,83,5,3,91,0,False,1810,1900,0,3,0,0,2,1,0,1,0,5,1,1,1,1,12,1,0,0,0,0,1,0,2,0,0,1,2,1,1,2,0,0,1,0,0,0,1,0,0,0,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,حركة نداء تونس:2  حركة النهضة:1  
6,7,6,166,1,536,300,600,0,0,300,300,600,0,0,270,23,7,300,0,True,,20.20,2,0,0,1,1,2,0,0,0,29,3,3,0,0,16,1,1,3,0,2,1,1,7,0,1,1,1,0,1,2,1,3,0,0,2,1,2,3,1,0,25,47,0,2,0,0,0,0,0,0,1,1,1,1,0,7,0,1,4,88,حركة النهضة:2  الجبهة الشعبية:1  حركة نداء تونس:2  
6,7,5,165,1,151,88,200,0,112,112,88,200,0,0,76,7,5,88,0,False,1810,1850,0,1,1,0,0,4,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,1,0,5,24,17,0,1,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,حركة نداء تونس:2  حركة النهضة:2  الجبهة الشعبية:1  
6,7,5,164,1,294,204,400,1,195,196,204,400,0,0,190,6,8,204,0,False,1845,2015,0,3,4,0,2,6,0,2,0,1,0,0,0,0,16,0,1,1,0,1,0,0,0,1,2,1,0,2,0,3,0,0,2,0,8,3,1,1,0,8,33,75,0,0,1,2,0,2,1,0,1,0,0,2,0,3,0,1,0,0,حركة نداء تونس:1  الجبهة الشعبية:1  حركة النهضة:1  
6,7,5,163,1,560,332,599,0,267,267,332,599,0,0,304,15,13,332,0,False,1820,2220,3,1,2,3,3,6,1,0,0,4,0,1,1,6,8,0,0,0,2,1,0,1,2,0,0,1,0,1,0,21,1,0,2,1,6,0,0,5,0,3,85,113,0,0,1,1,2,6,0,2,2,0,0,1,0,3,0,0,0,2,حركة النهضة:2  حركة نداء تونس:2  الجبهة الشعبية:1  آفاق تونس:1  
6,7,5,162,1,191,118,303,6,179,185,118,303,0,0,99,11,8,118,0,False,1830,2005,0,1,2,1,0,4,0,1,0,1,0,0,1,2,5,1,0,2,1,0,2,0,0,0,2,0,0,0,0,9,0,1,1,0,1,2,0,1,1,2,32,16,0,0,0,1,0,1,3,0,2,0,0,0,0,0,0,0,0,0,حركة نداء تونس:1  حركة النهضة:1  
6,7,4,161,1,469,313,500,0,187,187,313,500,0,0,248,49,16,313,0,False,18.50,,1,3,1,0,8,9,1,0,2,1,1,2,0,0,16,1,2,1,4,1,1,0,2,0,2,1,0,1,0,2,1,0,0,0,0,0,1,2,0,4,21,135,0,0,0,0,0,2,1,0,9,0,0,0,0,5,0,1,0,0,حركة النهضة:2  حركة نداء تونس:1  الحزب الجمهوري:1  الجبهة الشعبية:1  
6,7,4,160,1,141,80,200,1,120,121,79,200,0,1,65,6,8,79,0,True,1805,1930,0,0,0,1,1,3,0,0,0,0,0,1,0,0,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,14,24,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,حركة النهضة:2  حركة نداء تونس:2  
6,7,3,159,1,240,70,300,0,230,230,70,300,0,0,59,10,1,70,0,True,1840,1940,0,1,0,1,0,1,0,1,1,0,0,0,0,1,2,0,1,0,2,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,3,3,23,0,1,0,0,0,1,2,0,1,0,1,0,0,4,0,2,1,1,حركة النهضة:1  حركة نداء تونس:2  الحزب الجمهوري:1  
6,7,3,158,1,251,124,300,0,177,177,123,300,0,1,115,5,3,123,0,False,18.16,19.39,1,1,0,0,0,3,0,0,1,1,0,1,0,0,9,0,0,0,4,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,27,54,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,حركة النهضة:2  حركة نداء تونس:2  الجبهة الشعبية:1  
6,7,3,157,1,307,142,400,0,258,258,142,400,0,0,132,8,2,142,0,True,18.10,20.00,0,0,0,3,1,4,0,0,0,2,0,0,0,1,15,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,30,59,0,1,0,0,0,1,1,1,4,0,0,0,0,1,0,0,0,0,الجبهة الشعبية:1  حركة النهضة:1  الحزب الجمهوري:1  حركة نداء تونس:2  
6,7,2,156,3,400,231,500,1,268,269,231,500,0,0,220,4,7,231,0,False,18.24,20.40,0,0,2,0,0,14,0,1,2,9,0,0,0,0,24,0,0,1,4,0,1,0,2,0,2,1,0,0,0,8,0,0,0,1,0,1,0,0,1,9,29,104,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,الجبهة الشعبية:1  حركة نداء تونس:1  حركة النهضة:1  التحالف الديمقراطي:1  المؤتمر من اجل الجمهورية:1  حركة الشعب:1  
6,7,2,156,2,401,299,500,1,200,201,299,500,0,0,281,9,9,299,0,False,18.30,20.15,0,1,1,2,3,17,0,1,1,13,1,2,0,5,27,1,0,2,3,0,0,0,2,0,2,2,0,0,0,4,1,1,0,7,2,2,0,0,0,3,49,107,2,0,1,0,0,2,0,0,3,1,0,0,0,6,1,0,2,1,حركة النهضة:1  الجبهة الشعبية:1  التحالف الديمقراطي:1  حركة نداء تونس:1  
6,7,2,156,1,401,308,500,0,192,192,308,500,0,0,238,50,20,308,0,False,1845,1957,2,4,6,0,7,8,0,2,1,3,1,2,1,1,19,2,3,1,1,3,1,1,4,0,1,5,0,0,0,1,0,1,2,2,0,2,1,2,1,1,17,96,3,0,1,2,0,2,1,0,8,2,1,1,1,5,2,0,1,3,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  المؤتمر من اجل الجمهورية:1  
6,7,1,155,2,514,318,600,1,282,283,317,600,0,1,310,5,2,317,0,True,19.50,21.00,1,1,1,5,1,29,0,1,0,3,0,0,0,4,49,0,1,0,4,0,1,0,5,0,0,1,0,1,0,7,1,0,1,0,2,1,0,0,1,3,63,111,5,0,1,2,0,1,0,0,1,0,0,0,0,2,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  التحالف الديمقراطي:1  المؤتمر من اجل الجمهورية:1  الأتحاد الوطني الحر:1  الحزب الجمهوري:1  
6,7,1,155,1,514,404,600,0,196,196,404,600,0,0,375,15,14,404,0,False,19.00,21.00,2,1,5,3,2,24,0,4,0,9,4,3,0,0,36,0,2,1,1,0,1,0,5,0,0,0,3,1,1,7,1,0,3,2,3,0,0,0,0,4,84,143,4,1,0,3,1,1,0,0,4,0,0,1,0,5,0,0,0,0,المؤتمر من اجل الجمهورية:1  الجبهة الشعبية:2  حركة نداء تونس:2  حركة النهضة:1  
6,7,1,154,4,509,253,600,1,346,347,253,600,0,0,246,0,7,253,0,False,1800,1930,1,2,1,3,0,14,0,3,1,1,0,0,0,2,18,0,1,0,5,0,0,0,0,0,0,0,0,0,1,5,0,0,0,4,7,3,0,1,0,3,67,94,1,0,0,1,1,1,1,0,0,0,0,2,0,2,0,0,0,0,حركة نداء تونس:1  الجبهة الشعبية:1  حركة النهضة:1  
6,7,1,154,3,509,318,600,0,282,282,318,600,0,0,290,16,12,318,0,False,1800,2035,1,0,1,3,2,12,1,3,0,4,1,0,1,3,25,0,0,0,2,0,0,0,0,0,0,0,1,0,0,8,0,0,0,3,3,1,0,0,0,7,71,123,4,0,2,0,0,1,1,0,1,0,1,0,0,2,0,2,0,0,الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:1  
6,7,1,154,2,509,359,600,0,241,241,359,600,0,0,326,28,5,359,0,True,18.20,,1,1,2,3,2,14,0,5,0,5,1,0,0,1,32,2,3,1,4,2,1,1,3,1,1,4,1,2,0,3,0,0,0,1,2,1,2,0,0,7,74,117,1,1,0,1,1,3,0,1,6,0,1,2,1,5,0,2,1,0,حركة النهضة:1  الجبهة الشعبية:1  المؤتمر من اجل الجمهورية:1  حركة نداء تونس:1  
6,7,1,154,1,509,370,600,2,230,232,368,600,0,2,312,35,21,368,0,False,1835,2255,2,3,1,2,5,14,0,9,1,2,4,3,0,2,20,2,2,0,1,4,3,0,2,0,1,2,0,2,0,1,0,2,3,0,2,1,1,0,1,3,42,121,1,1,8,1,0,2,3,1,7,0,0,1,0,16,1,2,1,3,حركة النهضة:1  
6,7,1,153,6,595,318,700,0,382,382,318,700,0,0,306,7,5,318,0,True,18.30,21.00,3,3,9,2,0,28,0,2,0,7,0,0,0,0,37,0,0,0,0,0,0,1,0,0,0,2,1,0,0,17,1,0,0,1,3,3,0,0,0,2,54,118,1,0,1,1,2,0,0,0,2,0,0,0,2,1,0,0,0,2,الجبهة الشعبية:1  المؤتمر من اجل الجمهورية:1  حركة نداء تونس:1  حركة النهضة:1  
6,7,1,153,5,598,328,700,0,372,372,328,700,0,0,316,4,8,328,0,False,1821,,3,1,14,5,1,21,1,2,0,5,0,0,0,1,32,0,1,0,2,0,2,0,1,0,1,4,0,0,1,13,1,1,0,0,3,1,0,0,0,4,41,139,4,0,0,0,0,0,0,0,4,0,0,0,1,2,0,0,0,4,حركة نداء تونس:1  الجبهة الشعبية:1  المؤتمر من اجل الجمهورية:1  آفاق تونس:1  حركة النهضة:1  
6,7,1,153,4,598,420,700,1,280,281,419,700,0,1,405,2,12,419,0,False,1825,2045,2,2,9,2,5,20,0,0,0,5,0,2,0,2,40,0,3,0,3,0,0,0,1,0,0,1,1,0,2,13,0,1,0,1,4,0,1,1,0,3,91,162,5,0,1,1,0,3,1,0,8,1,1,2,1,3,1,0,0,0,حركة نداء تونس:1  حركة النهضة:1  
6,7,1,153,3,598,450,700,0,251,251,449,700,0,1,417,7,25,449,0,False,1825,2225,0,2,10,3,2,23,0,1,0,2,4,1,1,2,43,0,1,1,3,0,1,0,1,0,0,6,0,1,0,11,0,0,0,1,2,0,0,2,3,0,89,163,4,1,0,0,0,4,6,0,6,1,3,0,0,9,0,1,0,3,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
6,7,1,153,2,598,410,700,1,289,290,410,700,0,0,334,62,14,410,0,False,18.15,22.30,1,2,8,2,5,17,0,1,0,3,0,1,1,1,30,1,3,1,8,2,4,1,2,0,3,5,3,0,0,8,0,1,1,0,3,2,1,0,1,1,47,112,6,2,1,3,0,3,3,1,13,1,2,1,1,7,1,0,3,4,المؤتمر من اجل الجمهورية:  حركة نداء تونس:  حركة النهضة:  الجبهة الشعبية:  :  
6,7,1,153,1,598,464,700,0,236,236,464,700,0,0,388,60,15,464,0,False,18.15,21.45,0,1,7,0,3,12,1,3,0,1,3,1,2,0,39,3,2,1,2,0,0,0,1,0,2,6,3,0,0,8,2,0,1,2,2,4,3,1,2,1,44,177,4,0,4,0,2,1,3,1,8,4,1,2,1,9,2,2,1,4,حركة النهضة:1  الحزب الجمهوري:1  حركة نداء تونس:1  الجبهة الشعبية:1  
6,7,1,152,3,460,267,500,1,232,233,267,500,0,0,255,3,9,267,0,False,18.00,20.49,1,1,3,1,1,25,0,2,0,5,1,0,0,3,34,0,0,0,1,0,0,1,0,0,0,1,0,0,0,10,0,0,0,3,1,0,1,0,0,0,29,119,1,0,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0,3,الحزب الجمهوري:1  التحالف الديمقراطي:1  حركة نداء تونس:1  المؤتمر من اجل الجمهورية:1  حركة النهضة:1  الجبهة الشعبية:1  
6,7,1,152,2,461,340,500,0,160,160,340,500,0,0,333,1,6,340,0,False,18.40,20.00,3,1,3,2,0,12,0,1,0,4,1,0,0,2,45,1,1,1,8,0,0,0,3,1,1,2,1,0,0,8,1,0,0,3,0,1,1,0,0,4,60,148,3,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,1,2,حركة نداء تونس:1  حركة النهضة:1  الخضراء أمنا:1  الجبهة الشعبية:1  
6,7,1,152,1,461,358,500,0,142,142,358,500,0,0,321,28,9,358,0,False,18.15,,1,1,3,2,2,13,0,2,0,1,0,1,0,1,28,1,2,2,1,1,1,0,5,0,2,4,0,0,0,5,2,1,2,5,0,1,1,0,2,4,40,158,0,0,0,2,1,3,1,0,7,0,1,0,0,7,2,0,1,1,الجبهة الشعبية:1  حركة نداء تونس:1  حركة النهضة:1  
6,7,1,151,2,522,353,600,0,247,247,353,600,0,0,346,0,7,353,0,False,18.00,20.16,0,0,3,0,3,19,0,2,0,4,1,0,1,5,48,0,0,0,5,0,2,0,1,0,0,4,1,0,0,5,1,0,0,1,1,0,1,0,0,2,61,164,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,التحالف الديمقراطي:1  المؤتمر من اجل الجمهورية:1  الجبهة الشعبية:1  الخضراء أمنا:1  حركة نداء تونس:1  حركة النهضة:1  
