circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon, اتحاد الشباب الديمقراطي التونسي,ائتلاف جبهة قابس,اتحاد القوى الشبابية,اتحاد شباب تونس,اصحاب الحق,آفاق تونس,الاتحاد الوطني الحر,الاتحاد من أجل تونس ,الارض الطيبة,التحالف الديمقراطي,التكتل من أجل العمل والحريات,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية التونسية,الحزب الجمهوري,الشعب يريد,الضمير,العدل,العمل والتنمية العادلة,القطب البيئي بقابس,المؤتمر من اجل الجمهورية,المبادرة الوطنية الدستورية,المجد للوطن,المستقلون الاحرار,النتمية اولا,النخلة,تونس العزيزة,تيار المحبة,تيار النزاهة,حركة البناء المغاربي,حركة التونسي,حركة الديمقراطيين الاجتماعيين,حركة الديمقراطيين الاشتراكيين,حركة الشعب,حركة اللقاء الدستوري,حركة النهضة,حركة نداء تونس,حركة وفاء,حزب الامان,حزب البناء الوطني,حزب الغد,حزب الوحدة,صوت شعب تونس,قابس اولا,قابس في القلب,كلنا قابس,observers
25,5,3,68,1,454,362,500,0,138,138,362,500,0,0,333,12,17,362,0,False,1900,2234,1,2,1,5,0,5,8,0,1,5,2,7,2,0,5,1,2,1,0,1,20,0,3,3,1,0,1,0,0,1,3,0,2,5,0,149,78,8,0,1,1,4,1,1,0,2,حركة النهضة:2  حركة نداء تونس:2  :  
25,5,2,67,6,555,335,600,2,263,265,335,600,0,0,321,11,3,335,0,False,1850,2215,2,0,0,2,0,7,11,0,0,4,1,7,3,0,4,2,0,2,1,1,16,0,1,0,3,2,1,5,0,0,0,1,1,7,1,168,51,1,1,1,0,3,3,0,4,4,حركة النهضة:2  قابس في القلب:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
25,5,2,67,5,557,279,610,0,331,331,278,610,0,1,271,6,1,278,0,False,1830,2220,0,0,2,3,0,2,18,1,1,0,1,7,1,2,0,0,0,2,0,1,7,1,0,0,3,1,1,1,0,0,1,0,1,2,0,164,37,2,0,1,1,4,1,0,1,1,حركة نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
25,5,2,67,4,557,324,600,1,276,277,323,600,0,1,305,3,15,323,0,False,1905,2138,1,0,0,3,0,2,13,0,0,1,2,6,3,0,0,0,0,0,0,1,7,3,1,3,0,0,0,2,0,0,0,0,2,2,0,209,30,2,0,0,0,6,0,0,5,1,حركة النهضة:1  حركة نداء تونس:1  
25,5,2,67,3,557,406,600,1,194,195,405,600,0,1,391,6,8,405,0,False,1815,2200,0,1,1,4,0,2,18,0,0,2,1,5,1,0,1,1,1,1,2,0,12,2,1,1,2,5,0,5,0,0,1,2,2,1,3,241,51,3,1,1,0,9,1,1,5,0,حركة النهضة:1  حركة نداء تونس:1  
25,5,2,67,2,557,425,600,2,171,173,425,600,0,0,380,22,23,425,0,True,1920,2116,0,0,0,3,0,1,18,0,0,2,2,2,4,3,2,2,0,1,2,1,4,3,4,2,4,2,2,4,1,0,0,0,0,3,4,236,44,2,0,0,2,5,5,1,6,3,حركة النهضة:1  حركة نداء تونس:1  افاق تونس:1  
25,5,2,67,1,557,401,602,1,200,201,401,602,0,0,345,27,29,401,0,False,18.05,22.40,1,0,3,6,1,3,9,4,1,0,1,2,2,1,1,4,2,4,2,3,13,6,10,5,1,3,1,6,2,1,3,1,6,6,3,153,49,2,0,0,1,8,1,2,9,3,حركة النهضة:1  حركة نداء تونس:1  افاق تونس:1  
25,5,2,66,5,487,299,600,0,301,301,299,600,0,0,297,1,1,299,0,False,1845,2100,4,0,0,3,0,11,26,6,0,3,1,11,1,0,2,9,0,0,0,0,24,1,1,0,6,1,0,3,0,0,0,0,0,1,0,113,60,1,1,0,1,3,0,0,3,1,حركة النهضة:1  حركة نداء تونس:2  قابس في القلب:1  
25,5,2,66,3,487,361,600,2,237,239,361,600,0,0,358,3,0,361,0,True,1844,2130,1,0,0,2,0,16,32,3,0,2,1,16,1,1,2,5,1,2,0,1,22,3,1,1,3,2,2,3,0,0,0,0,0,3,0,169,58,4,0,0,0,1,0,0,0,0,حركة نداء تونس:1  الاتحاد الوطني الحر:1  افاق تونس:1  
25,5,2,66,2,487,377,600,2,221,223,377,600,0,0,357,13,7,377,0,True,1830,2115,4,1,0,1,0,15,28,17,0,5,2,8,2,1,2,4,1,0,0,0,29,3,0,1,3,4,1,2,0,0,2,0,0,0,0,140,69,1,0,0,1,3,0,2,2,3,حركة نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
25,5,2,66,1,487,359,600,0,241,241,359,600,0,0,334,13,12,359,0,False,1815,2100,3,0,0,4,1,18,16,7,0,4,6,5,1,2,4,7,0,3,0,1,33,0,3,2,2,9,1,6,1,0,0,0,2,4,0,103,72,2,0,0,1,4,0,3,2,2,حركة نداء تونس:1  حركة النهضة:1  
25,5,1,65,2,339,153,400,0,247,247,153,400,0,0,143,6,4,153,0,False,18.50,20.25,1,0,0,2,0,1,6,0,0,0,0,0,0,0,12,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,2,0,2,0,1,88,19,1,0,0,0,0,0,1,1,0,حركة النهضة:1  حركة نداء تونس:1  
25,5,1,65,1,340,235,400,0,165,165,235,400,0,0,199,20,16,235,0,False,18.41,21.26,0,0,0,3,0,1,8,0,0,2,1,0,1,0,10,0,0,0,2,1,1,3,1,0,1,4,0,1,0,0,0,0,2,1,0,109,38,1,0,0,2,3,0,1,0,2,حزب الوحدة:1  حركة النهضة:1  حركة نداء تونس:1  
25,5,1,64,1,280,197,300,2,103,105,195,300,0,2,180,9,6,195,0,False,1815,2010,2,0,0,1,0,0,5,0,0,0,0,0,1,0,1,1,0,1,0,0,4,0,2,1,1,1,0,1,0,0,0,0,4,2,0,85,56,1,0,0,0,0,2,3,5,0,قابس في القلب:2  الاتحاد الوطني الحر:1  حركة نداء تونس:3  حركة النهضة:1  
