circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,آفاق تونس,الائتلاف المستقل لحركة نور تونس,الاتحاد الوطني الحر,الاتحاد من أجل تونس,الانفتاح والوفاء,التحالف الديمقراطي,التقارب,التكتل من أجل العمل والحريات,التيار الديمقراطي,الجبهة الشعبية,الحراك الاجتماعي,الحركة الدستورية,الحركة الديمقراطية للاصلاح والبناء,الحزب الاسلامي التونسي,الحزب الاشتراكي,الحزب الجمهوري,الشعب يريد,اللقاء الدستوري,تيار المحبة,حركة الديمقراطيين الاشتراكيين,حركة الشعب,حركة الوحدة الشعبية,حركة وفاء,حزب الأمان,حزب العدالة والتنمية,حزب المبادرة,حزب المصالحة بالمنستير,حركة النهضة,دولة حق,زرقاء اليمامة,شمس المحبة,شهداء تونس,صوت شعب تونس,قائمة تصحيح المسار,قائمة حزب المؤتمر من أجل الجمهورية,حركة نداء تونس,observers
22,3,11,41,2,422,261,500,1,239,240,260,500,0,1,249,3,8,260,0,True,1830,2000,2,1,3,1,1,2,0,0,0,2,2,0,0,0,1,7,0,0,1,0,1,2,1,0,0,13,1,49,0,4,0,1,0,1,2,151,حزب حركة النهضة:1  حركة الديمقراطيين الاشتراكيين:1  حزب المبادرة:1  نداء تونس:1  
22,3,11,41,1,422,346,500,5,154,159,341,500,0,5,316,15,10,341,0,True,18:30,21:30,0,1,2,3,0,2,1,1,2,4,1,2,0,2,2,2,0,1,7,0,1,0,4,0,2,21,1,46,1,3,1,1,3,2,3,194,نداء تونس:  حزب المبادرة:  حزب حركة النهضة:  
22,3,11,40,2,513,239,600,0,361,361,239,600,0,0,234,3,2,239,0,True,18:05,19:35,1,0,2,0,0,3,0,0,3,6,1,3,1,0,0,0,0,0,0,0,5,0,2,0,0,2,1,57,0,1,0,0,0,1,0,145,نداء تونس:  حزب حركة النهضة:  الجبهة الشعبية:  الاتحاد الوطني الحر:  
22,3,11,40,1,514,360,601,0,241,241,360,601,0,0,338,17,5,360,0,True,18:30,20:33,2,0,3,1,1,0,2,0,3,2,4,5,1,1,2,5,1,0,2,0,10,0,3,0,2,5,0,68,1,4,0,0,2,8,1,199,نداء تونس:  حزب حركة النهضة:  حزب المبادرة:  
22,3,10,39,1,331,258,404,0,146,146,258,404,0,0,244,5,9,258,0,True,18.15,20.30,20,0,2,0,2,1,0,0,2,1,1,5,0,0,2,1,0,1,3,0,6,1,1,0,0,3,0,38,1,0,1,0,6,0,2,144,حزب حركة النهضة:1  الاتحاد الوطني الحر:1  نداء تونس:1  
22,3,10,38,1,116,91,200,0,109,109,91,200,0,0,88,2,1,91,0,True,18:00,20:00,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,2,0,0,0,1,1,0,1,0,0,3,0,11,0,0,0,1,1,0,2,58,نداء تونس:  حزب حركة النهضة:2  
22,3,10,37,1,392,231,500,0,269,269,231,500,0,0,225,6,0,231,0,True,18:10,20:20,1,1,3,1,0,1,0,1,2,2,0,0,0,1,0,2,0,0,1,1,18,1,1,0,3,3,2,14,1,0,3,0,1,3,4,154,نداء تونس:  حزب حركة النهضة:  
22,3,10,36,1,369,245,400,0,153,153,246,399,1,0,231,3,12,246,0,True,1826,2150,5,1,2,0,0,0,0,2,0,14,0,17,2,0,1,3,0,2,3,1,2,0,4,1,0,1,1,46,0,4,1,2,1,0,0,115,زرقاء اليمامة:1  حزب حركة النهضة:2  نداء تونس:1  الجبهة الشعبية:1  
22,3,10,35,1,421,279,500,0,221,221,279,500,0,0,256,9,14,279,0,True,18:00,20:15,1,0,1,1,1,1,0,0,0,114,0,0,0,1,0,0,0,2,1,2,2,2,2,0,1,3,1,48,0,0,5,1,0,1,3,62,حزب حركة النهضة:  الجبهة الشعبية:  نداء تونس:  
22,3,10,34,1,359,238,384,0,146,146,238,384,0,0,225,11,2,238,0,True,1815,2015,0,0,0,0,2,0,0,0,0,13,6,0,0,1,0,1,1,1,1,1,0,0,3,0,1,5,0,15,1,0,22,4,3,7,1,136,حزب حركة النهضة:1  :  
22,3,10,33,2,392,209,500,0,291,291,209,500,0,0,201,6,2,209,0,True,18,"19,55",0,0,6,0,0,0,0,1,0,23,0,2,0,1,0,0,0,5,0,0,5,0,1,0,1,1,0,51,0,3,0,0,0,0,1,100,نداء تونس:  الائتلاف المستقل لحركة نور تونس:  حزب حركة النهضة:  
22,3,10,33,1,393,284,500,1,215,216,284,500,0,0,259,15,10,284,0,True,18h30,21h23,1,0,2,1,0,1,0,0,2,38,1,3,0,1,1,3,1,4,1,0,3,2,5,1,1,5,0,53,1,2,2,0,3,3,4,114,الاتحاد الوطني الحر:1  حزب حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
22,3,9,32,1,510,315,600,3,283,286,314,600,0,1,295,5,14,314,0,False,1800,2015,2,0,4,0,1,3,0,2,4,1,0,0,2,1,0,3,0,0,0,0,4,2,2,1,2,6,1,105,0,3,1,1,2,3,4,135,الاتحاد الوطني الحر:1  زرقاء اليمامة:1  حزب حركة النهضة:1  
22,3,9,31,3,411,189,500,0,311,311,189,500,0,0,185,4,0,189,0,True,18h,,7,0,0,0,0,0,1,1,1,5,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,7,0,50,0,2,0,0,0,0,5,101,الاتحاد الوطني الحر:1  زرقاء اليمامة:1  حزب حركة النهضة:1  نداء تونس:1  
22,3,9,31,2,411,282,500,0,218,218,282,500,0,0,279,0,3,282,0,True,1840,2015,10,0,0,0,1,2,0,3,3,5,1,0,1,0,0,2,1,0,1,2,2,0,3,1,0,2,0,98,0,1,0,0,1,2,3,134,الاتحاد الوطني الحر:1  حزب حركة النهضة:1  نداء تونس:1  
22,3,9,31,1,411,310,500,4,186,190,310,500,0,0,284,18,8,310,0,True,1800,2100,5,0,3,2,0,3,0,4,3,8,1,1,2,3,1,2,0,1,4,1,6,2,15,1,1,3,1,64,0,4,3,3,1,7,1,128,حزب حركة النهضة:1  نداء تونس:2  زرقاء اليمامة:1  
22,3,8,30,1,147,93,200,4,103,107,93,200,0,0,92,1,0,93,0,True,1824,1938,3,2,2,0,1,1,0,1,1,5,0,2,0,0,0,1,1,0,2,0,1,0,4,0,0,1,0,4,2,1,0,0,0,1,1,55,نداء تونس:2  الاتحاد من أجل تونس:1  حزب حركة النهضة:1  الاتحاد الوطني الحر:2  
22,3,8,29,3,528,280,600,11,309,320,280,600,0,0,274,3,3,280,0,True,1800,1937,6,1,3,10,0,0,0,0,9,35,0,0,0,1,1,6,1,0,2,1,1,0,1,0,0,4,1,24,0,1,0,1,0,1,3,161,زرقاء اليمامة:1  الجبهة الشعبية:1  حزب حركة النهضة:1  نداء تونس:1  
22,3,8,29,2,528,384,604,2,218,220,384,604,0,0,373,9,2,384,0,True,1842,2020,8,1,3,8,2,2,0,0,7,56,0,0,0,0,1,4,1,0,1,0,1,0,0,0,1,2,0,39,0,1,1,1,3,1,2,227,حزب حركة النهضة:1  نداء تونس:1  
22,3,8,29,1,528,421,604,2,181,183,421,604,0,0,393,22,6,421,0,True,1855,2122,4,3,4,11,2,0,1,2,10,25,1,1,1,1,0,4,0,1,6,0,0,5,5,1,2,2,0,39,3,6,2,2,3,5,1,240,زرقاء اليمامة:1  الاتحاد من أجل تونس:1  حزب حركة النهضة:1  نداء تونس:2  
22,3,7,28,1,472,327,600,0,273,273,327,600,0,0,293,11,24,328,0,True,1830,2120,2,0,7,1,1,0,0,0,1,3,0,1,0,1,0,1,0,0,4,1,3,0,2,0,0,2,0,125,2,3,1,0,2,2,1,127,حزب حركة النهضة:1  نداء تونس:1  
22,3,7,27,2,444,287,500,0,213,213,287,500,0,0,281,4,2,287,0,True,1800,2015,6,0,24,1,0,1,0,4,1,14,0,1,1,0,1,1,0,0,0,0,0,1,4,0,0,4,0,86,0,0,0,0,1,1,6,123,حزب حركة النهضة:1  الاتحاد الوطني الحر:1  نداء تونس:1  
22,3,7,27,1,444,318,492,0,174,174,318,492,0,0,296,14,8,318,0,True,1825,2020,4,0,13,2,0,1,1,1,2,13,0,0,0,0,1,5,1,0,4,1,2,1,4,0,2,5,0,51,2,0,0,1,1,3,1,174,حزب حركة النهضة:1  نداء تونس:1  
22,3,7,26,1,398,264,496,2,230,232,264,496,0,0,241,13,10,264,0,True,1820,2130,6,0,2,1,0,0,2,1,7,7,0,1,0,0,0,2,1,0,3,1,2,3,2,0,0,1,0,90,2,0,0,0,3,1,0,103,حزب حركة النهضة:1  نداء تونس:2  الاتحاد الوطني الحر:1  
22,3,6,25,1,331,269,399,0,130,130,269,399,0,0,261,4,4,269,0,True,1900,2030,4,0,4,3,0,0,0,0,8,16,0,0,0,0,0,9,0,0,4,1,1,1,2,0,1,13,3,60,0,0,0,0,1,3,6,121,نداء تونس:1  حزب حركة النهضة:1  الاتحاد الوطني الحر:1  
22,3,6,24,2,527,340,600,0,260,260,340,600,0,0,335,3,2,340,0,True,"18,27","20,30",10,1,27,1,1,0,0,1,14,23,0,0,0,0,0,5,0,0,1,0,2,0,0,0,0,17,0,33,0,1,0,0,1,1,5,191,زرقاء اليمامة:  الحزب الجمهوري:  حزب حركة النهضة:  نداء تونس:  الاتحاد الوطني الحر:  الجبهة الشعبية:  
22,3,6,24,1,527,407,600,1,192,193,407,600,0,0,393,8,6,407,0,True,"18,15","21,10",9,0,22,1,0,0,0,9,12,24,0,0,1,2,0,8,1,0,1,0,5,4,3,0,0,24,1,56,1,1,1,1,0,1,3,202,حزب المبادرة:  نداء تونس:  الاتحاد الوطني الحر:  الجبهة الشعبية:  الاتحاد من أجل تونس:  حزب حركة النهضة:  
22,3,6,23,2,428,223,500,3,274,277,223,500,0,0,216,5,2,223,0,True,18.30,19.45,1,3,10,0,0,0,0,2,2,10,0,1,0,0,0,6,0,0,4,0,1,2,0,0,0,3,1,22,0,4,0,1,0,1,2,140,الجبهة الشعبية:1  حزب حركة النهضة:1  الاتحاد الوطني الحر:1  نداء تونس:1  الحزب الجمهوري:1  
22,3,6,23,1,428,309,500,2,190,192,308,500,0,1,291,9,8,308,0,True,1830,2123,2,1,9,3,0,1,1,3,4,10,0,0,0,0,1,3,0,0,2,1,7,5,7,1,2,13,0,30,1,4,1,1,3,5,4,166,الجبهة الشعبية:1  حزب حركة النهضة:1  زرقاء اليمامة:1  الاتحاد الوطني الحر:1  حزب المبادرة:1  نداء تونس:1  
22,3,6,22,5,498,310,600,14,276,290,310,600,0,0,306,1,3,310,0,True,19.15,20.40,12,0,21,1,0,2,2,1,5,32,0,0,0,0,0,3,0,0,2,0,0,3,2,0,0,12,1,29,0,4,0,0,0,0,6,168,الجبهة الشعبية:1  زرقاء اليمامة:2  حزب حركة النهضة:1  الاتحاد الوطني الحر:1  نداء تونس:1  
22,3,6,22,4,500,339,604,1,264,265,339,604,0,0,338,0,1,339,0,True,1906,2100,7,0,10,2,0,0,0,1,13,29,1,0,0,0,1,3,3,0,2,0,0,5,6,0,0,20,0,35,0,5,0,0,0,0,8,187,نداء تونس:1  الاتحاد الوطني الحر:1  حزب حركة النهضة:1  الجبهة الشعبية:1  
22,3,6,22,3,500,370,600,0,230,230,370,600,0,0,366,1,3,370,0,True,1920,2054,12,1,6,4,0,2,1,2,4,37,0,1,0,0,0,9,0,0,3,1,3,2,2,0,0,27,0,63,1,3,0,0,0,2,4,176,حزب حركة النهضة:1  الحزب الجمهوري:1  
22,3,6,22,1,500,411,604,4,190,194,410,604,0,1,393,11,6,410,0,True,19.00,21.50,9,1,6,1,1,0,1,2,3,41,2,0,1,1,0,3,1,0,1,3,3,5,3,0,2,21,2,45,2,12,1,2,2,6,5,205,الجبهة الشعبية:1  حزب حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
22,3,5,21,3,563,368,600,0,232,232,368,600,0,0,362,5,1,368,0,True,1842,2130,9,0,18,3,0,1,0,0,12,14,1,0,0,0,0,3,0,1,1,0,1,1,4,0,0,15,0,36,1,3,0,0,1,0,7,230,حزب حركة النهضة:1  الاتحاد من أجل تونس:1  الاتحاد الوطني الحر:1  نداء تونس:1  حزب المبادرة:1  
22,3,5,21,2,564,412,596,0,184,184,412,596,0,0,409,0,3,412,0,True,1820,2100,9,0,11,2,0,4,1,1,8,18,1,1,0,0,0,4,0,0,3,0,0,1,2,0,0,23,0,69,1,3,1,2,0,0,4,140,الجبهة الشعبية:1  نداء تونس:1  حزب المبادرة:1  حزب حركة النهضة:1  الاتحاد الوطني الحر:1  
22,3,5,21,1,564,465,600,2,135,137,463,600,0,2,442,18,2,462,1,True,1915,2200,7,0,11,4,0,2,3,1,3,17,2,1,1,2,2,6,0,0,6,2,4,5,4,0,1,20,1,61,2,0,0,2,1,0,6,266,حزب حركة النهضة:1  نداء تونس:1  
22,3,5,20,6,518,331,600,1,268,269,331,600,0,0,327,2,2,331,0,True,18:12,20:30,10,0,25,1,0,1,1,2,7,20,1,0,0,0,0,2,1,0,2,0,0,1,5,1,0,32,0,33,1,0,0,0,0,0,7,174,حزب حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  حزب المبادرة:1  
22,3,5,20,5,523,325,600,0,275,275,325,600,0,0,321,1,3,325,0,True,18:15,20:25,12,1,15,1,0,1,0,1,10,25,0,0,0,0,0,5,0,0,1,0,0,3,1,0,1,28,0,41,0,1,0,0,0,0,11,163,الجبهة الشعبية:1  نداء تونس:1  الاتحاد الوطني الحر:1  حزب حركة النهضة:1  
22,3,5,20,4,523,406,598,0,192,192,406,598,0,0,402,2,2,406,0,True,1835,2045,19,0,14,4,0,0,0,1,11,21,0,0,1,1,1,11,1,0,0,0,5,2,4,0,0,29,0,67,0,0,0,1,0,0,13,196,حزب حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  الاتحاد الوطني الحر:1  
22,3,5,20,3,523,426,600,1,173,174,426,600,0,0,418,4,4,426,0,True,1910,2110,12,0,11,2,0,0,0,4,8,30,2,1,0,3,0,6,1,0,1,0,2,0,5,0,0,28,1,88,0,0,1,0,0,1,8,203,زرقاء اليمامة:1  الاتحاد الوطني الحر:1  حزب المبادرة:1  حزب حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
22,3,5,20,2,523,421,600,3,176,179,421,600,0,0,406,11,4,421,0,True,1835,2100,10,0,7,1,0,1,0,2,4,17,0,2,0,1,4,3,1,0,4,0,3,3,6,1,3,28,1,67,0,2,0,2,0,4,9,220,حزب حركة النهضة:1  الاتحاد الوطني الحر:1  الحزب الجمهوري:1  حزب المبادرة:1  نداء تونس:1  
22,3,5,20,1,523,405,604,3,196,199,405,604,0,0,396,5,4,405,0,True,1834,2113,6,2,12,7,1,0,1,1,7,23,2,1,0,0,0,11,1,0,2,2,2,3,5,0,2,21,0,63,1,1,0,1,3,1,3,211,حزب حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  
22,3,4,19,2,421,285,500,1,214,215,285,500,0,0,283,0,2,285,0,True,18.15,21.35,3,0,3,5,0,0,0,3,3,16,0,1,0,2,0,6,2,0,1,0,0,3,3,0,1,22,1,41,0,0,0,0,1,0,5,161,الاتحاد الوطني الحر:1  زرقاء اليمامة:1  حزب حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
22,3,4,19,1,420,343,500,1,157,158,342,500,0,1,337,4,1,342,0,True,18.30,20.45,2,0,4,5,0,0,1,2,2,22,0,0,0,0,0,6,1,0,3,0,0,10,1,0,0,26,3,56,1,3,0,0,1,4,3,181,حزب حركة النهضة:1  زرقاء اليمامة:1  الجبهة الشعبية:1  نداء تونس:1  الاتحاد الوطني الحر:1  حزب المبادرة:1  
22,3,4,18,6,537,366,600,2,232,234,366,600,0,0,363,0,3,366,0,True,1836,2030,15,0,21,0,1,2,0,5,8,29,1,0,0,0,0,2,0,0,1,0,1,0,2,1,0,14,1,41,0,2,0,0,0,0,4,212,نداء تونس:1  الجبهة الشعبية:1  حزب حركة النهضة:1  
22,3,4,18,5,540,323,606,0,283,283,323,606,0,0,317,1,5,323,0,True,1845,2115,12,1,9,2,0,2,0,2,11,22,0,0,0,0,1,3,0,0,0,0,0,5,0,0,0,12,1,29,0,0,0,0,0,0,4,201,نداء تونس:1  الجبهة الشعبية:1  حزب حركة النهضة:1  
22,3,4,18,4,540,400,612,7,205,212,400,612,0,0,397,2,1,400,0,True,1900,2040,14,0,9,3,1,0,0,6,7,30,0,1,0,2,0,3,1,0,0,0,3,3,3,0,1,20,0,41,0,2,0,1,0,0,5,241,حزب حركة النهضة:1  الجبهة الشعبية:1  نداء تونس:1  الاتحاد من أجل تونس:1  
22,3,4,18,3,540,439,604,1,164,165,439,604,0,0,433,3,3,439,0,True,18.35,20.09,16,0,11,3,0,1,0,1,5,35,0,1,1,3,1,4,0,0,2,1,3,7,1,1,1,20,1,68,0,3,0,2,0,4,1,236,الجبهة الشعبية:1  نداء تونس:1  حزب حركة النهضة:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  
22,3,4,18,2,540,436,600,0,164,164,436,600,0,0,423,6,7,436,0,True,18.00,21.20,7,0,2,5,2,1,2,5,4,25,0,1,1,2,3,4,1,0,4,0,0,6,5,1,2,11,0,60,1,0,0,2,0,3,3,260,حزب المبادرة:1  نداء تونس:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  حزب حركة النهضة:1  
22,3,4,18,1,540,472,596,2,122,124,472,596,0,0,459,10,3,472,0,True,18.40,21.35,7,0,5,4,0,3,0,5,5,28,1,0,0,2,2,11,1,2,4,0,1,8,4,1,4,20,0,44,1,1,0,1,0,3,4,287,حزب حركة النهضة:1  الاتحاد الوطني الحر:1  زرقاء اليمامة:1  
22,3,4,17,6,575,405,600,0,197,197,407,604,4,2,406,0,1,407,0,True,,20.45,14,0,22,1,1,1,0,1,7,30,0,0,0,3,0,11,2,0,3,0,0,2,1,0,1,17,0,34,0,1,0,0,1,0,9,244,نداء تونس:1  الاتحاد من أجل تونس:1  زرقاء اليمامة:1  الاتحاد الوطني الحر:1  حزب حركة النهضة:1  
22,3,4,17,5,577,396,700,4,302,306,394,700,0,2,386,5,3,394,0,True,18.40,20.48,20,2,16,3,0,0,0,0,2,32,1,0,0,1,0,6,0,1,0,0,0,1,3,1,2,19,0,37,1,1,1,2,0,0,8,226,حزب حركة النهضة:1  نداء تونس:1  حزب حركة النهضة:1  حزب المبادرة:1  
22,3,4,17,4,577,429,700,2,269,271,429,700,0,0,425,2,2,429,0,True,1840,2000,8,0,6,5,0,0,0,1,5,36,1,0,0,1,0,12,0,0,0,0,1,1,4,0,0,27,1,50,1,0,0,0,0,0,12,253,زرقاء اليمامة:1  حزب حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  حزب المبادرة:1  
22,3,4,17,3,577,452,599,5,142,147,452,599,0,0,438,11,3,452,0,True,18.10,21.55,6,0,8,7,1,2,0,3,2,38,0,0,0,1,2,8,1,0,3,0,3,4,1,0,1,19,1,80,1,1,0,1,0,1,7,236,حزب حركة النهضة:1  الاتحاد الوطني الحر:1  نداء تونس:1  الجبهة الشعبية:1  
22,3,4,17,2,577,463,600,1,136,137,463,600,0,0,450,5,8,463,0,True,18.10,21.50,5,1,6,2,0,0,0,2,2,40,1,0,0,0,1,16,2,1,4,2,3,4,5,0,2,13,1,75,1,1,0,3,1,2,4,250,حزب حركة النهضة:1  نداء تونس:1  الحزب الجمهوري:1  حزب المبادرة:1  
22,3,4,17,1,577,489,692,3,201,204,488,692,0,1,478,7,3,488,0,True,18.45,21.00,10,0,5,6,1,0,2,2,2,40,2,1,0,3,1,10,0,2,4,0,4,5,1,1,0,18,1,52,0,3,0,4,1,1,6,290,نداء تونس:1  حزب المبادرة:1  الاتحاد الوطني الحر:1  حزب حركة النهضة:1  الجبهة الشعبية:1  
22,3,3,16,5,554,349,600,1,250,251,349,600,0,0,344,1,4,349,0,True,18.50,19.45,16,0,19,0,0,1,0,0,5,45,1,0,0,0,0,4,0,0,2,0,1,4,0,0,0,21,0,56,0,1,0,1,0,0,5,162,حزب حركة النهضة:1  
22,3,3,16,4,556,376,604,1,227,228,376,604,0,0,372,2,2,376,0,False,18.30,21.35,25,0,18,0,0,3,0,0,5,38,1,0,0,0,0,12,0,0,2,0,0,1,4,0,0,19,1,48,0,4,0,0,0,0,15,176,الجبهة الشعبية:1  حزب حركة النهضة:1  الاتحاد الوطني الحر:1  الحزب الجمهوري:1  نداء تونس:1  حزب المبادرة:1  
22,3,3,16,3,556,402,600,1,197,198,402,600,0,0,393,3,6,402,0,False,18.00,21.05,11,2,7,7,1,0,0,0,12,19,0,0,0,0,1,10,1,0,5,0,1,4,4,0,0,24,0,72,0,1,0,0,0,1,11,199,الجبهة الشعبية:1  حزب حركة النهضة:1  الاتحاد الوطني الحر:1  حزب المبادرة:1  نداء تونس:1  
22,3,3,16,2,556,475,607,0,132,132,475,607,0,0,461,9,5,475,0,True,1845,2100,8,2,11,6,0,1,0,0,3,44,0,0,0,0,0,8,0,0,5,1,3,1,7,0,1,26,0,99,2,1,1,0,0,0,6,225,الجبهة الشعبية:1  حزب حركة النهضة:1  زرقاء اليمامة:1  الاتحاد الوطني الحر:1  نداء تونس:1  حزب المبادرة:1  
22,3,3,16,1,556,431,600,1,168,169,431,600,0,0,405,20,6,431,0,True,18:04,21,6,2,11,4,1,2,0,1,1,26,0,3,0,2,0,7,0,0,8,0,2,2,5,1,1,22,1,62,1,1,1,3,0,3,2,224,الاتحاد الوطني الحر:1  نداء تونس:1  الحزب الجمهوري:1  حزب حركة النهضة:1  الجبهة الشعبية:1  حزب المبادرة:1  
22,3,2,15,3,520,319,596,1,276,277,319,596,0,0,315,3,1,319,0,True,18h30,20h25,7,0,8,2,0,1,0,0,4,22,0,0,0,1,0,6,0,0,1,1,0,6,1,0,0,25,0,31,0,14,0,1,0,1,2,181,زرقاء اليمامة:1  حزب حركة النهضة:1  نداء تونس:1  حزب المبادرة:1  الجبهة الشعبية:1  
22,3,2,15,2,520,376,600,4,220,224,376,600,0,0,371,4,1,376,0,True,18h30,,7,1,9,2,1,2,0,1,5,21,1,1,0,0,2,6,0,1,0,1,0,8,2,0,0,14,0,70,0,5,1,3,2,3,2,200,الاتحاد الوطني الحر:1  حزب حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
22,3,2,15,1,520,397,601,8,196,204,397,601,0,0,377,13,7,397,0,True,19h15,21h30,4,2,16,4,3,0,1,0,4,22,0,2,1,1,1,5,1,0,5,0,0,14,1,0,3,17,0,37,1,6,0,2,0,4,0,220,الاتحاد الوطني الحر:1  زرقاء اليمامة:1  حزب حركة النهضة:1  نداء تونس:1  الحزب الجمهوري:1  
22,3,1,14,4,482,297,600,0,303,303,297,600,0,0,295,1,1,297,0,True,18h30,20h07,9,0,18,2,0,2,0,0,2,23,0,0,0,1,0,2,0,0,1,0,0,2,2,0,0,15,0,24,0,3,0,0,0,0,2,187,الاتحاد الوطني الحر:1  زرقاء اليمامة:1  حزب حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
22,3,1,14,3,483,337,600,7,256,263,337,600,0,0,332,1,4,337,0,True,1820,2014,7,0,7,4,0,1,0,3,3,30,0,0,0,1,0,4,0,0,1,0,1,4,1,2,0,23,1,50,0,3,0,0,0,0,5,181,الاتحاد الوطني الحر:1  حزب حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
22,3,1,14,2,483,374,600,2,224,226,374,600,0,0,369,5,0,374,0,True,18h40,21h08,6,0,6,12,0,3,0,1,2,45,1,1,1,0,1,6,1,0,1,2,1,5,3,1,0,19,0,54,1,2,0,1,0,0,7,186,الاتحاد الوطني الحر:1  حزب حركة النهضة:1  نداء تونس:1  الحزب الجمهوري:1  الجبهة الشعبية:1  
22,3,1,14,1,483,348,600,1,252,253,347,600,0,1,313,19,15,347,0,True,18h36,21h15,4,1,4,2,1,2,0,1,3,26,3,1,0,1,1,3,2,0,3,1,1,4,3,0,0,16,1,28,3,1,2,1,1,2,3,188,الاتحاد الوطني الحر:1  زرقاء اليمامة:1  حزب حركة النهضة:1  نداء تونس:1  الحزب الجمهوري:1  حزب المبادرة:1  
22,13,5,155,2,376,273,400,4,123,127,273,400,0,0,269,4,0,273,0,True,18:38,20:50,13,0,2,7,0,0,0,0,3,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,44,0,47,1,0,0,0,0,1,0,146,الاتحاد من أجل تونس:1  التيار الديمقراطي:1  نداء تونس:1  حزب المبادرة:1  
22,13,5,155,1,377,317,400,0,83,83,317,400,0,0,299,17,1,317,0,True,18:15,20:49,10,1,7,5,0,0,0,0,3,1,0,3,1,1,2,1,1,0,1,0,0,0,3,0,0,41,0,55,0,1,3,2,1,3,1,152,حزب المبادرة:2  الاتحاد من أجل تونس:1  نداء تونس:2  
22,13,4,154,1,551,448,600,0,152,152,448,600,0,0,434,10,4,448,0,True,18,19:45,10,1,6,3,1,0,0,0,7,4,1,1,1,1,2,5,0,0,3,0,1,0,4,0,2,18,0,57,0,0,0,0,1,3,1,301,حزب حركة النهضة:1  نداء تونس:1  حزب المبادرة:2  
22,13,4,153,5,546,416,600,1,183,184,416,600,0,0,400,9,7,416,0,True,18:30,21,8,0,6,2,0,0,0,1,9,2,0,0,0,1,0,1,0,1,5,0,1,0,1,2,1,31,0,77,0,0,0,1,0,0,2,248,حزب حركة النهضة:1  نداء تونس:1  حزب المبادرة:1  
22,13,4,153,3,547,472,598,2,124,126,472,598,0,0,464,7,1,472,0,True,18,21:50,8,0,3,1,0,0,0,1,7,5,0,0,2,1,0,6,1,2,5,0,1,0,2,1,0,25,0,96,1,1,0,0,0,0,2,293,الاتحاد من أجل تونس:1  حزب حركة النهضة:1  نداء تونس:1  حزب المبادرة:1  
22,13,4,153,2,547,472,600,0,128,128,472,600,0,0,465,6,1,472,0,True,18:40,21:30,9,0,1,2,1,0,0,0,6,4,1,2,0,2,0,5,0,2,1,1,2,3,4,3,0,23,0,110,1,0,0,1,0,1,7,273,حزب حركة النهضة:1  نداء تونس:1  حزب المبادرة:1  
22,13,4,153,1,547,460,600,0,140,140,460,600,0,0,428,24,8,460,0,True,1840,2100,9,1,2,3,2,2,0,0,5,2,0,2,2,0,1,4,2,0,3,1,1,0,5,0,0,13,2,78,0,0,0,1,3,1,1,282,الاتحاد من أجل تونس:1  نداء تونس:1  حزب حركة النهضة:1  حزب المبادرة:1  
22,13,3,152,1,457,334,492,3,155,158,334,492,0,0,317,10,7,334,0,True,18:55,21:00,8,0,8,2,0,0,0,1,10,11,1,0,1,0,1,4,0,0,5,0,2,1,4,1,0,12,2,55,1,1,0,2,0,0,3,181,حزب حركة النهضة:1  حزب المبادرة:1  نداء تونس:1  
22,13,3,151,4,572,419,700,0,281,281,419,700,0,0,415,3,1,419,0,True,18.20,20.40,21,1,6,0,0,0,0,1,9,20,0,0,1,0,0,2,0,0,6,0,0,1,0,0,0,22,0,55,0,0,0,0,0,0,0,270,الاتحاد من أجل تونس:1  حزب حركة النهضة:1  حزب المبادرة:1  نداء تونس:1  
22,13,3,151,3,575,464,700,1,235,236,464,700,0,0,460,4,1,465,1,True,18.30,20.55,25,2,3,1,0,0,1,1,3,4,0,0,0,0,0,3,1,0,6,1,2,2,2,0,0,37,0,76,0,0,0,2,0,1,0,287,حزب حركة النهضة:1  حزب المبادرة:1  نداء تونس:1  
