circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon, الإصلاح والتنمية,آفاق تونس,أحرار القصرين,أمل القصرين,أول الغيث,أولاد الشعب,اتحاد الشباب الديمقراطي,اتحاد القوى الشابية,الأصالة والتقدم,الأمل,الاتحاد الوطني الحر,الاتحاد من أجل تونس ,البديل,البناء الوطني,التحالف الديمقراطي,التكتل الشعبي من أجل تونس,التكتل من أجل العمل والحريات,التنمية الشاملة,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية للانقاذ,الحركة الدستورية,الحركة الديمقراطية للاصلاح والبناء,الحرية والانصاف,الحزب الاشتراكي,الحزب الجمهوري,الذهبية المستقلة,الربيع العربي لتحقيق السيادة,الشباب المدني الحر,الشباب للرقي والبناء,الشعب يريد,العريضة الشعبية,العهد,القرار,القصرين أولا,اللقاء الدستوري,المؤتمر من أجل الجمهورية,المبادرة,المستقبل,المستقلة 17 ديسمبر,المستقلة الأحرار,المستقلة الشعانبي,المستقلة لدفع التنمية و التشغيل,المنار الشعبية الاجتماعية,النزر للديمقراطية والتنمية,الوصية,الياسمين,بني وطني,تونس العزيزة,تيار المحبة,حركة التونسي,حركة الديمقراطيين الاجتماعيين,حركة الديمقراطيين الاشتراكيين,حركة الشباب الوطني التونسي,حركة الشعب,حركة النهضة,حركة نداء تونس,حركة وفاء,حزب الأمان,حزب الغد,رد الاعتبار,شباب الوسط للعمل والتنمية,شبابنا فخر وعزة,صقور الحرية,صوت القصرين,صوت المستقل,"غدا,,, أفضل",نداء قرطاج,نعم نسطتيع,observers
15,13,6,298,3,410,221,500,0,278,278,222,500,0,1,204,10,7,221,1,False,1900,2040,0,5,1,1,0,0,0,0,0,1,7,18,0,2,5,0,0,0,9,7,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,13,1,1,0,0,2,0,0,4,0,0,0,0,28,2,1,1,1,21,63,0,0,0,0,1,0,0,1,0,0,0,0,الاتحاد من أجل تونس :1  صقور الحرية:1  حركة النهضة:1  المستقلة لدفع التنمية و التشغيل:2  آفاق تونس:1  
15,13,6,298,2,412,276,499,2,221,223,276,499,0,0,259,11,6,276,0,False,18.30,20.55,0,2,0,7,0,0,0,0,2,3,6,23,0,1,6,0,1,0,8,6,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,7,16,0,0,0,0,0,0,1,2,0,1,1,1,23,2,4,2,1,42,77,2,2,0,0,1,1,0,0,1,0,0,0,حركة التونسي:1  التيار الديمقراطي:1  الاتحاد من أجل تونس :1  حركة نداء تونس:1  آفاق تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:  
15,13,6,298,1,412,311,506,1,194,195,311,506,0,0,268,36,7,311,0,False,1900,2145,1,4,1,5,0,0,0,0,0,1,0,12,1,2,10,1,5,0,5,6,0,0,1,2,1,1,0,0,0,0,2,4,0,0,0,2,6,11,0,1,0,0,1,1,0,1,0,1,1,4,27,4,0,1,3,24,94,2,1,1,0,1,0,1,2,0,4,2,1,التيار الديمقراطي:1  التحالف الديمقراطي:1  الاتحاد من أجل تونس :1  الحرية والانصاف:1  حركة التونسي:1  حركة النهضة:1  المستقلة لدفع التنمية و التشغيل:1  
15,13,6,297,1,411,245,500,1,254,255,245,500,0,0,227,13,5,245,0,False,18.30,21.05,0,5,2,3,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2,0,2,1,0,0,0,0,1,0,1,1,0,129,3,1,0,1,11,44,1,1,0,0,3,0,0,2,0,0,1,1,حركة نداء تونس:1  آفاق تونس:1  حركة النهضة:1  التحالف الديمقراطي:1  الاتحاد من أجل تونس :1  حركة التونسي:1  
15,13,6,296,1,310,210,400,0,190,190,210,400,0,0,191,11,8,210,0,True,18h15,20h38,0,2,0,1,0,1,0,0,4,1,3,0,0,0,1,1,0,1,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,9,0,0,0,0,0,0,1,3,0,0,1,1,32,0,0,0,1,39,68,1,0,1,0,0,0,1,1,0,0,0,0,حركة النهضة:2  حركة نداء تونس:2  المبادرة:1  
15,13,6,295,1,225,110,400,1,289,290,110,400,0,0,104,5,1,110,0,False,18h25,20h30,0,0,0,0,0,0,0,0,0,2,3,24,0,0,0,0,0,0,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,28,27,0,1,0,1,0,0,0,0,0,0,0,1,حركة النهضة:1  حركة نداء تونس:1  الاتحاد من أجل تونس :1  المبادرة:1  
15,13,5,294,1,310,179,400,0,221,221,179,400,0,0,150,3,26,179,0,False,18h,20h,1,0,0,1,2,0,0,0,1,1,10,15,0,1,3,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,3,6,1,0,0,0,0,1,0,1,0,1,0,3,1,1,0,0,2,43,41,1,0,0,0,0,0,0,1,1,0,0,0,حركة النهضة:1  حركة نداء تونس:1  الاتحاد من أجل تونس :1  
15,13,4,293,1,220,124,300,0,176,176,124,300,0,0,114,8,2,124,0,False,18h15,20h05,0,0,1,1,0,1,1,0,2,0,1,1,1,0,0,0,2,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,57,0,0,0,0,1,1,0,0,0,0,1,2,2,0,0,0,0,18,6,1,0,1,0,0,0,2,0,1,0,0,2,حركة النهضة:1  حركة نداء تونس:1  الاتحاد من أجل تونس :1  المبادرة:1  
15,13,4,292,2,305,163,400,0,237,237,163,400,0,0,161,2,0,163,0,False,18.00,,0,1,0,1,0,1,1,0,0,0,2,12,0,0,7,1,0,0,1,4,1,2,1,0,2,0,0,0,0,0,1,2,0,0,0,0,5,5,0,0,1,0,0,1,0,0,0,0,0,4,1,0,0,0,1,66,30,3,0,1,0,0,0,1,0,0,0,1,1,حركة النهضة:1  المؤتمر من أجل الجمهورية:1  
15,13,3,291,1,256,172,300,0,128,128,172,300,0,0,160,5,7,172,0,False,18.20,20.40,0,0,0,0,0,0,0,0,0,1,4,2,1,2,1,1,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,25,0,1,1,0,0,0,0,0,0,0,1,0,حركة نداء تونس:1  حركة النهضة:1  المبادرة:1  الاتحاد من أجل تونس :1  آفاق تونس:1  التحالف الديمقراطي:1  
15,13,3,290,1,232,151,300,0,149,149,151,300,0,0,139,9,3,151,0,False,18.10,20.15,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15,0,0,1,0,0,0,0,1,0,5,0,1,1,0,1,23,2,0,0,2,4,66,1,0,1,1,0,0,0,1,1,0,1,0,حركة التونسي:1  حركة نداء تونس:1  الاتحاد من أجل تونس :1  القصرين أولا:1  حركة النهضة:1  
15,13,3,289,1,196,140,300,0,160,160,140,300,0,0,122,7,11,140,0,True,18.45,20.45,0,0,1,2,0,0,0,0,0,1,3,0,1,0,4,1,3,1,1,1,1,0,0,2,1,1,0,0,0,0,1,1,0,1,0,1,0,18,0,0,0,1,0,0,0,2,0,0,0,0,6,3,0,0,0,12,45,1,1,0,0,1,0,2,0,0,0,1,1,آفاق تونس:1  حركة نداء تونس:2  حركة النهضة:2  المبادرة:1  
15,13,3,288,1,269,172,400,1,228,229,171,400,0,1,160,7,4,171,0,True,18.31,19.58,0,22,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,2,0,1,1,0,0,0,0,1,0,1,0,2,1,1,0,35,0,0,1,0,0,1,0,1,0,0,0,7,8,4,1,1,0,31,25,1,3,1,1,1,0,0,0,0,0,1,0,الاتحاد من أجل تونس :1  التحالف الديمقراطي:1  حركة نداء تونس:3  حركة النهضة:1  آفاق تونس:1  
15,13,3,287,1,339,178,400,0,222,222,178,400,0,0,164,12,2,178,0,False,18.23,20.25,1,1,1,1,0,0,0,0,0,1,1,5,0,0,12,0,0,0,1,11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,1,0,20,0,0,1,0,11,3,1,1,0,13,63,1,0,1,0,1,0,0,1,0,0,0,0,حركة النهضة:2  آفاق تونس:1  حركة التونسي:1  حركة نداء تونس:1  
15,13,3,286,1,235,176,300,0,124,124,176,300,0,0,162,2,12,176,0,False,18h,19h30,0,0,0,3,0,0,1,2,0,1,0,1,0,0,0,0,1,0,1,3,0,1,0,0,0,2,0,0,0,0,0,0,1,0,5,0,1,0,0,2,1,0,0,0,5,0,1,0,0,0,83,1,0,1,0,15,22,0,4,0,1,0,0,1,1,1,0,0,0,حركة النهضة:1  حركة نداء تونس:1  القصرين أولا:1  الاتحاد من أجل تونس :1  حركة التونسي:1  
15,13,2,284,1,252,160,300,0,140,140,160,300,0,0,142,8,10,160,0,True,18.20,20.09,0,0,1,0,0,0,0,0,0,0,1,91,2,1,0,0,1,2,0,1,2,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,1,1,1,0,0,1,18,3,0,1,0,0,0,0,1,1,0,0,0,0,حركة نداء تونس:2  حركة النهضة:2  الاتحاد من أجل تونس :1  التحالف الديمقراطي:1  
15,13,2,283,1,259,115,300,0,185,185,115,300,0,0,104,8,3,115,0,False,18h,19h32,0,0,0,2,1,0,0,0,1,2,2,6,1,0,4,0,0,0,3,2,0,0,0,0,0,1,0,0,0,1,0,7,0,0,1,1,1,5,1,2,0,1,1,1,1,2,1,0,0,1,0,0,1,1,0,20,22,0,1,3,0,0,0,1,2,0,0,1,0,حركة النهضة:2  حركة نداء تونس:1  الاتحاد من أجل تونس :1  التحالف الديمقراطي:1  المبادرة:1  
15,13,2,282,1,391,207,501,0,294,294,207,501,0,0,189,12,6,207,0,False,,,1,0,1,4,1,1,0,0,0,1,3,36,1,0,1,0,3,0,2,1,0,0,0,0,2,1,0,0,0,0,0,3,0,1,0,1,0,5,0,0,0,0,1,2,0,1,0,0,0,1,0,2,0,0,0,36,76,0,1,0,0,0,0,0,0,0,0,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  الاتحاد من أجل تونس :1  
15,13,2,281,1,475,307,500,2,193,195,305,500,0,2,293,8,4,305,0,False,18.22,20.15,1,0,1,1,0,0,0,0,0,4,7,7,0,1,2,3,3,0,1,4,0,0,0,4,1,1,0,1,0,0,0,0,3,2,0,0,5,3,0,0,0,1,0,0,0,0,2,0,0,3,1,2,0,0,1,73,144,2,0,6,0,0,0,0,1,0,0,2,0,الاتحاد من أجل تونس :1  حركة نداء تونس:2  حركة النهضة:4  
15,13,1,280,1,187,110,300,3,187,190,110,300,0,0,103,5,2,110,0,False,18.00,19.36,1,0,0,24,0,0,0,1,0,1,1,19,0,1,1,1,1,0,3,1,0,1,1,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,2,2,0,0,2,6,20,0,0,0,1,1,1,0,0,0,0,0,1,حركة نداء تونس:2  التحالف الديمقراطي:1  الاتحاد من أجل تونس :1  المبادرة:1  حركة النهضة:1  
15,13,1,279,1,363,174,401,0,227,227,174,401,0,0,162,4,8,174,0,False,18h05,20h0,0,1,2,18,0,1,0,0,0,0,1,3,0,0,11,0,1,0,3,19,0,1,0,1,1,1,0,1,0,0,2,11,0,0,0,0,2,11,1,0,0,0,3,0,0,1,0,1,0,2,8,1,0,0,0,9,40,2,0,1,0,0,0,1,1,0,0,0,0,حركة النهضة:1  حركة نداء تونس:2  التحالف الديمقراطي:1  المبادرة:1  
15,13,1,278,4,520,247,600,0,353,353,247,600,0,0,239,5,3,247,0,False,18.15,20.30,0,0,0,3,0,0,1,0,0,2,7,38,0,0,8,0,1,0,10,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,14,0,0,0,0,2,1,3,1,0,0,1,1,3,3,0,0,2,51,59,1,0,1,0,0,0,1,2,0,0,1,0,التحالف الديمقراطي:1  حركة التونسي:1  حركة النهضة:1  المبادرة:1  حركة نداء تونس:1  الاتحاد من أجل تونس :1  
15,13,1,278,3,523,321,600,2,277,279,321,600,0,0,316,4,1,321,0,False,18.30,20.40,1,2,0,2,0,0,0,0,1,0,2,54,0,0,6,1,1,0,19,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,10,0,0,1,1,2,0,3,4,0,0,0,1,12,6,1,0,2,92,72,0,0,1,0,1,0,1,3,1,0,0,0,حركة النهضة:1  المستقلة لدفع التنمية و التشغيل:1  الاتحاد من أجل تونس :1  آفاق تونس:1  حركة نداء تونس:1  
15,13,1,278,2,523,399,600,0,201,201,399,600,0,0,394,3,2,399,0,True,"18,15","20,25",0,1,0,6,0,0,0,0,1,2,3,67,0,1,7,1,1,0,18,19,1,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,13,13,0,1,0,1,4,0,0,4,0,2,1,3,3,9,1,1,1,97,90,1,0,3,1,1,2,1,5,1,1,0,0,حركة نداء تونس:2  آفاق تونس:  صوت القصرين:  التيار الديمقراطي:  حركة النهضة:  الاتحاد الوطني الحر:  
15,13,1,278,1,523,398,597,0,199,199,398,597,0,0,375,14,9,398,0,False,18h45,21h30,0,3,2,10,0,0,0,0,2,3,6,50,1,0,9,2,1,1,8,9,2,0,2,2,0,1,0,1,0,0,1,3,0,0,1,2,4,20,0,2,0,1,3,6,3,2,1,1,0,0,3,8,0,0,0,75,109,3,1,2,1,1,0,0,3,0,1,1,2,التيار الديمقراطي:1  حركة النهضة:1  حركة نداء تونس:2  الاتحاد من أجل تونس :2  
15,3,6,47,2,330,125,400,3,272,275,125,400,0,0,120,0,5,125,0,False,18h30,19h45,0,2,0,0,0,0,0,0,0,1,10,1,0,0,0,0,1,0,2,13,0,0,0,0,0,0,0,0,4,0,1,0,0,2,0,1,1,3,2,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,23,43,2,0,0,0,0,0,0,1,0,1,0,0,حركة النهضة:1  حركة نداء تونس:1  آفاق تونس:1  المبادرة:1  
15,3,6,47,1,331,226,400,0,174,174,226,400,0,0,192,30,4,226,0,True,18h30,20h46,1,0,2,0,1,1,0,0,0,3,10,0,0,1,0,1,1,1,0,17,0,0,0,0,1,2,0,0,2,1,0,2,1,1,0,1,5,1,5,0,0,0,1,1,0,0,1,0,0,0,2,5,0,1,3,28,79,2,0,1,1,0,0,3,1,0,0,1,1,حركة النهضة:1  حركة نداء تونس:1  
15,3,5,46,2,371,205,400,1,194,195,205,400,0,0,191,7,7,205,0,False,18h20,20h,0,0,1,0,0,1,0,0,1,0,23,0,1,0,0,1,2,1,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,1,0,0,1,0,0,0,0,0,1,5,0,0,3,1,64,31,36,0,1,0,1,0,0,0,0,0,0,2,0,حركة النهضة:1  المبادرة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:2  
15,3,5,46,1,371,277,400,0,123,123,277,400,0,0,244,23,10,277,0,False,18h05,,1,0,1,2,1,1,1,1,1,1,18,0,0,0,2,0,3,1,1,5,1,1,0,0,1,0,1,1,1,0,0,0,1,1,2,2,2,0,1,0,2,0,1,3,0,0,0,1,2,3,1,3,9,0,54,46,51,2,1,1,1,1,0,3,1,0,1,1,1,حركة النهضة:1  المبادرة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  
15,3,5,45,1,217,121,300,0,179,179,121,300,0,0,106,8,7,121,0,True,18.11,19.15,0,0,2,0,1,1,1,0,0,1,3,0,1,0,0,0,1,0,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,2,0,0,0,1,0,10,0,0,0,1,0,2,1,0,6,0,0,17,35,1,1,0,0,0,0,0,2,2,0,1,0,المبادرة:1  حركة نداء تونس:3  الجبهة الشعبية:1  
15,3,4,44,1,284,207,300,1,92,93,207,300,0,0,192,6,9,207,0,False,18h,19h46,1,2,1,3,1,1,0,0,0,3,5,2,2,0,0,0,0,1,0,17,6,0,0,2,1,0,0,0,0,0,1,6,2,1,1,1,2,4,1,0,0,9,1,1,1,0,0,0,3,4,1,2,0,0,1,19,71,1,0,2,0,1,0,0,1,1,0,2,4,الجبهة الشعبية:1  حركة النهضة:2  المبادرة:1  حركة نداء تونس:2  
15,3,4,43,2,353,169,400,0,231,231,169,400,0,0,156,12,1,169,0,False,,20h30,0,0,3,0,0,0,0,0,0,0,12,3,0,0,0,0,1,0,4,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,17,0,0,0,1,2,0,0,0,0,1,0,0,0,4,1,2,0,33,49,0,0,0,1,0,0,0,2,0,0,1,2,المبادرة:1  حركة النهضة:1  حركة نداء تونس:1  
15,3,4,43,1,353,226,400,0,174,174,226,400,0,0,200,10,16,226,0,False,1818,2015,1,1,2,1,1,0,0,0,0,2,6,0,0,0,0,2,0,0,4,24,1,1,1,1,0,3,1,0,0,0,1,3,0,0,1,1,5,16,0,0,0,2,0,1,0,4,0,0,0,2,1,5,1,1,0,42,52,1,1,2,0,0,1,0,1,0,0,0,4,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  المبادرة:1  
15,3,4,42,1,345,225,400,0,175,175,225,400,0,0,214,8,3,225,0,False,18.30,20.30,0,2,1,1,0,0,0,0,0,1,5,1,1,1,1,0,0,1,1,4,0,0,0,2,0,2,0,0,0,0,0,4,0,0,1,3,4,7,0,0,1,2,0,0,1,1,1,0,0,1,1,2,0,0,2,42,104,3,1,0,0,1,2,1,0,0,0,5,1,حركة النهضة:2  حركة نداء تونس:2  المبادرة:1  
15,3,4,41,1,293,180,400,0,220,220,180,400,0,0,170,9,1,180,0,True,18.16,19.58,2,0,1,2,0,0,0,0,0,0,5,0,0,1,0,0,1,0,1,1,2,0,0,2,0,2,0,0,0,1,1,0,0,0,6,1,1,1,3,1,2,0,3,3,0,0,0,1,0,2,0,3,1,1,5,52,53,1,0,0,2,0,0,0,2,1,0,2,0,حركة النهضة:1  المبادرة:1  حركة نداء تونس:2  
15,3,4,40,2,338,192,400,0,208,208,192,400,0,0,182,8,2,192,0,True,18.30,0,0,3,1,1,1,1,0,0,0,1,5,1,3,0,1,1,1,0,0,6,1,0,0,1,1,0,0,1,0,0,2,3,0,0,2,0,5,16,0,0,0,1,0,1,2,1,1,0,1,10,1,1,1,0,9,38,42,4,0,0,0,1,0,0,1,1,1,1,6,حركة النهضة:1  المبادرة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
15,3,4,40,1,339,241,400,2,157,159,241,400,0,0,207,23,11,241,0,True,1830,2045,1,2,1,2,0,0,0,0,0,6,3,2,0,1,0,3,1,2,2,1,0,0,0,0,1,5,0,0,1,1,0,4,0,2,1,0,3,20,0,0,0,2,2,1,0,2,0,1,1,17,2,2,1,1,4,36,50,2,4,1,1,0,1,0,4,1,0,1,5,حركة نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  المبادرة:1  
15,3,4,39,4,508,265,700,0,435,435,265,700,0,0,257,6,2,265,0,False,18.37,19.55,0,5,0,4,0,0,0,0,0,0,8,0,0,0,1,1,0,0,2,16,1,1,1,1,0,4,0,0,1,0,0,1,0,0,1,1,23,5,1,0,1,1,1,0,0,0,0,0,0,3,2,0,1,0,3,62,94,1,1,0,0,0,1,0,2,0,0,1,5,حركة النهضة:1  المبادرة:1  آفاق تونس:1  حركة نداء تونس:1  الجبهة الشعبية:1  
15,3,4,39,3,509,292,600,3,305,308,292,600,0,0,285,5,2,292,0,False,"18,25","20,46",0,4,0,2,0,1,0,0,0,0,8,0,0,1,1,0,0,1,0,15,0,0,0,0,0,6,2,0,1,1,0,1,1,0,4,0,21,7,0,0,1,11,0,0,0,1,0,0,0,3,0,1,0,0,10,77,92,2,3,0,0,1,1,0,0,0,1,2,2,الجبهة الشعبية:  آفاق تونس:  حركة نداء تونس:  المبادرة:  
15,3,4,39,2,509,410,600,5,185,190,410,600,0,0,381,28,1,410,0,False,18.55,21.31,0,4,0,3,0,0,0,0,0,3,10,0,0,0,1,0,0,0,2,42,1,1,0,2,0,2,0,1,0,2,1,1,0,0,0,1,12,9,3,1,0,19,1,0,0,1,0,1,1,1,0,1,5,0,10,83,136,2,8,0,0,3,0,1,0,1,0,3,2,حركة النهضة:1  حركة نداء تونس:1  حزب الأمان:1  الجبهة الشعبية:1  
15,3,4,39,1,509,375,600,0,225,225,375,600,0,0,328,38,9,375,0,False,18.55,21.33,1,3,1,5,0,1,1,1,0,2,3,1,0,1,5,0,2,0,3,19,1,2,0,1,1,2,1,0,2,1,1,2,3,0,2,2,12,14,0,0,2,12,3,0,0,1,0,1,1,7,2,3,5,0,2,51,113,5,7,2,1,1,3,0,5,1,0,2,2,حركة النهضة:1  حركة نداء تونس:1  الاتحاد من أجل تونس :1  المبادرة:1  الاتحاد من أجل تونس :1  الجبهة الشعبية:1  
15,3,3,38,1,106,75,200,1,124,125,75,200,0,0,74,1,0,75,0,True,18.35,19.03,0,0,0,0,0,1,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,1,0,3,0,1,1,0,2,31,14,2,0,0,0,0,2,1,0,0,0,1,0,حركة النهضة:3  حركة نداء تونس:2  
15,3,3,37,1,402,234,500,1,265,267,233,500,0,1,214,15,4,233,0,False,1805,,2,0,2,1,0,2,0,0,0,2,2,0,1,1,0,1,2,0,0,3,0,1,0,2,0,3,0,0,2,2,1,1,0,0,13,3,2,1,2,0,0,0,2,8,0,12,1,0,1,21,1,1,34,1,2,40,23,4,1,0,0,0,0,3,1,0,2,2,1,حركة النهضة:1  اللقاء الدستوري:1  :  :  :  
15,3,3,36,1,62,45,100,0,55,55,45,100,0,0,43,1,1,45,0,False,18.05,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21,1,0,1,0,0,0,0,0,0,1,0,1,0,حركة النهضة:3  التكتل من أجل العمل والحريات:2  العهد:2  
15,3,3,35,1,501,315,600,1,285,286,314,600,0,1,298,9,7,314,0,False,"18,18","20,28",4,0,2,1,0,1,0,0,0,3,12,1,2,0,1,1,3,1,3,0,0,1,0,4,0,0,0,2,1,0,0,1,0,0,2,1,8,1,1,1,0,1,5,0,0,0,1,1,1,20,1,3,9,0,0,104,66,1,2,0,0,1,12,3,0,0,0,0,9,المؤتمر من أجل الجمهورية:  الاتحاد الوطني الحر:  حركة نداء تونس:2  تيار المحبة:2  حركة النهضة:2  
15,3,3,34,1,168,88,200,1,111,112,88,200,0,0,82,4,2,88,0,False,"18,05",,0,0,0,1,0,0,0,1,0,1,5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,27,0,0,13,21,3,0,0,0,0,1,0,0,0,0,0,0,حركة نداء تونس:3  حركة النهضة:  الاتحاد الوطني الحر:  
15,3,2,33,1,165,115,200,1,84,84,115,199,1,0,103,9,3,115,0,False,18h35,20h05,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,2,0,0,1,0,1,0,39,0,2,8,21,2,0,0,1,0,0,0,0,2,0,0,0,
15,3,2,31,1,242,159,300,1,140,141,159,300,0,0,139,18,2,159,0,False,1800,1930,0,1,0,0,0,1,0,0,0,1,3,2,0,0,2,0,5,0,0,0,0,0,0,1,1,1,3,0,1,0,0,6,2,1,0,0,2,2,0,1,1,0,0,1,0,16,0,0,0,4,0,0,13,0,12,15,27,4,0,0,8,0,0,0,2,0,0,1,0,الوصية:1  حركة النهضة:2  حركة نداء تونس:2  الاتحاد الوطني الحر:1  آفاق تونس:1  
15,3,2,30,1,205,114,300,1,185,186,114,300,0,0,111,1,2,114,0,True,"18,30","20,30",2,1,4,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,0,0,0,1,4,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,22,0,0,0,0,0,1,0,0,1,32,16,0,0,0,0,0,0,0,6,0,0,0,0,حركة نداء تونس:2  حركة النهضة:2  
15,3,1,29,1,340,236,400,0,164,164,236,400,0,0,220,5,11,236,0,False,18.00,20.15,0,1,3,7,1,0,0,0,0,2,3,0,1,0,0,0,2,0,0,3,0,2,1,1,0,1,0,0,0,2,0,1,0,0,0,1,5,0,0,0,1,0,0,1,0,0,0,0,0,4,4,2,1,0,31,60,70,0,0,0,0,0,2,1,2,0,2,1,1,حركة النهضة:1  حركة نداء تونس:2  :  
15,3,1,28,1,300,202,400,0,198,198,202,400,0,0,184,16,2,202,0,False,1810,1940,0,2,0,5,0,0,0,0,0,6,6,1,0,0,0,1,3,0,2,5,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,0,5,3,3,0,3,0,0,0,1,0,0,0,2,1,2,3,0,0,12,40,63,1,2,0,0,0,0,0,2,1,0,1,2,حركة النهضة:1  حركة نداء تونس:1  المبادرة:1  
15,3,1,27,1,316,209,400,0,191,191,209,400,0,0,192,11,6,209,0,False,18.10,20.10,1,1,0,0,0,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,2,0,0,0,3,0,2,0,0,0,0,0,19,2,1,1,0,3,64,75,2,1,0,0,0,0,0,0,1,1,0,0,:  
15,3,1,26,1,234,122,300,0,178,178,122,300,0,0,117,2,3,122,0,False,1815,1911,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,3,2,0,0,24,17,52,0,0,0,0,0,3,0,1,0,0,1,0,حركة النهضة:1  حركة نداء تونس:2  
15,3,1,25,1,93,45,100,0,55,55,45,100,0,0,40,0,5,45,0,False,1840,1920,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,1,7,8,0,0,0,1,1,1,0,1,0,0,0,0,حركة نداء تونس:1  
15,4,6,64,2,370,258,400,4,138,142,258,400,0,0,255,1,2,258,0,False,1825,2055,0,7,0,6,2,0,0,0,2,1,7,1,0,0,1,1,0,0,7,36,0,1,0,2,1,9,0,0,4,0,0,0,1,0,2,1,11,1,1,0,2,0,0,0,1,2,0,1,0,0,0,0,1,1,5,77,54,1,1,0,0,1,2,0,1,0,0,0,0,الجبهة الشعبية:1  حركة النهضة:1  
15,4,6,64,1,371,320,400,2,78,80,320,400,0,0,305,14,1,320,0,False,1805,2137,0,8,0,24,0,0,0,0,1,0,10,0,0,0,2,1,1,0,6,38,0,1,1,1,0,15,2,0,4,0,0,0,2,0,2,0,12,4,1,0,2,0,0,1,1,1,1,1,2,1,1,1,5,0,11,65,58,0,0,0,1,6,1,1,4,0,1,2,2,الجبهة الشعبية:1  آفاق تونس:1  صقور الحرية:1  
