circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,آفاق تونس,أمل تونس,اتحاد الشباب الديمقراطي التونسي,الاتحاد الوطني الحر,الاتحاد من أجل تونس,التحالف الديمقراطي,التحدي,التكتل من أجل العمل والحريات,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية التونسية,الحركة الدستورية,الحزب الاشتراكي,الحزب الجمهوري,الحزب الليبرالي التونسي,الدخلة للعمل والعدالة والتنمية,الريادة,الشعب يريد,اللقاء الدستوري,المؤتمر من أجل الجمهورية,المبادرة,تميز,تونس العزيزة,تيار المحبة,جبهة 17 ديسمبر للتنمية,حركة البديل,حركة الديمقراطيين الاشتراكيين,حركة الشباب الوطني التونسي ,حركة الشعب,حركة النهضة,حركة نداء تونس,حركة وفاء,حزب المجد,حزب حركة الجمهورية,صوت شعب تونس,قائمة سامي بالحاج,observers
11,6,4,83,5,586,412,700,1,287,288,412,700,0,0,409,2,1,412,0,False,18h47,21h17,20,0,0,40,1,2,0,6,17,9,0,1,1,10,1,0,0,0,1,5,1,1,3,2,0,4,2,1,0,143,129,7,0,2,0,0,اتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
11,6,4,83,4,586,440,700,2,258,260,440,700,0,0,432,5,3,440,0,False,19h,22h15,24,0,0,30,4,3,1,7,11,4,0,0,1,6,1,3,1,0,1,15,4,0,2,1,1,4,2,2,1,164,132,1,0,4,1,1,اتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
11,6,4,83,3,586,466,710,0,244,244,466,710,0,0,455,8,3,466,0,True,19h05,21h36,18,0,0,28,2,4,1,8,6,5,3,0,0,8,0,0,0,1,2,7,1,0,0,1,1,1,2,2,1,184,158,4,2,3,1,1,تونس العزيزة:1  اتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
11,6,4,83,2,586,481,700,2,217,219,481,700,0,0,457,11,13,481,0,False,19h,21h45,20,0,1,40,4,7,2,7,7,5,3,1,1,8,2,1,1,1,0,8,4,1,8,0,1,4,3,3,1,166,139,4,2,1,1,0,تونس العزيزة:1  آفاق تونس:1  الحزب الجمهوري:1  حركة نداء تونس:1  حركة النهضة:1  اتحاد الوطني الحر:1  
11,6,4,83,1,586,472,700,1,227,228,472,700,0,0,446,11,15,472,0,False,19.00,,20,1,2,26,7,7,3,7,13,2,4,5,2,6,3,1,3,1,2,5,3,2,2,2,0,5,6,1,4,133,150,9,0,6,1,2,حركة نداء تونس:1  حركة النهضة:1  حركة البديل:1  اتحاد الوطني الحر:1  تونس العزيزة:1  الجبهة الشعبية:1  
11,6,4,82,6,531,376,600,1,223,224,376,600,0,0,373,0,3,376,0,False,18h55,20h50,40,0,1,54,2,2,0,3,11,14,1,0,0,11,4,0,0,0,2,11,0,0,3,0,0,1,0,2,0,39,162,5,3,1,0,1,اتحاد الوطني الحر:1  تونس العزيزة:1  آفاق تونس:1  حركة نداء تونس:1  حركة النهضة:1  
11,6,4,82,5,531,396,600,2,202,204,396,600,0,0,393,1,2,396,0,False,18h38,21h03,26,0,0,44,2,6,0,3,9,7,1,0,1,7,3,1,0,0,2,21,1,3,2,0,0,1,0,6,0,69,169,7,0,0,2,0,تونس العزيزة:1  حركة نداء تونس:1  الجبهة الشعبية:1  حركة النهضة:1  
11,6,4,82,4,531,443,600,1,157,158,442,600,0,1,438,2,2,442,0,False,19h,,28,0,0,35,4,6,0,4,9,6,1,1,0,7,0,1,0,0,5,12,2,1,1,1,1,2,0,4,2,89,210,2,1,1,2,0,تونس العزيزة:1  حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
11,6,4,82,3,531,449,600,0,151,151,449,600,0,0,442,4,3,449,0,False,1830,2030,26,0,2,36,1,4,0,6,14,12,3,0,1,9,2,0,1,1,3,12,0,0,0,0,0,6,1,2,2,94,198,3,2,1,0,0,تونس العزيزة:1  حركة نداء تونس:1  حركة النهضة:1  
11,6,4,82,2,531,447,600,4,149,153,447,600,0,0,427,10,10,447,0,False,"18,10","20,10",23,4,4,34,6,5,0,4,8,4,0,0,4,4,1,1,2,0,6,11,5,2,1,4,0,4,1,5,4,76,194,5,3,1,0,1,الجبهة الشعبية:  اتحاد الوطني الحر:  حركة النهضة:  حركة نداء تونس:  
11,6,4,82,1,531,454,600,7,140,147,453,600,0,1,429,13,11,453,0,False,"18,30","21,35",23,0,3,21,2,1,1,6,3,6,0,0,1,5,0,1,0,1,10,7,2,4,3,2,3,5,2,3,1,50,250,7,1,1,2,2,حركة نداء تونس:  حركة النهضة:  الجبهة الشعبية:  اتحاد الوطني الحر:  صوت شعب تونس:  
11,6,4,81,4,502,372,600,2,226,228,372,600,0,0,368,0,4,372,0,True,"19,35","21,11",53,1,2,47,1,7,0,3,12,11,0,0,1,9,2,0,0,0,0,10,3,1,6,0,0,5,1,1,0,54,135,3,0,0,0,0,حركة نداء تونس:  حركة النهضة:  آفاق تونس:  تونس العزيزة:  
11,6,4,81,3,502,386,604,3,215,218,386,604,0,0,383,2,1,386,0,False,1830,,31,1,0,28,0,5,0,1,14,9,0,0,1,11,1,0,0,0,0,7,2,0,2,1,0,3,0,0,1,109,151,3,2,0,0,0,اتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
11,6,4,81,2,502,422,600,2,176,178,422,600,0,0,413,6,3,422,0,False,1900,2210,27,1,0,32,3,1,0,1,12,8,0,0,1,11,0,1,0,0,3,6,3,0,3,1,0,2,0,3,1,126,160,2,1,1,1,2,حركة النهضة:1  حركة نداء تونس:1  اتحاد الوطني الحر:1  
11,6,4,81,1,502,431,600,3,166,169,431,600,0,0,418,10,3,431,0,True,1830,2200,32,2,0,24,2,10,1,6,3,7,3,1,2,6,1,5,0,1,3,12,2,0,2,0,2,5,2,0,3,102,164,9,1,2,0,3,حركة البديل:1  حركة نداء تونس:1  حركة النهضة:1  
11,6,3,80,1,432,303,500,6,193,199,301,500,0,2,276,9,16,301,0,False,1800,2031,11,1,1,12,2,1,0,6,12,6,6,0,0,4,0,1,1,1,0,7,3,1,3,3,0,1,1,1,1,47,132,4,2,1,3,1,تونس العزيزة:1  اتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
11,6,3,79,3,500,308,600,3,289,292,308,600,0,0,304,1,3,308,0,False,1900,2035,8,0,0,35,1,4,1,2,1,6,0,1,0,4,0,1,1,0,1,0,4,0,4,3,0,3,0,0,0,61,156,3,0,1,3,0,اتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
11,6,3,79,2,501,356,600,1,243,244,356,357,243,0,343,7,6,356,0,False,18h40,20h15,5,1,0,37,2,2,0,0,1,3,0,0,4,5,0,1,1,2,0,3,2,0,3,3,1,2,0,1,2,76,181,1,0,1,3,0,حركة نداء تونس:1  حركة النهضة:1  تونس العزيزة:1  اتحاد الوطني الحر:1  
11,6,3,79,1,501,363,600,1,236,237,363,600,0,0,292,66,5,363,0,False,18h50,20h30,8,3,0,28,1,0,1,4,0,2,1,0,2,5,1,0,3,1,2,1,1,1,3,8,2,8,2,0,2,48,138,6,0,3,3,4,اتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
11,6,2,78,1,306,230,400,4,166,170,230,400,0,0,211,6,13,230,0,False,18h30,21h,8,1,0,4,1,0,1,2,0,9,0,1,0,1,0,0,0,1,2,1,1,0,1,0,0,1,0,0,1,44,125,1,1,4,0,0,حركة نداء تونس:1  حركة النهضة:1  
11,6,2,77,2,571,396,699,3,300,303,396,699,0,0,386,8,2,396,0,False,1835,2030,15,1,1,43,0,1,0,4,1,3,0,0,2,8,1,0,0,0,0,4,3,0,0,1,0,0,2,0,2,42,240,6,1,0,5,0,حركة نداء تونس:1  التحالف الديمقراطي:1  صوت شعب تونس:1  
11,6,2,77,1,571,446,700,42,212,254,446,700,0,0,379,56,11,446,0,False,1900,2148,11,0,0,39,1,1,2,7,1,1,1,2,5,4,0,0,1,0,3,2,4,2,1,2,0,7,3,0,3,37,214,6,1,5,10,3,المؤتمر من أجل الجمهورية:1  حركة النهضة:1  حركة نداء تونس:1  اتحاد الوطني الحر:1  الحزب الجمهوري:  
11,6,1,76,1,255,157,300,9,134,143,157,300,0,0,145,9,3,157,0,True,"18,40","20,05",0,0,0,4,1,2,2,2,5,2,2,1,1,1,0,0,0,1,1,1,0,1,4,2,1,3,1,2,0,34,65,3,1,0,1,1,حركة النهضة:  حركة نداء تونس:  تونس العزيزة:  
11,6,1,75,2,323,211,400,0,189,189,211,400,0,0,202,7,2,211,0,True,1830,2000,7,0,2,13,5,2,1,0,4,1,0,1,0,2,1,0,0,0,1,7,1,0,1,3,1,3,1,0,1,55,85,1,0,0,3,0,حركة نداء تونس:1  حركة النهضة:1  
11,6,1,75,1,324,263,400,0,137,137,263,400,0,0,227,30,6,263,0,False,1850,2005,5,0,0,8,0,0,0,3,3,5,0,2,2,3,0,0,1,0,2,3,0,1,4,1,0,4,0,0,4,51,114,6,0,0,3,2,حركة النهضة:1  حركة نداء تونس:1  
11,6,1,74,1,122,83,200,0,117,117,83,200,0,0,70,11,2,83,0,False,1902,2007,1,0,1,4,0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,2,0,8,43,1,0,1,0,0,اتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
11,4,4,61,1,489,261,598,0,337,337,261,598,0,0,238,16,7,261,0,False,18.30,20.30,3,0,0,12,2,1,0,4,2,10,1,0,0,4,0,0,2,0,4,5,0,1,0,2,2,2,0,0,12,43,122,0,1,2,1,0,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
11,4,3,60,1,426,295,500,0,205,205,295,500,0,0,275,18,2,295,0,False,1900,2030,5,0,0,10,1,7,3,3,4,9,0,1,1,5,0,0,2,1,1,3,5,1,0,3,0,2,1,1,7,33,155,5,2,1,0,0,الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:1  
11,4,3,59,1,543,373,600,6,220,228,372,598,2,2,362,4,6,372,0,False,,,8,1,2,20,1,16,1,3,12,14,0,0,1,9,0,4,1,0,1,1,0,0,0,2,1,0,2,1,3,28,213,3,1,2,5,0,التحالف الديمقراطي:1  حركة النهضة:1  حركة نداء تونس:1  الحزب الجمهوري:1  
11,4,2,58,4,517,300,600,0,300,300,300,600,0,0,296,3,1,300,0,False,18.30,21.00,6,0,2,19,1,10,0,0,2,7,2,0,1,6,0,1,1,0,0,4,2,1,0,0,0,0,0,2,0,53,173,1,0,1,1,0,اتحاد الوطني الحر:1  حركة النهضة:1  الجبهة الشعبية:1  الحزب الجمهوري:1  
11,4,2,58,3,517,384,600,0,216,216,384,600,0,0,372,6,6,384,0,False,19.10,22.15,10,2,1,22,2,14,0,4,2,8,0,0,2,5,1,1,0,1,1,5,2,2,1,1,0,0,1,1,5,52,224,2,0,0,0,0,الحزب الاشتراكي:1  حركة نداء تونس:2  حركة النهضة:1  حركة النهضة:1  
11,4,2,58,2,517,429,601,0,172,172,429,601,0,0,421,6,2,429,0,False,19.00,21.50,8,0,1,18,0,13,0,4,1,15,0,0,6,7,1,3,2,0,2,2,3,1,0,3,1,1,0,1,2,63,258,2,1,1,1,0,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  التكتل من أجل العمل والحريات:1  
11,4,2,58,1,517,390,600,5,209,214,388,602,2,2,317,35,36,388,0,True,1830,2245,1,1,2,10,1,8,3,2,4,7,1,5,7,4,2,1,0,0,2,2,6,0,2,2,1,6,0,2,5,18,200,3,1,5,1,2,حركة نداء تونس:1  حركة النهضة:1  
11,4,1,57,1,92,60,200,1,139,140,60,200,0,0,53,3,4,60,0,False,18h30,19h20,0,0,0,2,0,1,0,3,1,4,1,1,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,16,17,0,0,1,0,1,حركة نداء تونس:1  حركة النهضة:1  
11,4,1,56,1,461,329,500,2,169,171,329,500,0,0,311,7,11,329,0,False,1910,,4,1,0,18,2,1,0,0,3,7,1,0,2,1,0,0,0,1,4,3,2,0,0,4,2,1,0,1,24,139,87,1,0,1,0,1,اتحاد الوطني الحر:1  الجبهة الشعبية:1  حركة نداء تونس:1  حركة النهضة:1  
11,4,1,55,1,333,236,400,1,163,164,236,400,0,0,218,6,12,236,0,True,1825,2015,25,2,2,9,2,2,0,2,2,8,0,0,3,3,1,3,0,0,3,1,1,1,1,0,0,0,2,2,7,25,103,2,1,5,0,0,حركة النهضة:1  حركة نداء تونس:2  
11,4,1,54,1,355,259,400,0,141,141,259,400,0,0,243,7,9,259,0,True,1840,2016,1,1,0,16,0,3,0,3,2,16,0,0,2,5,0,0,2,0,4,1,2,1,2,3,1,3,1,2,4,17,145,3,0,1,0,2,اتحاد الوطني الحر:1  حركة نداء تونس:2  حركة النهضة:1  
11,4,1,53,5,582,384,700,15,301,316,384,700,0,0,375,1,8,384,0,False,1930,2205,11,1,0,16,0,3,0,1,6,63,1,0,0,3,0,0,1,0,4,3,0,0,0,1,0,0,0,0,47,106,102,4,2,0,0,0,اتحاد الوطني الحر:1  الجبهة الشعبية:1  حركة النهضة:1  التحالف الديمقراطي:1  حركة نداء تونس:1  
11,4,1,53,4,584,416,700,3,281,284,416,700,0,0,408,2,6,416,0,False,20h07,21h10,11,1,0,14,0,6,0,1,8,28,2,0,0,3,0,1,0,1,5,3,0,1,0,1,0,0,0,0,41,150,124,5,1,0,1,0,حركة نداء تونس:1  حركة النهضة:  الجبهة الشعبية:  
11,4,1,53,3,584,445,700,0,255,255,445,700,0,0,439,3,3,445,0,False,19h10,23h15,5,0,0,9,1,3,0,0,3,23,0,0,0,2,0,0,0,1,8,6,0,0,3,0,0,0,2,0,35,202,131,0,2,0,1,2,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  المؤتمر من أجل الجمهورية:1  
11,4,1,53,1,584,443,700,0,257,257,443,700,0,0,409,9,25,443,0,False,1845,2140,6,2,0,11,2,1,1,7,0,25,1,0,1,3,0,0,5,3,19,4,2,1,1,3,2,4,2,0,22,131,139,2,0,5,2,2,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
11,1,6,17,1,361,230,400,6,165,171,229,400,0,1,209,15,5,229,0,False,1830,2100,2,2,0,9,1,0,0,1,1,3,1,0,3,1,0,0,0,1,1,0,2,0,1,5,0,2,0,0,5,23,135,5,0,2,0,3,حركة نداء تونس:2  الجبهة الشعبية:1  
11,1,6,16,1,524,355,600,1,244,245,355,600,0,0,340,14,1,355,0,False,1810,1957,48,2,3,17,1,1,2,3,5,13,2,0,2,1,1,1,0,0,0,7,0,1,3,9,2,4,6,1,3,57,124,6,11,1,3,1,حركة نداء تونس:2  حركة النهضة:1  الجبهة الشعبية:1  اتحاد الوطني الحر:1  
11,1,5,15,1,522,353,600,0,247,247,353,600,0,0,319,18,16,353,0,True,19h,,7,1,4,13,1,2,2,5,1,9,8,0,1,1,0,1,2,0,0,0,2,0,6,4,1,4,3,0,2,36,186,6,0,2,5,4,اتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
11,1,5,14,2,444,286,500,0,214,214,286,500,0,0,279,2,5,286,0,True,1830,2015,8,0,0,18,0,3,1,0,4,14,1,2,6,3,0,0,0,0,0,8,1,0,3,1,0,0,1,1,1,31,170,0,0,1,1,0,حركة نداء تونس:1  اتحاد الوطني الحر:1  الجبهة الشعبية:1  
11,1,5,14,1,445,342,500,1,157,158,342,500,0,0,318,20,4,342,0,True,1830,2015,5,5,1,5,6,1,0,3,6,8,2,3,4,1,1,1,2,0,0,3,1,0,2,4,1,7,1,0,3,37,193,6,0,5,1,0,اتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
11,1,4,13,1,408,294,500,0,206,206,294,500,0,0,248,40,6,294,0,False,1830,,61,1,7,9,8,1,0,1,1,3,2,1,5,0,0,0,2,2,2,3,1,2,1,0,0,3,1,2,0,44,94,0,1,0,0,3,حركة نداء تونس:1  حركة النهضة:2  اتحاد الوطني الحر:1  
11,1,4,12,1,203,142,301,3,156,159,142,301,0,0,128,11,3,142,0,False,1815,2000,19,1,0,4,0,5,2,2,1,14,1,0,1,3,1,1,0,0,0,0,2,1,1,1,1,1,1,0,0,18,42,1,0,2,1,1,حركة النهضة:1  حركة نداء تونس:1  آفاق تونس:1  
11,1,4,11,2,532,270,600,3,327,330,270,600,0,0,263,4,3,270,0,False,1815,1950,7,1,0,2,0,1,0,1,3,13,6,0,3,3,0,1,0,0,0,2,2,0,3,0,0,2,4,2,0,46,156,2,0,0,3,0,حركة نداء تونس:2  حركة النهضة:1  
11,1,4,11,1,532,396,600,4,200,204,396,600,0,0,336,31,29,396,0,True,1822,2020,13,0,1,3,4,7,4,7,1,12,7,1,8,3,3,0,3,2,1,2,6,1,7,4,0,8,8,2,2,42,164,5,0,2,1,2,حركة نداء تونس:2  حركة النهضة:1  الجبهة الشعبية:1  آفاق تونس:1  
11,1,3,10,1,545,301,600,1,298,299,301,600,0,0,263,31,7,301,0,False,1805,2020,12,1,1,7,4,1,2,1,2,6,3,2,4,8,1,1,2,1,1,2,6,1,1,3,0,1,2,3,4,80,84,7,3,2,3,1,اتحاد الوطني الحر:1  حركة النهضة:1  الحركة الدستورية:1  حركة نداء تونس:1  الجبهة الشعبية:1  
11,1,3,9,1,573,384,700,0,316,316,384,700,0,0,343,35,6,384,0,False,1820,2030,1,2,2,15,1,3,2,4,1,4,3,1,4,2,2,1,3,1,0,4,5,1,5,2,1,2,0,1,4,170,85,5,0,2,3,1,حركة نداء تونس:1  حركة النهضة:2  
11,1,3,8,1,540,410,600,0,190,190,410,600,0,0,355,50,5,410,0,False,1800,2200,13,0,0,9,1,6,2,2,1,3,5,2,1,4,1,2,1,2,1,2,2,2,2,7,1,6,2,2,4,97,162,5,0,2,0,3,حركة نداء تونس:1  حركة النهضة:1  اتحاد الوطني الحر:1  آفاق تونس:1  
11,1,2,7,1,418,321,500,1,177,178,322,500,0,0,201,11,20,322,0,True,1808,2153,112,3,2,3,0,2,2,2,1,3,4,0,3,0,1,0,0,1,1,0,0,3,1,0,1,3,2,1,1,16,113,4,0,1,2,1,حركة النهضة:1  حركة نداء تونس:2  :  
11,1,2,6,1,445,326,500,2,175,177,323,500,0,3,287,20,16,323,0,True,1830,2040,62,3,0,3,1,3,0,2,2,6,0,0,1,2,0,0,2,0,0,0,2,0,3,0,0,2,2,0,0,37,146,3,2,0,0,3,حركة نداء تونس:1  
11,1,2,5,1,521,370,600,0,230,230,370,600,0,0,322,39,9,370,0,False,1810,2030,9,2,3,4,1,1,1,4,1,6,1,2,2,1,3,1,0,0,0,0,2,1,6,3,1,4,3,2,3,56,195,2,1,1,0,0,اتحاد الوطني الحر:1  حركة نداء تونس:1  آفاق تونس:1  الجبهة الشعبية:1  حركة النهضة:1  
11,1,2,4,1,449,316,500,2,183,185,315,500,0,1,286,8,21,315,0,True,1845,2045,2,1,1,11,2,2,0,1,3,66,88,2,11,0,2,1,1,1,0,1,1,0,2,0,0,0,0,0,2,29,45,2,2,1,1,5,
11,1,2,3,3,535,347,600,1,252,253,347,600,0,0,337,3,7,347,0,False,,20,103,1,1,9,0,3,0,0,1,18,1,1,0,3,0,0,0,0,0,3,3,1,5,0,0,0,0,3,0,70,105,1,2,1,2,0,اتحاد الوطني الحر:  الجبهة الشعبية:  حركة النهضة:  حركة نداء تونس:  
11,1,2,3,2,534,405,598,2,193,195,405,600,0,0,395,4,4,403,0,True,1800,1930,122,1,0,5,2,3,1,1,0,14,6,1,6,3,1,0,1,1,1,2,4,1,3,1,0,6,4,0,1,55,125,4,1,3,0,2,حركة نداء تونس:1  اتحاد الوطني الحر:1  حركة النهضة:1  الجبهة الشعبية:1  آفاق تونس:1  الحزب الجمهوري:1  
11,1,1,2,1,473,344,600,1,255,256,344,600,0,0,315,26,3,344,0,False,1815,2031,18,1,0,21,2,3,2,2,12,33,2,1,2,6,1,1,0,0,0,2,3,0,1,2,2,1,0,1,1,38,150,6,0,0,1,0,حركة النهضة:1  الجبهة الشعبية:2  اتحاد الوطني الحر:1  حركة نداء تونس:1  آفاق تونس:1  الحزب الجمهوري:1  
11,1,1,1,2,547,302,600,0,298,298,302,600,0,0,283,18,1,302,0,False,1845,2045,19,1,1,8,0,1,2,1,8,18,5,0,1,3,0,0,0,0,0,1,3,0,0,2,1,1,0,7,1,61,133,0,0,1,4,0,حركة النهضة:1  اتحاد الوطني الحر:1  الجبهة الشعبية:1  حركة نداء تونس:1  
11,1,1,1,1,548,383,600,1,216,217,383,600,0,0,335,43,5,383,0,True,1800,2137,14,3,2,4,2,5,3,8,1,15,3,3,1,6,1,1,2,0,0,1,3,0,7,5,0,7,0,5,5,49,166,3,2,4,2,2,الحركة الدستورية:1  حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
11,2,8,41,2,355,177,400,8,215,223,177,400,0,0,161,10,6,177,0,False,"18,20","20,05",2,1,1,12,0,1,0,0,1,9,0,0,2,3,0,0,1,0,1,1,8,1,1,0,0,1,2,1,3,14,91,2,0,1,0,1,حركة النهضة:  حركة نداء تونس:  
11,2,8,41,1,356,252,400,0,148,148,252,400,0,0,203,45,4,252,0,False,"18,30","20,45",0,2,0,1,0,1,2,0,0,7,5,0,4,3,0,0,2,0,2,0,13,2,6,0,3,4,2,0,4,22,109,5,1,0,1,2,حركة نداء تونس:  الحزب الاشتراكي:  المبادرة:  حركة النهضة:  
11,2,8,40,2,476,322,600,3,275,278,322,600,0,0,313,4,5,322,0,False,1850,2100,8,1,0,7,0,5,2,3,17,23,2,0,1,3,1,0,0,0,0,5,1,0,2,1,0,1,3,0,3,33,180,4,0,7,2,1,اتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:2  
11,2,8,40,1,476,390,600,8,204,212,388,600,0,2,347,28,13,388,0,False,1907,2130,3,2,0,2,3,7,3,4,7,15,5,2,5,1,3,2,2,1,2,7,10,4,4,1,3,2,5,0,4,36,182,8,1,7,2,2,الجبهة الشعبية:1  حركة نداء تونس:2  اتحاد الوطني الحر:1  حركة النهضة:2  
11,2,8,39,2,554,350,600,0,250,250,350,600,0,0,337,10,3,350,0,True,1812,2030,4,2,0,21,0,4,0,0,0,3,0,2,0,5,0,1,1,0,0,3,18,1,0,2,0,0,0,1,0,63,203,2,0,0,1,0,حركة نداء تونس:2  اتحاد الوطني الحر:1  حركة النهضة:1  المبادرة:1  
11,2,8,39,1,555,452,595,20,123,143,452,595,0,0,411,30,11,452,0,False,1830,2130,7,3,1,11,1,9,2,1,1,0,1,5,2,5,1,2,0,0,1,1,10,1,3,2,3,8,2,0,1,58,256,3,0,6,2,2,اتحاد الوطني الحر:1  المبادرة:1  حركة نداء تونس:2  حركة النهضة:1  
11,2,7,38,1,319,226,400,7,172,179,221,400,0,5,207,2,12,221,0,False,1830,1930,0,0,2,9,0,7,2,5,0,8,2,0,3,2,0,7,2,0,0,3,1,2,1,5,0,1,0,0,2,44,99,2,0,1,1,1,حركة النهضة:1  حركة نداء تونس:2  اتحاد الوطني الحر:1  الجبهة الشعبية:1  
11,2,7,37,1,398,269,500,1,230,231,269,500,0,0,241,23,5,269,0,False,1800,2031,2,3,1,4,2,3,1,1,2,6,0,1,5,2,1,0,1,0,0,0,3,0,0,1,0,2,1,1,4,42,148,0,0,3,0,1,حركة نداء تونس:1  حركة النهضة:1  اتحاد الوطني الحر:1  
11,2,7,36,1,465,305,500,20,176,196,304,500,0,1,265,28,11,304,0,False,1930,2145,0,0,2,2,0,2,1,2,1,10,0,0,2,3,3,0,1,2,0,1,0,1,3,0,1,6,1,0,2,18,191,7,1,0,1,1,اتحاد الوطني الحر:1  الجبهة الشعبية:1  حركة نداء تونس:1  
11,2,7,35,1,404,279,500,1,220,221,279,500,0,0,254,20,5,279,0,False,18.15,19.50,3,1,1,8,4,4,3,2,4,10,1,0,3,3,1,1,3,0,0,1,1,0,0,1,1,5,1,3,2,44,131,7,1,2,1,1,اتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  المبادرة:1  
11,2,7,34,1,440,292,500,0,208,208,292,500,0,0,268,22,2,292,0,False,18.10,19.51,4,2,1,15,2,3,2,0,6,10,2,3,107,0,0,1,2,0,2,3,1,3,1,0,2,4,0,1,6,39,39,4,0,1,0,1,حركة نداء تونس:1  الحزب الاشتراكي:1  حركة النهضة:1  
11,2,6,33,1,360,254,400,1,145,146,254,400,0,0,238,13,3,254,0,True,1830,2030,5,1,0,6,1,0,2,0,0,17,1,1,2,1,0,1,0,1,0,0,2,3,1,2,1,4,1,0,1,39,137,1,0,3,4,0,اتحاد الوطني الحر:1  حركة نداء تونس:2  حركة النهضة:1  
11,2,5,32,1,303,205,400,2,193,195,205,400,0,0,190,8,7,205,0,False,18.30,21.00,3,1,0,4,0,3,1,1,4,4,0,1,1,4,1,1,0,0,2,1,18,0,1,0,0,1,1,2,1,58,72,1,0,0,1,2,حركة نداء تونس:1  اتحاد الوطني الحر:1  حركة النهضة:1  الجبهة الشعبية:1  
11,2,5,31,3,418,216,500,3,281,284,216,500,0,0,208,4,4,216,0,True,1820,2000,1,0,0,7,0,0,0,0,6,4,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,109,69,5,0,0,0,0,المبادرة:  اتحاد الوطني الحر:  حركة النهضة:  حركة نداء تونس:  
11,2,5,31,2,420,251,500,4,245,249,251,500,0,0,236,14,1,251,0,False,"18,50",21,1,1,1,8,2,1,0,1,1,6,0,0,0,2,0,2,0,0,0,1,10,0,1,3,0,0,1,0,2,107,82,3,0,0,0,0,المبادرة:  حركة نداء تونس:  حركة النهضة:  الجبهة الشعبية:  
11,2,5,31,1,420,304,500,1,195,196,304,500,0,0,271,25,8,304,0,True,"18,30",,2,4,0,6,3,3,2,4,1,4,2,1,0,1,0,0,1,1,5,3,8,0,1,1,0,4,0,1,9,117,84,1,0,2,0,0,حركة نداء تونس:  حركة النهضة:  الجبهة الشعبية:  
11,2,4,30,2,348,141,400,0,259,259,141,400,0,0,136,3,2,141,0,False,"19,22","20,44",1,5,0,10,1,0,0,1,0,3,0,0,0,3,0,0,0,1,0,1,3,0,0,1,0,1,1,1,2,28,69,3,0,1,0,0,حركة نداء تونس:  اتحاد الوطني الحر:  المبادرة:  حركة النهضة:  
11,2,4,30,1,349,210,400,0,190,190,210,400,0,0,189,18,3,210,0,False,"19,08","21,25",0,10,1,14,1,2,1,0,1,3,2,1,1,1,0,2,0,3,0,3,6,1,2,1,1,1,0,0,3,39,82,2,1,1,0,3,الجبهة الشعبية:  حركة نداء تونس:  حركة النهضة:  
11,2,4,29,1,595,270,700,1,429,430,270,700,0,0,247,20,3,270,0,False,18.35,21.45,6,14,0,12,2,3,1,6,3,13,2,0,2,3,0,20,0,3,1,4,2,2,0,2,2,0,1,1,1,51,79,2,3,3,2,1,الجبهة الشعبية:1  حركة نداء تونس:1  حركة النهضة:1  
11,2,4,28,2,400,194,500,1,305,306,194,500,0,0,191,1,2,194,0,True,18.23,20.00,3,0,0,17,0,12,0,3,4,22,0,0,1,1,0,0,0,0,2,2,4,0,2,0,0,1,0,0,4,27,82,1,0,2,1,0,حركة نداء تونس:1  حركة النهضة:1  
