circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,حركة نداء تونس,آفاق تونس,أمانة وفاء,إرادة,إن شاء الله خير,االجبهة الوطنية التونسية,اتحاد الشباب الديمقراطي التونسي,الأمانة,الأمل,الاتحاد الوطني الحر,الاتحاد من أجل تونس,الانجاز والمقاومة ,الانفتاح والوفاء,التحالف الديمقراطي,التيار الديمقراطي,الجبهة الشعبية,الحركة الدستورية,الحركة الديمقراطية الاشتراكية,الحزب الجمهوري,الحزب الجمهوري المغاربي,الحقيقة,الخضر,الخضراء,الربيع العربي لتحقيق السيادة الاقتصادية ,الشباب المستقل,الشروق,الشعب يريد,الصوت الحر,العدالة الجمهورية,العريضة الشعبية,العقد الثوري,القائمة المستقلة أبناء الشعب,القائمة المستقلة العدالة,القائمة المستقلة النخلة,القائمة المستقلة للامركزية والتنمية,اللقاء الدستوري,المبادرة,المستقلة الاقلاع,المنارة,الوئام,الوفاء بالعهد,الياسمين,تونس الخضراء تنمية مستدامة,تيار المحبة,جركة الديمقراطيين الاجتماعيين,حركة الشعب,حركة النهضة,حركة وفاء,حزب الأمان,حزب الانتماء الديمقراطي,حزب البناء الوطني,حزب التكتل ,حزب التكتل الشعبي من أجل تونس,حزب الغد,حزب المؤتمر من أجل الجمهورية,حزب صوت شعب تونس,رد الاعتبار,شباب قفصة,صوت الحق,قائمة الأمل,قفصة دارنا الكل,قفصة عراقة وتجديد,observers
17,10,1,148,3,573,404,600,0,196,196,404,600,0,0,401,1,2,404,0,False,18.20,20.9,170,6,0,1,0,0,0,0,0,23,0,0,0,8,10,35,2,0,6,0,0,0,0,2,4,1,0,0,0,2,0,0,0,0,1,0,21,2,2,1,0,1,0,1,1,2,74,1,0,0,0,3,0,0,9,0,9,0,1,0,1,1,حركة النهضة:1  الجبهة الشعبية:1   نداء تونس:1  
17,10,1,148,2,573,447,600,1,152,153,447,600,0,0,443,1,3,447,0,True,1841,2128,152,9,1,0,1,1,1,1,0,9,3,0,1,5,3,47,1,1,5,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,1,17,3,1,2,0,1,0,2,0,7,123,1,2,1,0,5,1,0,14,0,12,0,0,0,2,0,حركة النهضة:2   نداء تونس:1  الجبهة الشعبية:1  
17,10,1,148,1,573,474,700,1,225,226,474,700,0,0,469,4,1,474,0,False,18.37,22.00,202,6,0,2,0,0,0,0,0,11,2,1,0,8,5,57,1,3,5,0,0,1,0,0,1,0,0,2,1,0,0,0,3,0,0,1,24,1,0,1,1,3,3,4,1,7,91,0,0,0,2,2,0,1,4,0,8,1,1,1,1,0,حركة النهضة:1   نداء تونس:1  الجبهة الشعبية:1  
17,10,1,146,4,453,247,500,0,253,253,247,500,0,0,240,1,6,247,0,False,18.15,20.15,90,2,0,0,1,0,0,0,0,18,0,0,0,6,2,19,0,2,9,0,0,0,0,0,4,0,0,2,0,0,0,0,2,0,0,1,15,1,2,0,1,0,0,3,0,3,40,0,0,0,0,2,0,0,6,1,4,0,0,0,4,0,حركة النهضة:1  آفاق تونس:1   نداء تونس:1  
17,10,1,146,3,455,282,500,0,218,218,282,500,0,0,279,1,2,282,0,True,18.33,20.45,84,3,0,0,0,1,0,1,0,15,1,0,0,6,6,20,3,1,7,0,0,0,0,0,8,3,0,0,0,0,0,0,2,0,1,1,16,2,3,0,4,1,0,0,0,3,67,0,0,0,0,1,2,0,6,0,3,3,0,1,4,0,حركة النهضة:1  الجبهة الشعبية:1   نداء تونس:1  آفاق تونس:1  
17,10,1,146,2,455,343,500,0,157,157,343,500,0,0,337,2,4,343,0,False,,,100,5,0,0,1,0,0,0,0,9,1,0,0,4,3,14,1,0,4,0,0,0,0,0,4,0,0,3,0,0,0,1,1,3,0,1,23,3,6,1,3,0,1,4,0,7,100,2,0,0,0,3,2,0,9,0,7,0,3,1,7,0,حركة النهضة:1   نداء تونس:1  الجبهة الشعبية:1  
17,10,1,146,1,455,332,500,4,168,172,328,500,0,4,307,12,11,330,0,False,1835,2112,114,2,0,1,0,0,2,1,1,12,0,0,0,5,0,19,1,1,9,0,0,0,1,0,2,2,0,2,0,1,1,0,0,1,1,2,19,3,6,2,0,2,2,1,0,3,64,1,0,1,1,3,0,2,3,1,4,2,0,2,4,0,حركة النهضة:1  الجبهة الشعبية:1   نداء تونس:1  :  
17,10,1,145,7,587,361,700,0,339,339,361,700,0,0,352,1,8,361,0,False,1843,2025,113,3,0,0,0,1,9,0,0,42,1,0,1,4,7,20,0,2,5,0,0,0,0,0,1,1,1,0,0,2,1,0,2,2,0,3,8,3,1,0,0,0,0,4,2,7,71,1,2,0,0,2,1,0,17,0,6,1,0,2,2,1,المبادرة:1  تيار المحبة:1  الجبهة الشعبية:1  حركة النهضة:1   نداء تونس:1  آفاق تونس:1  
17,10,1,145,6,587,353,700,0,347,347,353,700,0,0,345,4,4,353,0,False,1805,2203,101,1,0,0,1,2,5,0,0,27,1,1,0,7,10,18,0,1,3,0,0,0,0,0,1,0,0,2,0,0,0,0,3,0,0,1,15,8,0,1,0,2,1,5,0,8,97,4,1,1,0,5,0,0,6,1,3,0,1,0,1,0,:  
17,10,1,145,5,587,398,700,3,302,305,395,700,0,3,392,3,2,397,2,False,18.00,21.45,123,1,0,0,0,1,6,0,0,18,0,1,0,2,26,20,1,1,3,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,11,8,1,0,0,1,0,5,0,11,126,1,0,0,4,3,1,2,13,1,1,1,1,2,1,0,الجبهة الشعبية:1  حركة النهضة:1   نداء تونس:1  
17,10,1,145,4,587,469,700,233,231,233,467,700,0,2,463,0,4,467,0,False,1830,2138,135,10,0,1,1,1,8,0,0,21,2,0,0,5,7,26,1,1,7,0,0,2,0,0,5,5,0,0,0,1,0,0,1,0,0,0,14,1,1,1,0,5,2,5,0,12,156,1,0,0,0,2,0,1,11,2,4,0,2,2,0,1,المبادرة:1  الجبهة الشعبية:1  حزب الغد:1   نداء تونس:1  
17,10,1,145,3,587,461,700,1,239,240,460,700,0,1,450,7,4,461,1,False,1831,2200,152,8,0,1,1,1,12,1,1,11,1,1,0,4,8,23,1,2,7,0,0,1,1,1,1,2,0,3,0,1,1,1,1,0,1,0,11,3,1,3,0,3,1,6,1,18,132,2,1,0,2,2,1,0,5,1,3,0,1,1,2,1,حركة النهضة:1   نداء تونس:1  
17,10,1,145,2,587,470,700,1,230,231,469,700,0,0,430,24,15,474,1,False,1815,2136,142,6,0,2,1,1,9,0,1,12,2,0,3,2,3,20,2,1,1,1,0,0,2,0,2,1,0,1,1,4,2,0,4,0,0,1,14,4,0,2,1,3,2,5,3,7,134,3,2,1,1,1,1,2,9,2,1,1,1,2,1,0,حركة النهضة:1   نداء تونس:1  المبادرة:1  حزب التكتل :1  
17,10,1,145,1,587,473,700,1,226,227,473,700,0,0,429,27,17,473,0,False,18:37,20:47,147,12,1,0,0,2,11,2,2,8,3,1,0,4,0,16,1,1,4,0,2,2,1,0,5,0,0,2,1,4,0,1,3,1,3,2,18,4,1,2,2,3,4,2,2,10,118,0,1,0,0,1,1,3,6,2,3,1,0,1,2,1,حركة النهضة:1   نداء تونس:1  المبادرة:1  اتحاد الشباب الديمقراطي التونسي:1  
17,10,1,144,2,437,298,500,0,202,202,298,500,0,0,292,2,4,298,0,True,18:15,20:49,112,4,0,0,0,1,3,1,0,19,2,0,0,1,10,19,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,9,2,0,3,2,0,0,1,0,4,68,0,0,0,0,1,0,0,4,0,11,2,0,3,2,0,حركة النهضة:1   نداء تونس:1  الجبهة الشعبية:1  المبادرة:1  
17,10,1,144,1,438,363,500,2,137,139,361,500,0,2,358,4,1,363,2,True,18.30,20.25,136,2,0,0,0,0,0,0,1,6,2,0,0,11,7,39,3,2,4,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,10,2,4,2,0,1,1,1,0,5,85,3,1,1,1,4,0,0,2,0,7,1,1,2,1,2,حركة النهضة:1   نداء تونس:2  الجبهة الشعبية:1  
17,10,1,143,7,568,312,600,1,287,288,312,600,0,0,296,14,2,312,0,False,19.00,21.40,123,5,0,1,0,2,1,2,0,21,1,0,1,2,2,23,0,1,3,0,0,0,0,0,2,7,1,0,1,1,1,0,2,0,0,0,12,1,0,0,0,4,0,4,5,5,45,2,0,0,1,2,2,0,3,1,2,1,0,0,2,1,الجبهة الشعبية:1  
17,10,1,143,6,569,293,600,1,306,307,293,600,0,0,286,5,2,293,0,False,18:00,22:00,122,5,0,0,0,2,0,1,0,9,0,0,0,3,2,24,0,0,4,0,0,1,0,0,6,4,0,2,0,0,0,0,0,0,1,0,14,2,2,0,0,1,1,0,5,5,49,0,0,0,0,1,1,0,6,2,5,3,0,1,2,0,حركة النهضة:1   نداء تونس:1  المبادرة:1  الجبهة الشعبية:1  الشروق:1  
17,10,1,143,5,569,348,600,2,252,254,346,600,0,2,338,4,6,348,2,False,1830,,126,3,0,1,0,2,0,0,0,15,0,0,0,3,6,27,1,0,2,0,0,0,0,0,5,8,0,0,2,2,0,0,1,0,0,0,16,0,1,1,0,6,0,1,3,0,90,0,0,0,0,2,2,0,6,0,2,1,2,0,1,0,الجبهة الشعبية:1  حركة النهضة:1   نداء تونس:1  الوئام:1  
17,10,1,143,4,569,399,600,1,200,201,399,600,0,0,391,2,6,399,0,True,18.34,21.33,133,4,1,0,1,1,0,3,0,11,0,0,1,1,4,21,1,2,6,0,0,0,0,0,9,6,0,2,0,0,1,0,2,1,1,0,17,3,1,2,1,9,2,5,5,2,109,1,1,0,0,1,1,0,7,0,5,1,4,0,2,0,حركة النهضة:1   نداء تونس:1  الجبهة الشعبية:1  
17,10,1,143,3,569,421,600,0,179,179,421,600,0,0,414,4,3,421,0,False,1830,2115,166,4,0,0,0,4,1,0,1,9,3,1,1,6,2,34,1,0,4,0,0,1,0,0,6,8,0,0,2,1,1,0,1,0,1,0,22,1,0,1,0,6,1,2,2,1,98,1,1,0,0,2,0,1,7,2,5,1,1,1,0,0,حركة النهضة:1  الجبهة الشعبية:1  
17,10,1,143,2,569,402,600,1,198,199,401,600,0,1,372,19,10,401,0,False,1820,2105,163,4,0,0,0,1,0,3,0,9,2,1,1,2,1,23,3,0,3,1,2,0,0,1,3,3,0,0,0,1,1,0,6,0,1,2,12,4,2,0,1,6,3,5,5,4,63,0,1,2,1,3,4,1,5,4,6,1,1,0,0,1,الشروق:1  حركة النهضة:1   نداء تونس:1  الجبهة الشعبية:1  
17,10,1,143,1,569,421,600,1,179,180,420,600,1,0,386,18,16,420,0,False,18:00,21:10,178,7,1,2,0,1,2,3,1,9,2,1,1,7,3,13,2,4,5,0,0,0,1,0,0,4,1,2,0,3,2,1,4,1,2,1,18,1,6,1,2,2,4,1,2,3,55,1,4,2,1,3,1,3,4,0,3,0,0,4,1,0, نداء تونس:  حركة النهضة:  حركة الشعب:  
17,11,7,186,1,149,98,200,0,102,102,98,200,0,0,96,2,0,98,0,True,1813,1903,16,0,1,0,0,0,0,0,0,2,0,0,0,0,1,8,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,30,0,1,1,0,0,0,2,0,1,14,0,0,0,9,0,1,0,0,0,0,0,0,2,0,2,الجبهة الشعبية:1  المبادرة:2   نداء تونس:2  
17,11,7,185,2,344,183,400,1,216,217,183,400,0,0,177,3,3,183,0,True,18:00,19:40,17,1,0,0,1,2,1,0,0,3,0,0,0,1,4,17,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,12,0,1,0,1,0,0,2,0,2,47,0,1,0,51,1,0,2,2,0,0,0,0,1,0,1,حزب البناء الوطني:  الجبهة الشعبية:  المبادرة:  حركة النهضة:   نداء تونس:  :  
17,11,7,185,1,345,231,400,0,169,169,231,400,0,0,223,6,2,231,0,False,2035,,17,2,0,0,0,1,1,0,2,5,1,0,2,1,1,23,0,1,2,0,1,0,0,1,0,1,0,0,0,2,1,1,0,0,2,3,26,2,1,1,1,0,2,0,2,2,50,1,1,0,52,2,0,0,1,2,1,0,1,3,1,0,حركة النهضة:1   نداء تونس:1  
17,11,6,184,1,50,37,100,1,62,63,37,100,0,0,36,1,0,37,0,True,1815,1905,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,حركة النهضة:1  
17,11,6,183,1,155,118,200,1,83,84,116,200,0,2,109,2,5,116,0,True,1800,1930,32,0,0,0,0,2,0,1,0,1,0,0,0,6,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,1,0,1,49,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0, نداء تونس:1  حركة النهضة:1  
17,11,6,182,1,476,345,500,3,152,155,345,500,0,0,330,13,2,345,0,False,06.00,08.30,187,0,0,0,2,1,0,0,1,5,6,0,0,0,2,13,0,0,3,0,0,1,1,0,0,1,0,3,0,2,0,0,0,0,0,0,2,0,1,0,0,6,1,10,0,2,71,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,المبادرة:1  حركة النهضة:1  الجبهة الشعبية:1   نداء تونس:1  
17,11,5,181,1,544,369,600,1,231,232,368,600,0,1,348,13,7,368,0,True,18.20,21.00,181,1,0,0,0,0,0,0,2,4,1,0,0,1,3,1,1,0,4,2,1,0,0,0,3,0,0,0,0,1,0,0,1,0,1,2,4,2,0,0,1,1,2,1,0,2,107,1,0,0,2,0,1,5,1,1,0,0,5,0,1,1, نداء تونس:2  حركة النهضة:2  حزب التكتل :1  
17,11,4,180,1,378,277,500,0,223,223,277,500,0,0,258,15,4,277,0,True,1826,2000,102,0,0,0,0,1,1,0,2,2,4,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,23,1,1,0,0,1,1,2,0,0,49,1,0,1,0,3,0,49,1,0,1,1,0,0,1,0, نداء تونس:4  حركة النهضة:2  المبادرة:1  حزب الغد:1  
17,11,3,179,1,325,186,400,1,214,215,185,400,0,1,176,2,7,185,0,False,1800,,54,2,0,14,0,1,0,0,1,5,0,0,0,1,2,4,1,1,0,0,0,0,0,0,1,1,1,0,0,2,0,2,1,0,0,0,18,2,0,0,0,9,2,1,1,0,36,0,0,0,0,0,0,1,10,0,0,1,0,1,1,0,حركة النهضة:1   نداء تونس:2  إرادة:1  
17,11,2,178,1,290,200,400,2,198,200,200,400,0,0,195,3,2,200,0,True,18h,19h16,72,0,1,11,0,0,0,0,1,1,0,0,0,0,3,2,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,1,2,0,0,1,1,0,8,1,2,1,1,68,2,2,0,1,2,0,1,0,0,1,0,0,2,1,0,حركة النهضة:1   نداء تونس:1  حزب التكتل :1  
17,11,2,177,1,520,324,600,3,274,277,323,600,0,1,228,13,12,323,0,False,1836,2305,65,2,0,10,0,1,0,0,2,6,0,0,0,2,2,4,0,0,1,0,0,0,0,0,1,0,0,3,1,3,0,0,0,0,0,0,2,1,3,3,0,79,0,4,2,2,94,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0, نداء تونس:1  
17,11,1,176,1,110,83,200,2,115,117,83,200,0,0,77,6,0,83,0,True,18h,19h,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,حركة النهضة:1   نداء تونس:2  
17,11,1,175,2,337,239,400,0,161,161,239,400,0,0,221,8,10,239,0,True,18.15,20.05,129,2,0,1,0,0,2,0,0,4,1,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,1,0,0,2,63,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0, نداء تونس:2  حركة النهضة:2  
17,11,1,175,1,337,276,400,0,124,124,276,400,0,0,241,23,12,276,0,True,18h25,,124,4,0,0,1,3,3,0,1,3,0,0,0,0,1,0,0,1,0,1,2,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,2,2,1,1,76,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,حركة النهضة:1   نداء تونس:1  
17,11,1,174,1,93,75,200,1,125,126,74,200,0,1,72,2,0,74,0,True,1810,1940,12,1,0,2,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,آفاق تونس:  حركة النهضة:   نداء تونس:  
17,11,1,173,1,80,58,100,0,42,42,58,100,0,0,55,1,2,58,0,False,18h,20h,15,0,0,3,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,3,0,0,13,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,حركة النهضة:1   نداء تونس:1  
17,8,6,132,1,567,396,600,2,203,205,395,600,0,1,341,44,11,396,1,True,18h25,23h42,85,4,0,1,0,0,0,0,0,12,1,0,3,0,0,0,0,0,1,0,0,2,1,0,0,1,0,1,1,1,0,0,17,2,0,3,3,1,2,0,2,2,2,2,0,5,170,0,3,2,0,0,0,0,2,1,2,0,0,4,1,1,حركة النهضة:1   نداء تونس:2  
17,8,5,131,1,232,97,300,0,203,203,97,300,0,0,85,8,4,97,0,False,18,"20,15",11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,1,53,0,0,0,0,0,2,1,1,0,0,1,0,1,0,0, نداء تونس:  حركة النهضة:  
17,8,5,130,1,241,99,300,1,201,202,98,300,0,1,91,3,5,99,1,False,18h02,19h15,28,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,1,0,0,1,1,0,1,2,0,1,37,0,0,0,0,1,0,0,2,0,0,0,0,2,1,0,حركة النهضة:1   نداء تونس:2  
17,8,4,128,1,101,60,200,1,139,140,60,200,0,0,56,2,2,60,0,False,1815,1836,25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, نداء تونس:2  حركة النهضة:  
17,8,4,127,1,111,53,192,0,139,139,53,192,0,0,48,4,1,53,0,True,1800,1906,26,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,حركة النهضة:   نداء تونس:  
17,8,4,126,1,100,48,200,0,152,152,48,200,0,0,44,1,3,48,0,False,"18,09",,20,2,0,0,0,0,0,0,1,3,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,حركة النهضة:   نداء تونس:2  
17,8,4,125,1,274,139,300,0,161,161,139,300,0,0,128,8,3,139,0,False,1810,1911,44,1,0,0,0,0,1,0,1,4,1,2,0,1,2,0,0,1,1,1,3,1,1,1,1,1,0,0,3,0,1,0,0,1,0,0,1,1,1,0,0,3,0,1,0,1,42,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,حركة النهضة:2   نداء تونس:2  
17,8,4,124,2,323,119,400,1,280,281,119,400,0,0,112,4,3,119,0,False,1820,,21,0,0,0,0,0,1,0,0,7,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,2,0,2,5,0,0,0,0,1,4,0,5,1,0,0,0,1,0,4,44,0,1,0,0,0,0,1,3,0,3,0,0,1,0,0,حركة النهضة:1  المبادرة:1  العريضة الشعبية:1  
17,8,4,124,1,323,189,400,0,212,212,188,400,0,1,182,6,0,188,0,False,1900,2100,38,1,0,0,0,0,0,0,1,5,0,0,0,0,0,3,2,2,0,2,1,0,1,0,1,0,0,0,2,1,7,1,1,0,1,0,4,2,16,2,0,2,0,3,2,5,60,1,2,0,0,1,1,0,5,1,0,1,1,2,0,1, نداء تونس:2  حركة النهضة:2  
17,8,2,122,1,99,62,200,0,138,138,62,200,0,0,59,3,0,62,0,False,1806,1835,7,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,4,0,0,22,0,1,2,1,0,0,0,0,0,0,0,0,7,0,0,الوئام:1  حركة النهضة:1   نداء تونس:1  
17,8,2,121,1,140,98,200,0,102,102,98,200,0,0,96,0,2,98,0,True,18.10,20.00,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2,0,0,1,1,0,0,1,0,2,0,1,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,حركة النهضة:2   نداء تونس:3  الوئام:1  
17,8,2,120,3,446,207,500,1,92,93,207,300,200,0,198,5,4,207,0,True,18.15,20.55,46,0,0,0,0,4,0,0,0,6,1,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,1,7,1,4,14,0,0,0,0,0,3,74,1,0,0,0,0,0,0,3,0,0,1,0,14,0,0,حركة النهضة:1   نداء تونس:2  الوئام:1  
17,8,2,120,2,447,270,500,0,230,230,270,500,0,0,257,11,2,270,0,True,"18,09","20,45",35,4,1,0,0,2,0,1,0,3,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,1,1,12,1,1,0,0,0,1,6,0,13,19,0,0,0,3,0,8,98,1,1,0,0,1,0,0,5,0,1,0,0,30,1,0,حركة وفاء:  حركة النهضة:   نداء تونس:  
17,8,2,120,1,447,330,500,2,170,172,328,500,0,2,297,21,10,328,0,True,"18,30","21,25",60,3,1,2,0,2,1,0,1,6,1,0,3,0,1,1,0,2,1,0,0,0,1,0,2,1,0,1,0,13,0,1,1,0,2,5,8,3,6,36,0,0,0,4,0,5,86,0,2,3,0,1,0,2,1,0,3,0,1,22,0,2,حركة وفاء:   نداء تونس:  المبادرة:  العريضة الشعبية:  حركة النهضة:  
17,8,1,119,1,23,6,100,0,94,94,6,100,0,0,4,2,0,6,0,True,18.20,18.50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,حركة النهضة:1   نداء تونس:2  
17,8,1,118,1,231,90,300,0,210,210,90,300,0,0,77,8,5,90,0,True,18.15,19.30,20,1,0,2,0,0,0,0,0,1,1,0,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,12,0,0,2,0,0,0,0,0,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,حركة النهضة:1   نداء تونس:1  
17,8,1,117,1,287,137,400,0,263,263,137,400,0,0,127,6,4,137,0,True,18:15,19:45,21,0,0,0,0,0,1,0,1,3,2,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,10,0,1,2,0,0,0,0,0,0,1,3,0,1,59,0,0,0,0,7,1,0,1,0,0,0,1,3,1,1,حركة النهضة:2   نداء تونس:2  
17,8,1,116,2,526,114,600,1,485,486,114,600,0,0,112,0,2,114,0,False,"18,15","19,15",24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,6,0,0,0,2,0,0,0,2,0,2,61,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,حركة النهضة:2   نداء تونس:  العريضة الشعبية:  
17,8,1,116,1,527,248,600,1,352,353,247,600,0,1,231,8,8,247,0,True,18,"20,25",24,5,0,1,0,0,0,1,1,1,0,0,0,0,4,4,0,2,0,1,1,0,3,0,1,0,0,0,1,3,1,0,0,0,0,15,2,0,0,1,0,1,0,6,0,6,131,1,0,1,0,3,1,1,1,1,0,0,1,5,0,0, نداء تونس:2  تيار المحبة:  حركة النهضة:  
