circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon, إتحاد الشباب الديمقراطي التونسي,آفاق تونس,إتحاد القوى الوطنية,إرادة الشعب,الأديب للتنمية والعدالة,الأمان,الائتلاف المستقل لحركة نور تونس,الاتحاد الوطني الحر,الاتحاد من أجل تونس ,التحالف الديمقراطي,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية للانقاذ,الحركة الدستورية,الحركة الديمقراطية للاصلاح والبناء,الحزب الاشتراكي,الحزب الجمهوري,الحزب الليبرالي التونسي,الرافدة,الشعب يريد,الصباح الجديد لتونس,العريضة الشعبية,القائمة البورقيبية,المؤتمر من أجل الجمهورية,المبادرة,باب الأمل,تحيا تونس,تيار المحبة,جوهرة,حركالتونسي,حركة الاقلاع إلى المستقبل,حركة الديمقراطيين الاشتراكيين ,حركة الربيع العربي,حركة الشعب,حركة النهضة,حزب التكتل,حزب التكتل الشعبي من أجل تونس,حزب العدل والتنمية ,حزب العمل التونسي,حزب القيم الوطنية,حزب المستقبل,حضر موت,سيادة الشعب,صوت شعب تونس,حركة نداء تونس,observers
20,11,2,120,6,508,250,598,1,347,348,250,598,0,0,236,5,9,250,0,False,1835,2045,0,6,0,8,0,0,0,10,0,1,0,3,1,1,1,0,0,0,3,0,0,2,2,1,5,0,0,12,0,0,1,1,0,0,46,0,1,0,0,0,0,0,0,0,131,تيار المحبة:1  حركة النهضة:1  نداء تونس:2  الاتحاد الوطني الحر:1  
20,11,2,120,5,510,266,600,0,335,335,265,600,0,1,257,3,5,265,0,True,18.30,20.15,0,9,0,4,0,1,0,6,2,2,2,3,1,1,0,0,0,0,0,1,0,3,1,4,12,0,2,8,0,1,1,1,0,1,67,0,1,1,0,0,0,0,0,0,122,حزب التكتل:1  المبادرة:1  نداء تونس:2  حركة النهضة:1  
20,11,2,120,4,510,276,602,4,322,326,276,602,0,0,265,4,7,276,0,False,1826,2135,0,7,1,7,0,0,0,8,0,1,1,1,0,1,0,1,3,0,0,0,1,7,2,1,4,0,1,28,0,3,2,6,0,0,77,0,0,3,0,2,0,1,1,1,94,نداء تونس:2  حزب التكتل:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
20,11,2,120,3,510,359,600,2,228,230,359,589,11,0,334,22,3,359,0,True,1850,2145,0,6,0,9,1,0,0,6,1,3,1,4,1,0,0,1,4,1,1,0,0,6,0,3,11,0,1,19,0,2,5,1,0,2,90,5,2,1,1,1,1,0,1,0,143,نداء تونس:2  حركة النهضة:1  الاتحاد من أجل تونس :1  المبادرة:1  
20,11,2,120,2,510,368,609,0,241,241,368,609,0,0,333,23,12,368,0,True,18.51,21.49,0,5,1,17,2,2,0,4,0,1,1,3,6,1,0,0,3,3,5,3,0,3,3,1,10,1,2,25,0,1,2,1,0,3,91,3,1,0,3,0,2,0,1,0,125,حركة النهضة:2  نداء تونس:1  
20,11,2,120,1,510,352,600,0,248,248,352,600,0,0,305,25,23,353,1,True,1821,2050,0,4,1,5,0,0,0,7,1,1,0,3,2,3,0,4,3,0,4,2,1,3,3,3,9,0,0,23,1,1,8,8,0,4,57,10,1,2,0,1,1,0,3,1,125,حركة النهضة:1  المبادرة:1  
20,11,1,119,2,370,242,400,1,157,158,242,400,0,0,238,2,2,242,0,True,18.40,20.30,0,4,0,0,0,1,0,5,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,3,10,1,1,5,0,0,0,2,1,7,90,1,0,0,1,0,0,0,0,0,105,حركة النهضة:2  نداء تونس:2  المبادرة:1  
20,11,1,119,1,369,308,400,0,92,92,308,308,99,0,274,31,3,308,0,True,1830,2045,0,5,0,1,1,0,0,1,0,3,2,4,4,0,0,0,5,1,1,0,0,0,2,3,20,0,1,2,1,0,0,1,0,4,95,6,2,0,0,0,0,0,0,0,109,حركة النهضة:1  نداء تونس:1  المبادرة:1  
20,11,1,118,4,559,355,600,0,245,245,355,600,0,0,350,4,1,355,0,True,18.45,21.30,0,15,0,1,0,0,0,14,0,1,7,9,1,0,0,1,3,0,4,0,0,2,0,1,7,0,0,7,0,0,0,2,0,2,104,1,0,0,0,0,0,0,0,1,167,حركة النهضة:1  نداء تونس:1  المبادرة:1  الاتحاد الوطني الحر:2  
20,11,1,118,3,562,356,600,2,242,244,356,600,0,0,342,12,1,356,0,True,1830,2045,0,3,0,5,0,0,0,9,1,3,5,13,1,0,0,0,2,1,7,0,0,4,4,3,14,1,2,12,0,2,0,5,0,0,114,3,0,0,1,0,1,0,1,0,125,المبادرة:1  نداء تونس:1  حركة النهضة:1  
20,11,1,118,2,562,435,600,1,165,166,434,600,0,0,405,22,7,434,0,True,"18,35","21,20",1,7,0,4,1,2,0,17,0,0,3,12,4,1,2,0,5,0,1,1,0,3,2,4,16,0,1,11,1,1,0,0,0,1,158,4,1,0,0,0,0,2,1,1,137,حركة النهضة:  نداء تونس:  تيار المحبة:  
20,11,1,118,1,562,435,600,3,163,166,435,600,0,0,383,44,8,435,0,False,19,"21,50",1,8,2,2,0,2,1,15,2,1,2,5,6,1,0,0,4,1,6,0,1,2,3,2,27,0,2,5,2,2,3,3,0,1,91,3,0,1,1,1,0,0,4,0,168,نداء تونس:  المبادرة:  حركة النهضة:  حركة النهضة:  
20,11,1,117,6,538,290,600,0,310,310,290,600,0,0,281,2,7,290,0,True,19:00,21:00,0,4,0,0,0,0,0,1,1,3,6,8,0,0,1,0,1,0,2,0,0,0,1,1,19,2,0,10,0,1,0,0,0,0,62,2,2,0,0,0,0,0,0,2,142,حركة النهضة:2  نداء تونس:  
20,11,1,117,5,541,282,600,1,317,318,282,600,0,0,279,2,1,282,0,False,1820,2020,0,7,0,0,0,0,0,5,1,2,5,7,1,0,0,0,1,1,0,0,0,1,0,3,13,0,1,9,0,0,0,0,0,1,75,1,1,1,0,0,1,0,2,0,140,نداء تونس:1  حركة النهضة:1  المبادرة:1  
20,11,1,117,4,541,333,600,2,265,267,333,600,0,0,317,12,4,333,0,True,1819,2030,0,6,0,2,0,1,0,14,1,1,6,20,5,2,0,0,0,1,2,0,0,3,1,3,9,2,4,29,0,1,1,2,0,0,81,3,1,0,0,0,1,0,1,2,112,المبادرة:1  نداء تونس:1  حركة النهضة:2  
20,11,1,117,3,541,376,607,10,231,241,376,607,0,0,362,10,4,376,0,True,1820,1950,0,6,2,2,1,1,1,5,1,1,4,10,3,1,2,1,2,0,1,0,1,1,1,1,20,1,1,12,0,1,1,1,0,3,117,4,3,1,0,1,0,0,1,1,147,نداء تونس:1  المبادرة:1  حركة النهضة:1  
20,11,1,117,2,541,411,600,1,188,189,411,600,0,0,384,23,4,411,0,True,1830,2228,0,4,0,6,0,0,1,7,1,0,3,6,2,0,1,1,4,1,0,0,0,1,3,4,20,3,4,8,0,0,0,1,0,3,94,8,1,2,2,0,3,3,2,3,182,نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  حزب التكتل:1  
20,11,1,117,1,541,385,600,0,215,215,385,600,0,0,328,33,24,385,0,False,0710,2245,1,3,0,2,0,0,0,3,2,1,3,5,2,0,0,1,3,0,2,2,0,2,1,1,15,0,4,16,0,0,0,4,1,4,82,3,1,1,3,0,1,0,1,4,154,حركة النهضة:2  نداء تونس:1  المبادرة:1  
20,11,1,116,3,519,333,600,4,263,267,333,600,0,0,320,7,6,333,0,True,1900,2119,0,17,0,2,0,0,0,16,0,1,2,1,3,0,0,0,6,0,0,0,0,2,1,4,40,0,1,2,0,0,1,0,0,0,79,0,1,0,1,0,0,0,0,1,139,نداء تونس:1  حركة النهضة:1  المبادرة:1  
20,11,1,116,2,520,385,600,0,220,220,385,385,215,5,369,13,3,385,0,True,1830,,1,19,1,5,0,1,0,19,3,0,1,4,2,0,0,0,5,0,1,0,0,3,4,4,20,1,0,2,0,0,1,0,0,1,103,2,0,0,3,0,2,1,1,0,159,نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  المبادرة:1  تيار المحبة:1  
20,11,1,116,1,520,415,600,0,186,186,414,600,0,1,373,35,6,414,0,True,18.30,21.15,0,6,0,1,1,1,0,9,0,3,1,3,7,1,1,3,10,1,2,0,1,1,5,1,27,3,3,6,1,2,1,7,0,3,90,10,0,1,0,1,0,1,4,2,153,حركة النهضة:1  نداء تونس:1  المبادرة:1  الحزب الجمهوري:1  
20,11,1,115,3,404,240,500,0,260,260,240,500,0,0,231,8,1,240,0,True,18.45,20.15,0,5,0,0,0,1,0,2,1,2,2,2,0,1,0,1,4,0,2,0,0,1,1,3,13,0,2,4,1,0,0,1,1,0,46,0,1,0,0,0,2,0,2,1,135,حركة النهضة:1  نداء تونس:2  المبادرة:1  
20,11,1,115,2,404,291,500,0,209,209,291,500,0,0,287,3,1,291,0,True,1830,2100,0,8,0,0,0,0,0,5,0,2,3,3,0,0,0,1,4,0,1,0,0,0,2,2,3,1,0,2,0,0,0,1,0,0,76,3,0,0,2,0,1,0,0,0,157,نداء تونس:1  حركة النهضة:1  الحزب الجمهوري:1  المبادرة:1  
20,11,1,115,1,404,318,500,3,179,182,318,500,0,0,300,14,4,318,0,True,1830,2012,0,6,1,2,1,1,1,1,1,3,3,5,3,0,0,3,2,0,1,0,0,1,1,0,8,2,0,5,0,1,1,1,0,0,72,3,2,1,0,0,2,0,1,0,167,حركة النهضة:1  المبادرة:1  نداء تونس:2  
20,12,6,135,1,182,132,300,1,167,168,132,300,0,0,121,8,3,132,0,True,18.10,19.28,0,3,0,1,1,0,0,2,0,0,0,1,0,0,1,4,1,1,1,0,0,0,2,5,6,0,0,0,0,2,0,0,0,1,36,0,0,0,0,0,1,0,1,0,51,حركة النهضة:2  نداء تونس:2  
20,12,6,134,2,356,209,400,2,189,191,209,400,0,0,201,4,4,209,0,True,18.47,20.20,0,4,0,1,0,1,0,7,0,0,0,0,0,5,0,1,6,0,0,0,0,0,0,5,10,0,0,2,0,0,0,2,0,0,57,3,0,2,0,1,0,0,0,1,93,نداء تونس:2  حركة النهضة:2  الاتحاد الوطني الحر:1  
20,12,6,134,1,357,254,400,2,144,146,254,400,0,0,230,19,5,254,0,True,18:15,,0,3,0,2,0,2,0,5,1,1,0,3,1,2,2,3,7,0,0,1,0,1,2,7,11,2,1,3,0,0,1,4,0,1,64,3,0,1,4,0,1,1,2,1,87,نداء تونس:2  حركة النهضة:  الحزب الجمهوري:  الاتحاد الوطني الحر:  
20,12,5,133,1,283,177,299,1,121,122,177,299,0,0,160,16,1,177,0,False,1800,1930,1,0,0,0,0,0,1,1,0,0,1,0,1,3,0,0,3,0,0,1,0,0,1,4,9,0,2,12,1,0,0,0,1,2,46,1,1,0,0,0,0,1,1,2,64,حركة النهضة:2  نداء تونس:1  
20,12,5,132,1,355,257,400,0,144,144,256,400,0,1,238,3,15,256,0,True,1810,2000,0,3,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,2,0,0,0,4,0,2,3,1,1,3,0,1,1,2,2,1,88,0,0,0,0,0,2,1,0,0,116,نداء تونس:2  حركة النهضة:1  
20,12,4,131,1,432,281,500,0,220,220,280,500,0,1,253,20,7,280,0,True,1800,2125,0,3,0,2,0,3,0,3,0,0,2,0,0,2,1,2,3,0,1,0,0,0,3,4,24,0,1,2,0,5,1,4,0,3,45,2,3,8,0,0,0,1,1,1,123,نداء تونس:1  حركة النهضة:1  
20,12,3,130,1,428,296,500,0,204,204,296,500,0,0,286,5,5,296,0,True,18.00,20.00,0,13,0,3,0,1,0,1,0,2,2,1,0,1,0,2,2,1,0,2,0,1,0,2,7,0,0,0,0,1,2,4,0,5,67,1,2,0,1,0,1,1,0,1,159,حركة النهضة:1  نداء تونس:2  
20,12,3,129,1,233,131,300,0,169,169,131,300,0,0,123,7,1,131,0,True,1830,2030,0,1,0,1,0,0,0,2,0,0,2,3,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,8,2,0,0,1,0,1,49,4,0,2,2,0,0,0,0,0,37,نداء تونس:2  حركة النهضة:2  
20,12,2,128,1,273,187,300,2,111,113,187,300,0,0,156,22,9,187,0,True,1810,1940,0,3,0,1,1,0,1,0,1,2,0,0,2,1,2,3,0,0,0,1,1,1,1,3,4,1,0,0,3,0,3,1,1,2,12,6,2,1,1,3,1,1,1,1,88,حركة النهضة:1  نداء تونس:1  
20,12,2,127,1,345,261,400,0,139,139,261,400,0,0,242,10,9,261,0,True,1835,2100,0,6,2,3,0,0,1,4,0,2,2,0,0,0,0,0,4,0,0,1,0,0,1,5,6,1,1,2,0,0,2,0,0,2,54,2,2,1,1,1,1,0,5,4,126,حركة النهضة:1  نداء تونس:2  
20,12,2,126,1,274,188,300,0,112,112,188,300,0,0,157,23,8,188,0,True,1809,2100,0,4,0,1,2,1,1,2,1,0,1,0,1,2,1,3,2,1,1,0,1,0,2,3,3,1,2,0,0,1,0,0,1,1,17,2,0,1,0,0,1,0,3,1,93,حركة النهضة:3  نداء تونس:2  الاتحاد الوطني الحر:1  
20,12,1,125,3,437,257,501,0,244,244,257,501,0,0,249,1,7,257,0,True,1850,2135,0,9,0,3,0,0,0,8,0,0,4,5,1,1,0,0,4,0,0,0,0,1,1,7,4,0,0,0,0,2,1,0,0,0,55,1,0,1,2,0,0,0,0,0,139,الاتحاد الوطني الحر:1  نداء تونس:2  حركة النهضة:1  
20,12,1,125,2,438,322,500,0,178,178,322,500,0,0,310,4,8,322,0,True,1850,2125,1,12,0,0,0,0,0,7,2,1,2,2,0,0,2,3,3,1,1,0,0,0,1,6,8,0,1,1,1,0,1,0,1,0,91,4,1,2,2,0,0,1,0,2,150,حركة النهضة:1  نداء تونس:2  
20,12,1,125,1,438,323,500,2,175,177,323,500,0,0,294,16,13,323,0,True,1900,2105,0,9,0,2,0,1,3,4,0,0,2,3,0,3,2,2,0,2,1,0,0,4,2,1,4,0,2,4,3,2,1,0,0,2,55,5,0,4,3,1,1,1,1,1,164,نداء تونس:2  الاتحاد الوطني الحر:1  حركة النهضة:1  آفاق تونس:1  
20,13,7,144,2,375,250,400,0,150,150,250,400,0,0,244,3,3,250,0,True,18.00,20.30,1,11,0,0,0,0,1,6,1,0,1,3,2,1,1,0,5,0,0,0,0,0,0,1,19,0,1,1,0,1,0,0,0,1,51,0,0,0,0,0,0,0,0,0,136,نداء تونس:2  حركة النهضة:1  حزب التكتل:1  المبادرة:1  الحزب الجمهوري:1  الجبهة الشعبية:1  
20,13,7,144,1,376,316,400,1,84,84,315,399,1,1,284,18,13,315,0,True,18:12,20:15,0,8,0,1,0,1,4,6,1,0,0,4,2,4,2,0,2,0,1,0,1,0,2,1,21,1,2,0,0,3,3,2,0,1,39,2,1,0,1,1,1,1,3,1,161,الاتحاد الوطني الحر:1  نداء تونس:2  المبادرة:1  حركة النهضة:1  الجبهة الشعبية:1  
20,13,6,143,2,307,206,400,3,191,194,206,400,0,0,200,5,1,206,0,True,18.00,19.45,0,3,0,0,0,0,0,21,0,0,0,4,1,11,0,0,2,0,0,0,0,1,3,3,31,0,0,0,0,0,0,0,0,3,48,1,1,0,0,0,1,0,0,0,66,نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  حزب التكتل الشعبي من أجل تونس:1  المبادرة:1  
20,13,6,143,1,307,250,400,0,150,150,250,400,0,0,216,26,8,250,0,True,1800,2000,0,0,0,1,1,0,1,23,1,0,0,9,0,8,1,2,1,0,0,0,0,2,2,0,24,0,0,0,1,0,0,2,1,2,42,4,0,1,0,1,1,1,2,2,80,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  المبادرة:1  الاتحاد الوطني الحر:1  
20,13,5,142,1,417,318,500,2,181,183,317,500,0,1,289,18,10,317,0,True,18.00,21.14,0,9,0,1,1,0,1,0,1,0,0,7,1,2,2,1,0,0,0,0,1,0,0,0,10,0,0,0,1,1,0,3,0,0,47,2,0,1,1,0,0,1,0,1,194,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  المبادرة:1  
20,13,4,141,1,335,210,400,0,190,190,210,400,0,0,186,9,15,210,0,True,1810,1951,0,3,17,0,0,1,0,2,1,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,22,0,2,0,1,0,2,1,0,1,25,3,0,1,0,0,0,1,1,0,92,نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  المبادرة:1  
20,13,3,140,1,243,184,300,1,115,116,184,300,0,0,177,5,2,184,0,True,1810,2000,0,8,1,1,0,0,1,3,7,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,1,0,1,15,3,0,0,0,0,0,0,2,0,117,حركة النهضة:  نداء تونس:  نداء تونس:  
20,13,3,139,2,339,252,400,2,146,148,252,400,0,0,249,3,0,252,0,True,18.15,19.57,0,9,0,1,0,1,0,15,0,0,2,4,0,21,0,0,0,0,0,0,0,0,0,1,21,0,1,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,72,حركة النهضة:1  نداء تونس:1  المبادرة:1  
20,13,3,139,1,338,278,400,4,118,122,278,400,0,0,259,18,1,278,0,True,1800,2030,0,8,1,3,0,0,0,5,0,0,1,2,1,17,1,1,0,0,0,0,0,0,2,0,19,0,0,1,0,0,1,2,0,2,110,5,0,1,0,2,0,0,0,0,74,نداء تونس:1  الاتحاد الوطني الحر:1  
20,13,2,138,2,360,281,400,0,119,0,281,281,119,0,278,0,3,281,0,True,"18,20","20,10",0,25,1,0,1,0,1,11,0,0,0,4,0,1,0,0,1,0,0,0,1,1,0,4,2,0,0,4,0,0,4,1,0,1,86,1,0,0,0,0,0,0,0,0,128,حركة النهضة:  الجبهة الشعبية:  نداء تونس:  نداء تونس:  
20,13,2,138,1,361,306,400,1,94,95,305,400,0,1,283,19,3,305,0,False,18,"20,30",1,26,2,0,0,0,0,4,1,0,0,1,0,1,0,0,3,1,0,0,3,1,1,0,3,2,1,2,0,0,6,1,0,0,78,6,0,0,1,0,2,0,2,0,134,نداء تونس:  نداء تونس:  
20,13,1,137,5,576,402,600,0,198,198,402,600,0,0,392,3,7,402,0,True,19.17,21.35,1,15,0,0,0,0,0,18,2,0,0,42,0,0,0,0,34,0,0,0,0,0,2,3,6,1,0,0,0,0,0,0,0,0,54,4,0,0,0,0,0,1,0,0,209,حركة النهضة:1  نداء تونس:1  
20,13,1,137,4,580,426,700,0,274,274,426,700,0,0,418,5,3,426,0,True,19.30,22.00,0,18,0,0,0,0,0,26,0,0,4,26,1,0,2,0,37,1,0,0,0,0,2,3,6,0,0,3,0,1,0,1,0,0,87,4,1,1,0,0,0,0,0,0,194,نداء تونس:1  حركة النهضة:1  المبادرة:1  الجبهة الشعبية:1  الحزب الجمهوري:1  الاتحاد الوطني الحر:1  
20,13,1,137,3,580,466,715,3,247,250,465,715,0,1,455,7,3,465,0,True,19.00,22.25,1,12,0,1,0,0,0,8,0,0,3,51,3,0,0,0,36,3,1,0,0,0,1,0,6,0,1,1,1,1,1,2,0,3,113,1,2,1,0,0,0,0,0,0,202,حركة النهضة:1  نداء تونس:1  حزب التكتل:1  الجبهة الشعبية:1  الحزب الجمهوري:1  
20,13,1,137,2,580,489,700,1,211,212,488,700,0,1,460,22,6,488,0,True,19.00,22.40,1,16,0,1,0,0,0,7,0,0,2,56,3,1,2,1,30,0,1,1,0,1,0,1,6,0,0,0,0,0,2,1,0,1,115,7,1,0,0,1,1,1,2,1,197,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  المبادرة:1  
20,13,1,137,1,580,481,700,2,217,219,481,700,0,0,435,30,16,481,0,True,1857,2205,1,15,0,1,0,2,0,8,1,2,1,30,1,1,2,5,32,1,0,0,1,4,4,1,11,0,2,3,2,0,3,2,1,2,78,3,2,1,1,1,2,1,1,0,206,الحزب الجمهوري:1  الجبهة الشعبية:1  المبادرة:1  حركة النهضة:1  نداء تونس:1  حزب التكتل:1  الاتحاد الوطني الحر:1  
20,13,1,136,4,561,390,600,1,209,210,390,600,0,0,381,6,3,390,0,True,18.30,21.20,1,19,0,0,0,0,0,6,0,1,4,36,0,0,2,0,46,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,58,3,0,0,0,0,0,0,0,0,196,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  الحزب الجمهوري:1  
20,13,1,136,3,561,433,600,1,166,167,433,600,0,0,428,2,3,433,0,True,18.30,21.00,1,18,0,1,0,0,0,9,0,0,0,54,0,0,2,0,62,0,0,0,0,1,1,5,4,0,0,2,0,0,2,0,0,2,84,1,0,0,0,0,0,1,0,0,178,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  الحزب الجمهوري:1  
20,13,1,136,2,561,488,600,2,112,114,487,601,1,1,468,11,8,487,0,True,19:15,23:05,0,15,0,2,0,0,1,7,1,0,1,66,3,1,2,1,7,1,0,0,0,0,2,0,8,0,0,1,1,0,1,0,0,2,116,4,1,0,0,2,0,0,0,1,161,نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  الجبهة الشعبية:1  الحزب الجمهوري:1  
20,13,1,136,1,561,461,600,3,136,139,461,600,0,0,428,16,17,461,0,True,1900,2220,2,15,0,3,0,1,0,6,0,0,1,35,1,4,3,0,63,0,0,0,0,3,6,0,6,0,1,1,0,1,0,1,0,4,91,5,1,0,0,1,1,1,3,0,168,نداء تونس:1  الاتحاد الوطني الحر:1  الحزب الجمهوري:1  حركة النهضة:1  
20,5,13,62,1,97,71,100,1,28,29,71,100,0,0,66,3,2,71,0,True,"18,15",19,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,0,1,3,0,0,0,1,0,1,20,1,0,0,1,1,0,0,0,0,25,حركة النهضة:  نداء تونس:  المبادرة:  
20,5,13,61,1,338,249,400,1,150,151,249,400,0,0,233,10,6,249,0,True,"18,15",22,0,1,0,0,0,0,0,40,2,1,1,3,0,3,0,0,1,0,0,1,0,0,1,0,24,0,0,1,1,0,1,0,1,1,38,3,0,0,1,2,0,1,1,1,103,الجبهة الشعبية:  نداء تونس:  المبادرة:  
20,5,13,60,1,493,343,500,0,157,157,343,500,0,0,323,5,15,343,0,True,"18,40","21,41",0,2,0,0,1,0,0,42,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,22,0,1,2,0,0,1,3,1,0,75,0,0,0,1,2,0,0,1,0,163,الاتحاد الوطني الحر:  حركة النهضة:  نداء تونس:  حركة النهضة:  
20,5,12,59,3,456,302,500,0,198,198,302,500,0,0,297,4,1,302,0,True,1825,2037,0,3,0,0,0,0,0,0,1,1,58,1,0,0,0,1,1,0,0,1,1,0,0,5,25,2,1,0,0,0,1,0,0,2,109,1,0,2,0,0,0,0,1,2,81,حركة النهضة:1  نداء تونس:2  المبادرة:1  
20,5,12,59,2,456,350,500,1,149,150,350,500,0,0,334,12,4,350,0,True,1815,2100,0,4,1,1,0,1,0,73,0,0,0,3,1,0,0,1,2,0,0,0,0,0,1,2,19,0,1,2,1,1,2,1,0,2,145,1,2,2,0,0,0,0,0,0,62,الاتحاد الوطني الحر:1  الجبهة الشعبية:1  حركة النهضة:1  المبادرة:1  
20,5,12,59,1,456,371,500,2,131,133,371,504,4,0,315,40,14,369,2,True,1828,2047,0,1,6,2,1,1,1,48,1,1,0,1,3,0,0,5,2,1,0,1,1,2,2,2,25,0,2,3,2,0,1,4,2,5,83,3,2,2,1,1,2,1,5,0,89,نداء تونس:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  المبادرة:1  حركة النهضة:1  
20,5,11,58,1,157,108,200,0,92,92,108,200,0,0,89,12,7,108,0,True,18.30,19.50,0,0,0,0,0,0,0,13,0,0,1,0,10,0,0,2,0,1,0,0,0,0,1,0,4,2,0,0,0,1,0,0,0,0,36,0,1,1,1,0,2,0,0,0,13,حركة النهضة:3  نداء تونس:1  الاتحاد الوطني الحر:1  
20,5,11,57,1,389,262,400,0,138,138,262,400,0,0,246,11,5,262,0,True,18.30,21.05,1,4,0,0,1,1,0,5,0,1,1,4,6,4,4,1,3,0,2,0,1,0,2,3,53,2,2,3,0,1,0,0,1,0,59,1,0,0,0,2,1,0,1,0,76,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
20,5,11,56,2,428,265,500,0,235,235,265,500,0,0,256,5,4,265,0,True,18.00,20.43,0,3,0,0,0,0,0,25,0,0,1,8,43,1,0,1,0,4,1,0,0,3,1,0,5,2,1,4,1,1,2,1,1,2,71,1,0,1,0,0,0,0,0,1,71,آفاق تونس:1  حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  المبادرة:1  
20,5,11,56,1,428,361,498,1,136,137,361,498,0,0,315,28,18,361,0,True,18.30,21.30,0,6,3,5,4,0,1,25,0,3,0,17,27,4,0,4,0,4,0,1,0,2,1,1,5,0,1,6,2,0,0,3,2,1,89,2,1,2,6,0,1,2,4,0,80,حركة النهضة:1  المؤتمر من أجل الجمهورية:1  
20,5,10,55,3,536,307,600,3,290,293,307,600,0,0,295,8,4,307,0,True,18.30,20.50,0,3,0,2,0,0,0,86,0,2,3,17,0,0,0,0,0,0,0,0,0,0,0,3,12,1,6,8,1,1,1,2,1,2,58,0,1,0,1,0,2,1,0,1,80,حركة النهضة:2  نداء تونس:1  المبادرة:1  
20,5,10,55,2,536,398,600,1,201,202,398,600,0,0,375,18,5,398,0,True,18.00,22.00,1,2,0,0,1,2,0,93,1,3,2,18,1,1,1,1,3,0,1,0,0,1,1,1,17,1,1,5,1,0,3,3,0,2,97,3,0,0,3,0,3,1,0,1,100,حركة النهضة:2  نداء تونس:1  المبادرة:1  
20,5,10,55,1,536,398,599,1,201,202,397,598,0,1,339,33,26,398,0,True,1805,2040,1,1,0,2,2,1,1,50,1,4,6,17,3,0,1,3,8,1,2,1,4,1,2,0,19,0,0,8,3,2,3,4,0,4,64,10,1,2,4,2,3,0,2,5,91,المبادرة:1  الجبهة الشعبية:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
20,5,9,54,2,521,325,600,0,275,275,325,600,0,0,312,11,2,325,0,True,18.40,20.30,0,2,1,0,0,0,0,80,1,0,0,7,1,0,0,0,2,0,1,0,0,1,0,10,23,1,0,10,0,0,1,0,0,0,89,0,0,0,1,0,2,0,0,1,78,حركة النهضة:2  الاتحاد الوطني الحر:2  المؤتمر من أجل الجمهورية:1  الجبهة الشعبية:1  
20,5,8,53,2,303,230,400,0,170,170,230,400,0,0,227,3,0,230,0,True,1815,,0,1,3,2,0,0,0,27,0,0,0,16,1,0,0,0,3,1,1,0,2,0,1,3,35,0,0,1,0,0,0,0,0,0,55,2,0,0,0,0,0,0,0,0,73,حركة النهضة:1  نداء تونس:1  المبادرة:1  الاتحاد الوطني الحر:1  المؤتمر من أجل الجمهورية:1  
20,5,8,53,1,304,269,400,2,131,133,268,404,1,1,249,12,6,267,1,True,1800,2015,0,1,2,1,0,1,0,17,0,0,0,25,0,0,0,0,2,0,0,0,0,0,1,0,28,1,0,1,2,0,0,0,1,1,51,3,0,0,1,1,0,0,2,0,107,حركة النهضة:1  نداء تونس:1  المبادرة:1  
20,5,7,52,1,321,255,400,1,144,145,255,400,0,0,242,9,4,255,0,True,1800,2005,0,1,0,1,1,0,0,9,0,1,1,5,0,1,1,2,2,0,0,1,0,0,1,1,20,1,1,0,0,1,2,0,0,2,119,1,0,0,1,0,0,0,1,1,64,حركة النهضة:2  نداء تونس:1  
