circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon, الإصلاح والتنمية,آفاق تونس,أمان,اتحاد القوى الشابية,الأغلبية الصامتة,الأمة,الائتلاف الديمقراطي,الاتحاد الوطني الحر,الاتحاد من أجل تونس,البيئة تجمعنا,التحالف الديمقراطي ,التكتل من أجل العمل والحريات,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية التونسي,الحداثة والأصالة,الحركة الدستورية,الحزب الاشتراكي,الحزب الجمهوري,الخضر,الربيع العربي لتحقيق السيادة الاقتصادية,السيادة,الشباب الموحد لغد أفضل,الصمود,القوى المستقلة ببن عروس,الكرامة والمساواة,المؤتمر من أجل الجمهورية,المبادرة,الوعد الصادق,الوفاء لمشروع الشهيد,تيار المحبة,حركة التونسي,حركة الديمقراطيين الاجتماعيين,حركة الشباب الوطني التونسي,حركة الشعب,حركة النهضة,حركة نداء تونس,حركة وفاء,حزب الأمان,حزب البناء الوطني,حزب الديمقراطيين الاشتراكيين,حزب العدالة والتنمية,حزب العمل التونسي,حزب المؤتمر الشعبي,حزب المجد,صوت شعب تونس,فجر البناء,قائمة أمل تونس,قائمة المهنيين ,نداء قرطاج,نور المستقبل,observers
3,7,1,70,3,538,480,600,3,120,123,477,600,0,3,467,6,4,477,0,False,1850,2235,0,7,2,0,0,0,3,11,5,1,0,2,14,12,0,2,1,0,6,0,0,0,1,0,3,0,7,1,0,1,1,1,2,1,1,119,247,3,1,0,3,0,0,0,0,0,1,1,4,3,0,حركة النهضة:  حركة نداء تونس:  الاتحاد من أجل تونس:  
3,7,1,70,2,538,464,600,2,136,138,462,600,0,2,449,8,5,462,0,False,1808,2230,0,7,0,0,1,2,3,16,10,3,3,1,14,11,1,0,1,1,5,0,0,0,1,2,4,0,11,5,1,2,2,1,0,1,2,94,218,3,0,0,3,0,1,1,0,1,8,4,2,2,1,حركة النهضة:1  الاتحاد الوطني الحر:1  الاتحاد من أجل تونس:1  حركة نداء تونس:1  
3,7,1,70,1,538,461,604,1,142,143,461,604,4,0,448,7,6,461,0,True,1850,2200,0,7,0,1,1,0,2,4,7,0,1,4,9,14,2,1,1,1,7,0,0,0,0,1,0,1,4,5,1,0,0,1,0,1,0,71,273,3,1,1,5,1,1,0,0,0,7,4,4,1,0,المبادرة:  حركة النهضة:  حركة نداء تونس:2  الحزب الجمهوري:  
3,7,1,69,6,587,432,700,0,268,268,432,700,0,0,427,2,3,432,0,False,18h45,20h45,0,20,1,0,0,0,0,19,4,0,0,4,12,15,0,0,0,0,13,0,0,1,0,1,0,0,8,4,0,0,2,0,0,0,0,65,253,0,0,0,0,0,0,1,1,0,1,1,0,1,0,الاتحاد الوطني الحر:1  حركة النهضة:2  حركة نداء تونس:2  التكتل من أجل العمل والحريات:1  
3,7,1,69,3,587,503,700,1,196,197,503,700,0,0,482,10,11,503,0,False,18h30,21h15,0,12,0,0,0,0,1,18,8,0,0,5,6,25,0,1,0,1,11,0,0,0,1,1,1,0,5,5,1,1,1,1,0,0,1,110,254,6,0,0,0,0,0,0,1,0,1,2,0,1,1,حركة النهضة:1  حركة نداء تونس:1  الحزب الجمهوري:1  الجبهة الشعبية:1  
3,8,3,83,7,601,479,718,2,237,239,479,718,0,0,472,3,4,479,0,True,1820,2115,1,31,0,0,0,0,0,34,5,0,0,1,30,41,1,0,0,0,22,0,0,1,0,0,2,1,8,3,0,0,1,1,1,0,0,81,196,3,0,0,0,0,0,0,6,0,0,1,0,1,0,الاتحاد الوطني الحر:1  الجبهة الشعبية:1  حركة النهضة:1  
3,8,3,83,6,600,414,700,3,283,286,414,700,0,0,412,0,2,414,0,False,1900,2200,1,28,0,1,0,0,0,27,5,0,4,2,19,26,0,0,0,0,8,2,0,0,0,0,1,0,6,3,0,0,0,0,0,2,0,96,176,0,1,0,0,0,0,0,4,0,0,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  
3,8,3,83,5,600,466,700,4,230,234,466,700,0,0,458,2,6,466,0,False,1900,0000,1,22,0,0,0,0,1,21,5,0,5,1,26,27,0,0,0,0,13,1,0,0,0,0,2,0,9,4,1,0,0,0,0,0,0,100,200,5,1,0,1,0,0,0,8,0,1,1,0,2,0,حركة نداء تونس:1  الحزب الجمهوري:1  الاتحاد الوطني الحر:1  حركة النهضة:1  الجبهة الشعبية:1  التحالف الديمقراطي :1  
3,8,3,83,4,600,474,700,2,224,226,474,700,0,0,471,2,1,474,0,False,1850,2138,0,11,0,0,0,0,0,38,5,1,4,3,15,23,0,0,0,0,14,0,0,0,0,0,1,0,10,4,0,0,0,0,1,0,2,144,177,2,1,1,0,0,0,0,9,0,3,0,1,1,0,الجبهة الشعبية:1  آفاق تونس:1  الحزب الجمهوري:1  حركة النهضة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  
3,8,3,83,3,600,512,700,0,188,188,512,700,0,0,507,4,1,512,0,True,18:30,21:30,4,15,0,0,0,0,1,18,6,0,3,2,9,31,1,1,0,0,26,0,0,0,1,1,1,1,11,5,0,0,1,2,1,0,2,160,186,1,0,0,0,0,1,1,8,0,3,1,2,1,0,حركة نداء تونس:1  الاتحاد من أجل تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
3,8,3,83,2,600,504,701,1,196,197,504,701,0,0,497,2,4,504,0,True,1910,2350,2,22,0,0,1,2,0,13,3,0,9,1,14,19,2,0,1,0,21,2,0,0,1,0,2,1,4,1,0,0,0,1,2,2,1,121,227,0,1,0,1,0,0,0,8,1,3,1,1,5,1,حركة النهضة:1  حركة نداء تونس:1  
3,8,3,83,1,600,510,700,0,190,190,510,700,0,0,496,5,9,510,0,False,1845,2150,3,9,0,0,0,0,4,16,7,3,1,2,16,18,0,0,1,0,11,0,0,0,2,0,4,2,8,2,0,2,3,0,0,0,0,122,236,1,2,0,1,0,0,0,6,0,7,0,3,2,2,حركة النهضة:1  حركة نداء تونس:1  
3,8,3,82,5,579,435,700,2,263,265,435,700,0,0,427,6,2,435,0,False,1915,,0,31,0,1,0,0,0,24,3,1,4,2,21,25,0,0,1,0,10,1,0,0,0,0,2,0,8,2,0,0,3,0,0,0,2,75,199,1,1,0,0,0,0,0,6,1,0,0,0,2,0,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  الاتحاد الوطني الحر:1  
3,8,3,82,4,582,432,700,0,268,268,432,700,0,0,424,4,4,432,0,False,1900,2045,0,27,0,0,0,0,0,24,2,0,7,1,27,15,0,0,0,0,8,0,0,0,0,0,1,0,13,6,0,0,0,0,0,0,0,72,210,3,1,0,2,0,0,0,5,0,0,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
3,8,3,82,3,582,442,699,2,255,257,442,699,0,0,435,4,3,442,0,False,1910,2121,1,17,0,0,0,0,0,12,3,0,6,3,26,18,2,0,1,1,10,1,0,0,0,0,3,0,11,1,0,0,1,0,0,0,0,127,182,2,0,0,0,0,0,0,4,0,1,0,1,1,0,حركة النهضة:1  الجبهة الشعبية:1  حركة نداء تونس:1  
3,8,3,82,2,582,491,706,1,215,216,491,706,0,1,483,4,4,491,0,False,18.30,21.00,1,19,0,1,0,0,1,11,5,2,1,2,15,24,0,0,1,0,10,0,0,0,0,1,4,0,4,4,0,0,1,1,0,1,0,150,212,4,0,0,0,2,0,0,0,1,3,1,0,1,0,الجبهة الشعبية:1  الحزب الجمهوري:1  حركة النهضة:1  حركة نداء تونس:1  :  
3,8,3,82,1,582,516,700,7,183,190,514,704,4,2,509,4,1,514,0,False,18.30,23.00,1,21,0,0,0,1,1,13,6,0,1,5,16,7,1,0,2,0,4,0,0,1,1,1,6,1,3,2,0,3,2,1,0,1,1,100,291,1,0,0,4,0,0,0,3,0,5,0,2,0,0,حركة النهضة:1  حركة نداء تونس:1  
3,8,2,81,6,572,461,700,0,239,239,461,700,0,0,459,2,0,461,0,True,1845,2200,0,30,0,0,0,0,0,40,4,1,2,0,26,56,3,0,0,1,4,0,0,0,0,0,1,0,13,0,0,0,0,1,1,0,3,102,155,5,0,1,0,0,0,1,5,0,0,0,0,1,0,آفاق تونس:1  الجبهة الشعبية:1  حركة النهضة:2  حركة نداء تونس:1  
3,8,2,81,5,575,446,700,1,253,254,446,700,0,0,441,2,3,446,0,False,1854,2115,0,24,0,1,0,0,0,23,2,0,10,5,27,29,1,0,0,0,10,0,0,0,0,0,1,1,10,1,0,0,0,1,0,1,5,147,132,1,2,0,1,0,0,1,2,0,1,0,0,2,0,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
3,8,2,81,4,575,479,700,0,221,221,479,700,0,0,478,1,0,479,0,True,1900,2200,1,16,0,0,0,0,0,19,11,0,5,7,26,41,0,0,0,0,18,0,0,0,0,0,0,0,6,1,0,0,1,1,0,0,5,154,155,1,1,0,3,1,0,1,0,0,0,2,0,1,1,حركة النهضة:1  حزب المجد:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  
3,8,2,81,2,575,514,700,0,186,186,514,700,0,0,502,6,6,514,0,False,18h40,21h50,3,17,0,0,0,0,1,20,4,0,2,6,18,32,0,0,1,2,13,1,0,0,0,0,0,0,11,1,0,0,1,1,0,0,6,170,172,4,0,1,2,1,0,1,1,0,1,6,1,2,0,حركة النهضة:1  الجبهة الشعبية:2  حركة نداء تونس:1  الاتحاد الوطني الحر:1  الحزب الجمهوري:1  
3,8,2,81,1,575,520,700,1,179,180,520,700,0,0,511,7,2,520,0,True,18h25,21h25,0,23,1,0,0,0,1,21,4,2,4,4,20,23,0,0,0,1,11,0,0,0,0,0,1,0,7,3,0,1,0,1,0,0,0,144,221,2,1,0,2,2,1,0,0,0,0,1,2,5,2,تيار المحبة:1  حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
3,8,2,80,1,574,417,699,0,282,282,417,699,0,0,392,22,3,417,0,False,18.28,22.20,0,9,0,1,1,1,1,29,2,0,2,3,10,13,1,0,3,0,5,0,0,0,1,0,6,1,4,4,0,1,2,1,0,1,1,105,163,4,0,0,1,2,1,0,0,2,7,1,1,1,1,آفاق تونس:1  الحزب الجمهوري:1  حركة النهضة:1  حركة نداء تونس:1  
3,8,2,79,5,542,270,600,1,329,330,270,600,0,0,252,11,7,270,0,False,19h06,21h21,0,5,0,0,0,0,0,29,1,1,1,2,8,13,0,0,0,0,6,1,0,0,0,0,1,0,1,1,1,1,2,0,0,1,1,75,89,2,0,1,0,1,0,0,2,3,0,2,0,1,0,الجبهة الشعبية:1  حركة نداء تونس:1  حركة النهضة:1  
3,8,2,79,4,544,309,600,3,288,291,309,600,0,0,297,7,5,309,0,False,18.25,20.9,0,4,0,1,0,0,0,33,3,0,1,2,7,9,2,0,1,1,13,0,0,0,0,1,5,0,4,1,0,0,1,2,0,0,1,83,114,0,0,1,0,1,1,1,1,1,0,0,0,2,0,حركة النهضة:1  حركة نداء تونس:1  
3,8,2,79,3,544,360,600,0,237,237,363,600,0,3,348,11,4,363,0,False,1800,2145,0,2,2,0,1,0,1,16,5,0,2,3,7,13,0,0,1,2,4,0,0,0,1,1,1,0,4,2,0,3,7,4,1,1,0,119,131,1,0,0,0,0,1,0,3,3,5,0,0,0,1,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:2  الجبهة الشعبية:1  
3,8,2,79,2,544,405,601,1,195,196,405,601,0,0,367,20,18,405,0,False,1800,2130,2,4,0,0,0,2,4,18,3,0,1,1,6,11,1,0,4,2,4,1,0,0,0,1,1,3,2,5,0,1,6,1,1,1,1,121,120,2,1,0,3,1,1,1,6,3,10,3,2,5,1,الجبهة الشعبية:2  حركة النهضة:1  الحزب الجمهوري:1  حركة نداء تونس:1  
3,8,2,79,1,544,417,606,1,188,189,416,605,1,1,378,26,12,416,0,False,1830,2140,0,9,0,1,1,0,3,25,2,1,0,1,5,7,1,1,2,0,9,0,2,0,2,2,3,0,2,4,3,0,3,3,1,2,1,70,165,0,0,0,4,3,3,1,3,9,23,0,4,2,0,الجبهة الشعبية:1  تيار المحبة:1  حركة النهضة:1  حركة نداء تونس:1  
3,8,1,78,6,514,323,605,0,282,282,323,605,0,0,318,0,5,323,0,False,1835,,1,13,0,0,0,0,0,46,4,0,3,2,12,18,1,0,0,0,9,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,1,82,113,1,1,0,0,0,0,0,2,0,0,1,0,0,0,حركة النهضة:1  حركة نداء تونس:1  
3,8,1,78,5,518,359,600,0,241,241,359,600,0,0,353,2,4,359,0,False,18.45,22.00,0,26,0,2,0,0,0,38,4,0,4,2,18,13,0,0,0,0,13,0,0,0,0,0,1,0,9,0,0,0,0,0,1,1,2,81,123,5,0,2,0,0,0,0,4,1,0,1,2,0,0,حركة النهضة:1  الجبهة الشعبية:1  حركة نداء تونس:1  
3,8,1,78,4,518,406,600,1,193,194,406,600,0,0,403,0,3,406,0,True,1900,2100,0,11,0,0,0,0,3,48,1,0,4,3,21,8,1,0,0,0,9,1,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,144,131,0,1,0,0,1,0,0,5,1,1,0,1,1,0,حركة النهضة:1  الجبهة الشعبية:1  حركة نداء تونس:1  
3,8,1,78,3,518,412,600,1,188,189,411,600,0,1,394,7,10,411,0,True,18:30,21:55,0,8,2,0,1,0,2,34,2,0,1,2,10,20,0,0,0,0,15,1,0,1,0,0,0,1,6,5,0,1,1,2,1,3,3,134,121,2,1,1,0,0,0,0,4,0,4,2,3,0,0,حركة نداء تونس:1  الحزب الجمهوري:1  الجبهة الشعبية:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
3,8,1,78,2,518,443,600,0,156,156,444,600,0,1,411,20,13,444,0,True,18h35,22h,0,7,0,1,1,0,3,44,4,0,2,1,11,11,1,0,1,1,19,1,0,0,0,1,1,0,4,4,0,3,1,0,0,2,0,108,164,1,0,0,3,1,1,0,3,0,2,0,3,1,0,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
3,8,1,78,1,518,450,600,3,149,152,448,600,0,2,414,23,11,448,0,True,18:30,21:24,3,12,1,0,0,1,2,35,8,0,1,1,5,5,1,1,0,2,17,0,0,0,0,4,0,0,5,1,0,1,4,2,1,2,2,101,164,0,0,0,4,1,4,2,1,1,9,0,4,5,1,الجبهة الشعبية:1  حركة نداء تونس:1  حركة النهضة:1  
3,8,1,77,2,375,235,500,0,265,265,235,500,0,0,233,1,1,235,0,False,18:30,21,0,5,0,0,0,0,1,36,0,0,0,3,14,15,0,0,1,0,3,0,0,0,0,1,0,0,6,3,1,0,1,1,0,1,1,60,75,2,0,0,0,0,0,0,1,0,1,0,0,0,0,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
3,8,1,77,1,375,295,511,0,216,216,295,511,0,0,280,11,4,295,0,False,18:15,21,1,6,0,0,0,1,2,29,2,0,0,1,5,14,3,0,0,0,6,1,0,0,0,2,2,0,7,1,0,0,0,1,0,1,2,81,94,3,2,0,0,0,2,0,3,0,6,0,0,1,0,حركة نداء تونس:1  الحزب الجمهوري:1  الحركة الدستورية:1  حركة النهضة:1  
3,10,7,112,2,526,303,600,0,297,297,303,600,0,0,299,1,3,303,0,False,1900,2100,0,0,0,0,0,0,2,40,3,0,1,1,3,13,2,0,1,0,10,0,0,1,1,1,0,1,0,0,0,1,2,1,1,0,0,78,118,4,0,0,0,2,0,0,1,1,0,0,5,1,4,الاتحاد الوطني الحر:1  الحزب الجمهوري:1  حركة النهضة:1  حركة نداء تونس:2  :  
3,10,7,112,1,527,376,600,3,223,226,374,600,0,2,324,29,21,374,0,False,1830,2030,2,4,0,1,1,3,4,13,4,2,2,1,4,8,1,1,1,2,5,0,2,1,1,3,1,0,1,2,0,1,2,0,4,6,0,66,143,3,2,0,0,1,1,1,0,2,11,2,5,1,3,حركة نداء تونس:2  حركة النهضة:1  الحزب الجمهوري:1  
3,10,6,111,1,454,329,500,0,178,178,329,507,7,0,305,17,7,329,0,False,1830,2115,1,8,0,0,1,0,1,23,3,0,1,1,7,11,2,1,1,1,11,0,0,0,1,4,0,0,2,4,0,1,2,0,0,2,2,92,98,3,0,0,1,2,1,1,2,0,6,0,4,2,2,حركة نداء تونس:1  الحزب الجمهوري:1  حركة النهضة:2  الاتحاد الوطني الحر:1  
3,10,6,110,4,491,282,600,1,317,318,282,600,0,0,276,3,3,282,0,False,1836,2130,0,7,0,0,0,0,0,42,1,1,1,0,2,3,1,0,0,0,8,1,0,0,0,1,3,0,3,0,1,0,3,1,1,1,0,85,98,3,0,0,0,0,0,2,0,0,0,1,2,3,1,حركة النهضة:1  الحزب الجمهوري:1  حركة نداء تونس:1  
3,10,6,110,3,493,310,600,1,289,290,310,600,0,0,301,3,6,310,0,True,18.00,20.35,0,2,0,1,0,0,1,28,1,0,1,3,5,5,0,0,0,0,3,0,0,0,0,0,2,0,1,3,0,0,6,0,0,1,0,127,100,1,1,0,0,1,1,0,0,0,2,0,1,3,1,حركة النهضة:1  حركة نداء تونس:1  التكتل من أجل العمل والحريات:1  
3,10,6,110,2,493,367,600,0,233,233,367,600,0,0,332,15,20,367,0,False,18.25,21.15,0,10,1,0,1,1,0,23,1,1,1,3,6,9,0,0,0,3,9,0,0,0,1,2,4,1,0,3,0,2,9,1,0,2,1,105,103,1,0,1,1,3,2,2,0,0,9,1,5,2,2,حركة النهضة:1  حركة نداء تونس:1  
3,10,6,110,1,493,360,618,0,258,258,360,618,0,0,317,20,23,360,0,False,18.00,21.40,0,1,1,1,0,2,3,22,2,1,1,2,4,4,1,2,1,1,2,0,0,2,1,1,7,0,1,2,0,0,6,4,0,7,3,95,105,3,2,0,2,4,2,0,1,1,7,3,4,2,1,حركة النهضة:1  حركة نداء تونس:1  
3,10,5,109,5,521,234,600,2,364,366,234,600,0,0,228,3,3,234,0,False,18.30,19.30,1,0,0,0,0,0,0,14,1,0,0,3,4,11,0,0,2,0,11,0,0,0,1,0,0,1,3,0,0,0,3,1,1,3,4,89,69,1,1,0,0,0,0,1,0,0,1,0,0,1,1,حركة النهضة:2  حركة نداء تونس:1  
3,10,5,109,4,525,260,600,0,340,340,260,600,0,0,251,6,3,260,0,False,18.15,20.10,0,1,0,0,0,0,0,15,5,1,2,0,2,7,0,0,0,0,10,4,0,0,0,3,0,0,7,1,0,1,2,0,1,2,1,95,83,3,0,0,1,0,0,0,0,0,1,0,1,1,1,حركة النهضة:1  الحزب الجمهوري:1  التكتل من أجل العمل والحريات:1  حركة نداء تونس:1  
3,10,5,109,3,525,330,600,2,269,271,329,600,0,1,313,13,3,329,0,False,18.42,22.22,0,4,0,0,1,1,2,20,1,1,1,4,2,12,0,0,0,0,11,0,1,0,1,1,1,0,6,2,0,1,3,1,2,1,2,138,77,1,2,0,0,1,0,2,0,1,5,1,1,1,1,الحزب الجمهوري:1  حركة نداء تونس:1  حركة النهضة:2  
3,10,5,109,2,525,364,600,0,236,236,364,600,0,0,311,37,16,364,0,False,18.28,21.19,3,5,1,1,0,2,5,16,5,1,2,6,2,3,3,2,1,2,11,3,0,1,1,1,1,1,1,4,0,0,7,2,3,2,1,102,73,6,2,0,3,5,0,1,0,1,7,3,3,1,5,حركة النهضة:1  حركة نداء تونس:2  
3,10,5,109,1,525,369,600,2,229,231,369,600,0,0,325,24,20,369,0,False,19.00,,0,4,0,0,1,3,4,16,6,1,1,3,5,11,2,1,0,0,7,1,0,0,2,2,1,0,3,7,1,1,3,1,1,2,1,95,94,5,4,0,5,1,1,1,2,1,9,1,4,5,6,حركة النهضة:1  حركة نداء تونس:2  تيار المحبة:1  الحزب الجمهوري:1  
3,10,5,108,8,559,280,600,0,320,320,280,600,0,0,263,8,9,280,0,False,18.30,21.55,0,1,0,1,0,0,0,24,3,0,0,4,3,16,0,0,1,1,15,0,0,0,0,0,2,1,2,5,0,1,6,1,2,1,1,83,78,3,0,0,0,0,1,1,0,0,0,1,3,1,1,حركة نداء تونس:1  الحزب الجمهوري:1  الجبهة الشعبية:1  حركة النهضة:1  
3,10,5,108,7,562,304,600,1,297,298,302,600,0,2,298,1,3,302,0,False,18.36,20.29,1,7,1,1,0,0,0,28,1,0,0,4,7,14,3,0,1,1,26,0,0,0,2,0,0,1,1,1,0,0,3,1,0,1,6,85,96,1,0,0,0,1,1,0,0,0,0,1,0,1,1,حركة النهضة:1  الجبهة الشعبية:1  الحزب الجمهوري:1  
3,10,5,108,6,562,313,600,0,288,287,313,600,0,0,308,1,4,313,0,False,19.00,21.40,1,7,0,1,0,1,0,22,1,1,0,2,14,22,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,0,2,3,0,2,7,96,98,1,0,0,0,0,1,0,1,0,2,0,0,2,1,حركة النهضة:1  حركة نداء تونس:1  التكتل من أجل العمل والحريات:1  الجبهة الشعبية:1  
3,10,5,108,5,562,340,600,2,258,260,340,600,0,0,330,3,7,340,0,False,18.30,21.10,0,2,0,0,0,0,1,17,2,0,3,6,3,8,1,0,1,2,27,1,0,0,0,0,4,1,6,5,0,1,0,0,0,0,2,118,101,1,1,1,0,2,0,0,1,0,3,3,3,1,2,الاتحاد الوطني الحر:1  الجبهة الشعبية:1  الحزب الجمهوري:1  حركة النهضة:1  حركة نداء تونس:1  
3,10,5,108,4,562,379,600,1,220,221,379,600,0,0,368,6,5,379,0,False,19h,21h35,1,2,0,0,0,1,1,28,1,0,1,6,5,23,1,0,0,0,33,0,0,0,0,2,1,1,0,6,0,1,0,1,0,1,3,139,95,2,1,0,2,1,1,1,0,0,1,2,2,1,1,الحزب الجمهوري:1  حركة النهضة:1  حركة نداء تونس:1  
3,10,5,108,3,562,387,600,0,213,213,387,600,0,0,367,10,10,387,0,False,18h45,21h05,4,8,0,1,1,0,3,17,5,0,1,6,2,12,1,1,3,1,18,1,0,0,3,4,1,2,5,4,0,3,6,3,2,8,5,120,86,4,1,0,2,1,0,0,1,1,5,2,5,3,5,الحزب الجمهوري:1  حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
3,10,5,108,2,562,419,600,2,180,182,418,600,0,1,389,26,3,418,0,False,18.30,21.30,3,3,2,0,4,2,8,23,2,0,3,5,6,11,1,1,1,2,23,1,1,1,2,1,1,0,4,2,1,0,6,2,2,4,2,122,101,2,1,0,2,3,2,1,1,1,9,2,4,2,6,حركة النهضة:1  الحزب الجمهوري:1  حركة نداء تونس:1  
3,10,5,108,1,562,427,600,0,173,173,427,600,0,0,372,40,15,427,0,False,1830,2300,1,8,1,0,2,2,2,15,5,0,1,5,2,12,0,1,0,0,31,1,1,2,1,4,2,1,1,2,0,0,6,7,3,1,5,81,125,3,1,0,3,0,1,2,0,1,14,0,9,5,2,حركة النهضة:1  حركة نداء تونس:1  
3,10,4,107,2,487,360,600,1,238,239,361,600,0,1,358,1,2,361,0,True,1820,2230,1,8,0,1,1,0,0,33,5,0,1,2,10,23,0,0,1,1,4,1,0,0,0,0,0,0,10,2,0,0,3,1,0,2,5,130,103,5,1,1,0,1,0,0,1,0,0,0,0,1,0,الجبهة الشعبية:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  الحزب الجمهوري:1  
3,10,4,107,1,488,408,600,1,191,192,408,600,0,0,398,6,4,408,0,True,1930,2200,4,4,1,0,0,0,2,36,2,1,1,1,8,20,2,0,0,1,7,1,0,0,1,0,1,0,4,4,0,2,2,0,0,2,2,158,116,3,2,2,1,0,1,0,0,0,4,0,0,2,0,الجبهة الشعبية:1  حركة نداء تونس:1  حركة النهضة:1  
3,10,4,106,2,425,302,500,0,198,198,302,500,0,0,299,3,0,302,0,False,1835,2045,3,7,0,0,0,1,0,28,0,0,3,0,5,6,0,0,0,0,4,0,0,1,0,0,1,0,2,1,0,0,2,2,1,1,2,103,112,2,1,0,0,1,0,0,0,1,1,0,0,2,6,حركة النهضة:1  الحزب الجمهوري:1  حركة نداء تونس:1  
3,10,4,106,1,426,353,500,0,147,147,353,500,0,0,328,13,12,353,0,False,1800,2140,3,6,0,3,0,0,1,14,2,3,0,1,2,7,2,1,1,0,3,1,0,0,1,2,3,0,1,4,0,1,3,0,0,1,3,100,137,0,2,0,1,1,2,0,0,3,4,0,2,3,4,حركة نداء تونس:1  حركة النهضة:1  
3,10,3,105,2,440,292,500,2,206,208,292,500,0,0,290,1,1,292,0,False,1805,2222,11,5,0,1,0,0,0,36,2,0,0,2,4,11,0,0,0,0,2,0,2,0,0,0,1,0,4,1,0,0,1,0,1,1,2,117,78,1,0,1,0,1,1,0,1,0,0,0,0,1,2,الاتحاد الوطني الحر:1  الحزب الجمهوري:1  حركة النهضة:2  
3,10,3,105,1,441,349,500,0,151,151,349,500,0,0,338,5,6,349,0,False,1830,2105,7,2,0,1,1,2,2,36,2,0,0,2,8,9,2,0,0,0,4,0,0,0,1,0,0,0,4,3,0,0,4,1,0,2,3,137,88,4,0,2,2,0,2,0,0,1,3,0,0,2,1,حركة النهضة:1  حركة نداء تونس:1  
3,10,3,104,4,519,329,600,0,271,271,329,600,0,0,324,4,1,329,0,True,18.55,21.20,14,8,0,0,0,0,0,43,0,0,2,4,13,13,1,0,0,0,8,0,0,0,1,0,2,0,9,2,0,0,4,0,0,1,2,102,86,1,0,0,0,2,0,0,0,0,0,0,0,1,5,الاتحاد الوطني الحر:1  الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:2  
3,10,3,104,3,522,317,600,0,284,284,316,600,0,1,310,3,3,316,0,False,1845,2045,4,14,0,0,1,1,0,28,2,0,1,1,16,17,0,0,1,1,5,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,4,117,84,0,0,0,0,0,0,0,0,0,0,0,1,1,3,حركة النهضة:1  الحزب الجمهوري:1  حركة نداء تونس:1  
3,10,3,104,2,522,420,600,1,179,180,420,600,0,0,407,12,1,420,0,False,18h19,21h15,3,5,0,2,0,1,1,21,1,0,3,5,7,16,1,0,1,0,6,0,0,0,1,1,1,0,10,2,0,1,6,1,0,2,7,168,109,0,2,0,1,2,0,2,0,0,3,2,4,3,6,حركة النهضة:1  حركة نداء تونس:2  
3,10,3,104,1,522,423,600,1,177,178,422,600,0,1,403,14,5,422,0,False,1840,,7,7,0,0,3,0,1,37,5,0,0,3,4,8,0,0,1,0,8,2,0,2,1,2,1,1,1,2,0,1,4,0,0,1,4,134,122,8,0,0,3,1,1,1,1,0,7,1,6,1,11,حركة النهضة:1  حركة نداء تونس:1  تيار المحبة:1  
3,10,3,103,3,534,426,600,2,172,174,426,600,0,0,423,2,1,426,0,True,1830,2100,4,17,0,1,0,5,0,37,3,0,2,1,30,13,0,0,0,1,11,0,0,0,0,0,0,0,7,3,0,0,3,0,0,1,2,160,110,3,1,2,0,0,0,0,0,0,5,0,0,1,0,حركة النهضة:1  حركة نداء تونس:1  التكتل من أجل العمل والحريات:1  المبادرة:1  
3,10,3,103,2,535,442,600,0,158,158,442,600,0,0,436,4,2,442,0,True,1848,2140,6,8,0,0,1,1,0,13,1,0,2,3,29,25,0,1,2,0,7,0,0,0,0,1,1,0,6,7,0,0,0,0,0,2,3,209,96,3,0,0,1,0,0,0,0,0,6,1,0,1,0,الجبهة الشعبية:1  حركة نداء تونس:1  الحزب الجمهوري:1  حركة النهضة:1  
