circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,آفاق تونس,اتحاد القوى الشبابية,الاتحاد الوطني الحر,الاتحاد من اجل تونس,التآبف الوحدوي الديمقراطي,التحالف الديمقراطي,التكتل ,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية التونسية,الحزب الاشتراكي,الحزب الجمهوري,الحزب الليبرالي التونسي,المؤتمر من أجل الجمهورية,تونس المستقبل,تيار المحبة,جبهة 17 ديسمبر للتنمية,حركة الجمهورية,حركة الديمقراطيين الاجتماعيين,حركة الديمقراطيين الاشتراكيين,حركة الشعب,حركة النهضة,حركة وفاء,حزب الاصلاح والتنمية,حزب الخضر,حزب العمل التونسي,حزب الغد,حزب المبادرة ,شباب الوحدة,صوت شعب تونس,حركة نداء تونس,observers
12,6,1,82,3,469,290,500,0,210,210,290,500,0,0,287,2,1,290,0,True,1800,2015,3,3,36,1,0,7,0,3,9,0,1,2,0,3,1,1,0,0,0,0,1,74,2,0,0,0,0,0,0,0,140,الاتحاد الوطني الحر:1  التحالف الديمقراطي:1  حركة النهضة:1  نداء تونس :1  الجبهة الشعبية:1  
12,6,1,82,2,470,365,600,1,234,235,365,600,0,0,346,16,3,365,0,True,1810,2100,3,0,33,1,2,8,0,4,13,1,2,9,0,3,0,6,2,2,1,0,1,76,4,2,1,2,3,1,0,0,166,حركة النهضة:1  نداء تونس :1  التحالف الديمقراطي:1  
12,6,1,82,1,470,384,600,22,194,216,384,600,0,0,328,47,9,384,0,True,1832,2120,2,1,27,2,5,10,1,1,1,0,7,2,0,4,1,10,1,1,3,3,1,60,6,10,5,1,1,4,0,1,157,الجبهة الشعبية:1  نداء تونس :1  التحالف الديمقراطي:1  حركة النهضة:1  
12,6,1,81,2,487,372,600,0,228,228,372,600,0,0,363,7,2,372,0,True,18.00,20.15,3,0,20,2,0,4,0,4,11,0,1,4,0,3,0,3,1,0,0,0,0,165,3,0,1,1,1,5,0,0,131,التحالف الديمقراطي:1  نداء تونس :1  حركة النهضة:1  
12,6,1,81,1,487,390,600,0,210,210,390,600,0,0,355,28,7,390,0,True,1820,2030,1,1,17,3,2,3,3,4,14,1,0,3,0,1,0,7,3,2,3,1,2,127,8,4,0,0,4,3,0,2,136,التحالف الديمقراطي:1  الجبهة الشعبية:1  الاتحاد الوطني الحر:1  حركة النهضة:1  نداء تونس :1  
12,6,1,80,1,39,26,100,0,74,74,26,100,0,0,26,0,0,26,0,False,18:30,18:50,1,0,2,0,0,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,حركة النهضة:1  نداء تونس :1  
12,6,1,79,2,579,456,700,2,242,244,456,700,0,0,453,3,0,456,0,False,18:30,,1,0,37,1,2,33,0,6,14,0,0,2,0,8,0,1,0,0,0,0,1,122,2,0,0,0,1,2,1,0,219,التحالف الديمقراطي:1  الاتحاد الوطني الحر:1  نداء تونس :1  حركة النهضة:1  
12,6,1,79,1,580,494,700,6,200,206,494,700,0,0,463,24,7,494,0,False,18:42,21:05,1,1,10,1,2,23,1,3,12,0,3,3,1,9,1,6,1,0,0,2,0,152,6,2,2,0,7,4,0,0,210,الجبهة الشعبية:1  آفاق تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  التحالف الديمقراطي:1  نداء تونس :1  
12,6,1,78,4,546,337,600,0,263,263,337,600,0,0,328,3,6,337,0,False,18:00,20:30,4,0,35,3,1,18,2,5,12,0,2,2,0,8,0,1,0,1,0,0,1,79,1,1,0,1,0,6,0,0,145,حركة النهضة:1  التحالف الديمقراطي:1  نداء تونس :1  
12,6,1,78,3,548,411,700,0,289,289,411,700,0,0,401,4,6,411,0,False,18:00,20:45,5,0,21,0,0,8,2,5,9,0,1,6,1,6,0,1,0,1,1,1,0,121,3,2,0,0,3,0,0,1,203,التحالف الديمقراطي:1  نداء تونس :1  الجبهة الشعبية:1  حركة النهضة:1  
12,6,1,78,2,548,429,600,9,162,171,429,600,0,0,407,17,5,429,0,False,18:00,21:15,1,0,18,1,1,12,1,2,7,0,1,4,0,6,1,6,0,0,1,2,2,111,8,2,0,1,2,5,1,1,210,نداء تونس :1  التحالف الديمقراطي:1  حركة النهضة:1  
12,6,1,78,1,548,433,600,11,156,167,433,600,0,0,376,46,11,433,0,False,18:00,20:15,4,0,10,4,2,6,1,3,4,1,6,3,1,1,2,5,1,3,3,5,3,62,7,4,5,0,5,5,3,1,216,التحالف الديمقراطي:1  حركة النهضة:1  الجبهة الشعبية:1  نداء تونس :1  
12,3,7,51,2,568,396,600,11,193,204,396,600,0,0,381,15,0,396,0,True,18:38,,8,0,29,2,2,7,2,6,11,1,0,2,0,0,1,2,0,0,0,1,0,52,8,0,2,0,0,4,0,1,240,التحالف الديمقراطي:1  نداء تونس :1  
12,3,7,51,1,569,460,600,14,128,142,458,600,0,2,390,58,10,458,0,True,18:03,21:30,2,2,17,2,3,7,1,1,3,1,6,4,0,1,2,3,2,2,5,0,2,40,8,3,2,4,4,1,1,1,260,التحالف الديمقراطي:1  نداء تونس :2  
12,3,6,50,3,463,313,500,6,181,187,313,500,0,0,305,5,3,313,0,True,18:43,21:07,6,0,9,1,1,5,2,1,4,1,0,3,0,1,0,0,1,0,1,2,1,37,2,0,1,0,0,2,1,0,223,حركة النهضة:1  حركة الديمقراطيين الاشتراكيين:1  نداء تونس :1  الجبهة الشعبية:1  
12,3,6,50,2,463,376,500,0,124,124,376,500,0,0,348,22,6,376,0,True,1900,2100,10,0,11,2,2,3,0,2,8,0,2,1,0,1,0,2,1,0,0,2,2,57,1,2,0,0,0,2,0,0,237,الجبهة الشعبية:1  حركة النهضة:1  نداء تونس :1  
12,3,6,50,1,463,375,502,0,127,127,375,502,0,0,325,33,17,375,0,True,1805,2100,4,1,6,0,6,3,2,0,2,1,5,3,0,1,1,5,0,1,1,5,1,25,12,3,1,1,6,5,1,2,221,الجبهة الشعبية:1  الاتحاد الوطني الحر:1  حركة وفاء:1  نداء تونس :1  حركة النهضة:1  
12,3,6,49,1,103,75,200,0,125,125,75,200,0,0,71,3,1,75,0,False,18:10,19:00,0,0,10,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,4,1,1,2,1,0,1,0,1,45,نداء تونس :1  الاتحاد الوطني الحر:1  حركة النهضة:1  
12,3,6,48,2,594,457,600,1,142,143,457,600,0,0,452,2,3,457,0,True,1820,2047,3,0,38,0,0,6,1,9,11,2,1,4,1,2,0,1,0,1,1,96,1,66,1,1,3,0,1,0,0,0,202,نداء تونس :1  حزب المبادرة :1  الجبهة الشعبية:1  حركة النهضة:1  حركة الديمقراطيين الاشتراكيين:1  الاتحاد الوطني الحر:1  
12,3,6,48,1,594,483,703,1,220,221,482,703,0,1,441,24,17,482,0,False,19:10,21:22,3,0,18,1,3,6,1,5,4,2,5,3,1,1,1,5,1,0,1,83,0,65,3,3,5,1,8,3,1,0,208,التحالف الديمقراطي:1  حركة النهضة:1  نداء تونس :1  
12,3,5,47,1,373,271,498,0,227,227,271,498,0,0,241,27,3,271,0,True,18h44,20h45,4,3,10,1,4,4,0,1,1,0,7,3,0,2,1,5,2,2,0,0,5,30,6,0,1,1,2,0,0,3,143,الاتحاد الوطني الحر:1  نداء تونس :1  حركة النهضة:1  
12,3,5,46,2,471,324,596,1,272,273,323,596,0,1,309,5,9,323,0,False,18.25,20.30,1,2,37,0,0,38,2,4,19,0,0,6,0,2,0,2,0,0,0,1,1,30,2,2,2,0,2,1,0,1,154,الجبهة الشعبية:1  التحالف الديمقراطي:1  نداء تونس :1  حركة النهضة:1  
12,3,5,46,1,471,362,495,2,133,135,360,495,1,1,294,56,10,360,0,True,1830,2035,0,0,26,2,8,11,3,3,9,4,0,5,2,3,0,2,1,3,1,0,2,25,9,1,2,0,1,2,1,0,162,حركة النهضة:1  حزب المبادرة :1  التحالف الديمقراطي:1  الجبهة الشعبية:1  نداء تونس :1  الاتحاد الوطني الحر:1  
12,3,5,45,2,506,307,597,1,288,289,308,597,0,1,293,12,3,308,0,False,18:33,20:00,5,0,20,0,1,17,0,4,0,1,0,3,0,0,2,3,0,1,1,0,2,97,9,0,0,0,0,2,0,1,124,نداء تونس :1  حركة النهضة:1  
12,3,5,45,1,507,376,600,2,225,227,373,600,0,3,300,54,19,373,0,False,18:10,20:10,5,0,13,3,7,8,2,2,4,1,2,3,0,2,1,4,2,3,2,1,2,83,12,4,2,1,3,2,0,1,125,حركة النهضة:1  
12,3,5,44,2,377,269,500,5,226,231,269,500,0,0,264,1,4,269,0,True,18h35,20h05,5,0,17,1,1,12,1,7,17,0,0,2,0,6,1,6,0,1,0,0,0,91,1,0,1,0,1,2,0,1,90,التحالف الديمقراطي:1  نداء تونس :1  حركة النهضة:1  
12,3,5,44,1,378,301,500,1,199,200,300,500,0,1,252,41,7,300,0,True,18h37,,6,1,10,0,1,7,2,6,13,0,3,9,2,1,1,4,2,1,1,1,0,59,6,2,2,0,5,4,0,2,101,الاتحاد الوطني الحر:1  الجبهة الشعبية:1  نداء تونس :1  حركة النهضة:1  
12,3,4,43,3,452,323,500,5,173,178,322,500,0,1,317,4,1,322,0,True,18h30,21h,7,0,46,2,0,55,0,0,18,0,0,6,0,7,0,5,0,0,0,1,0,33,2,0,0,0,1,3,0,2,133,الاتحاد الوطني الحر:1  التحالف الديمقراطي:1  الحزب الجمهوري:1  نداء تونس :1  حركة النهضة:1  
12,3,4,43,2,452,364,502,1,137,138,364,502,0,0,344,13,7,364,0,True,1830,2128,6,1,34,1,1,38,1,1,15,0,0,6,1,3,1,8,1,1,0,0,2,72,2,2,1,0,1,1,0,0,144,التحالف الديمقراطي:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  نداء تونس :1  حركة النهضة:1  
12,3,4,43,1,452,378,500,12,111,123,377,500,0,1,326,30,21,377,0,True,,22h,3,0,29,0,4,24,4,2,10,0,5,9,0,1,1,12,2,0,2,1,1,42,1,2,5,1,3,2,1,3,156,التحالف الديمقراطي:1  الجبهة الشعبية:1  نداء تونس :1  حزب المبادرة :1  حركة النهضة:1  
12,3,4,42,1,448,333,600,1,266,267,333,600,0,0,317,7,9,333,0,True,18h15,19h50,2,0,22,3,2,9,1,5,15,0,3,6,0,6,0,1,2,0,0,0,1,100,9,6,3,1,2,7,0,1,110,التحالف الديمقراطي:1  الجبهة الشعبية:1  الاتحاد الوطني الحر:1  نداء تونس :1  حركة النهضة:1  
12,3,4,41,4,554,382,600,1,217,218,382,600,0,0,376,1,5,382,0,True,18h20,20h30,12,0,43,1,0,28,2,7,9,0,1,10,1,7,0,2,0,0,0,1,2,84,1,1,0,0,2,2,1,1,159,التحالف الديمقراطي:1  الاتحاد الوطني الحر:1  نداء تونس :1  حركة النهضة:1  
12,3,4,41,3,556,429,600,0,171,171,429,600,0,0,423,5,1,429,0,True,18:45,20:53,8,0,34,1,1,22,3,7,10,0,0,8,0,8,1,6,2,0,0,0,2,104,2,0,0,0,1,8,1,0,194,الجبهة الشعبية:1  التحالف الديمقراطي:1  حركة النهضة:1  نداء تونس :1  
12,3,4,41,2,556,445,600,2,153,155,445,600,0,0,434,10,1,445,0,True,18:46,22:12,10,0,24,5,2,20,1,5,19,1,3,8,1,4,0,5,1,1,0,2,3,133,4,0,0,0,2,6,0,0,174,نداء تونس :1  التحالف الديمقراطي:1  حزب المبادرة :1  حركة النهضة:1  الحزب الجمهوري:1  
12,3,4,41,1,556,457,600,9,134,143,457,600,0,0,430,20,7,457,0,True,18,21,3,0,30,1,0,15,3,2,6,0,4,5,3,2,0,5,2,1,1,1,3,75,1,3,6,2,5,5,0,2,244,
12,3,3,40,2,439,291,600,2,307,9,291,300,300,0,278,7,6,291,0,True,18:45,20:15,8,1,26,2,0,12,1,4,3,0,1,4,0,2,0,3,0,0,3,0,0,47,6,1,1,0,0,1,0,1,151,نداء تونس :3  حزب المبادرة :1  التحالف الديمقراطي:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
12,3,3,40,1,439,336,500,1,163,164,336,500,0,0,290,42,4,336,0,True,18/39,20/20,5,1,16,2,0,6,4,3,6,0,1,2,0,2,0,4,4,1,2,3,4,44,10,2,3,0,0,4,4,3,154,حركة النهضة:1  الجبهة الشعبية:1  التحالف الديمقراطي:2  نداء تونس :1  
12,3,2,39,3,549,345,599,1,254,255,345,600,1,0,329,12,4,345,0,True,1830,2150,3,2,25,1,0,27,1,1,7,1,2,6,2,13,1,1,0,3,0,2,0,95,6,1,3,0,0,5,0,1,120,حركة النهضة:1  نداء تونس :1  
12,3,2,39,1,551,435,600,2,165,167,433,600,0,2,351,44,38,433,0,True,18:30,21:20,4,1,17,3,3,15,3,1,9,1,5,8,1,5,3,14,5,2,3,2,3,66,8,5,1,2,6,5,5,1,144,التحالف الديمقراطي:1  نداء تونس :1  الحزب الجمهوري:1  الجبهة الشعبية:1  حركة النهضة:1  
12,3,1,38,3,488,366,600,0,234,234,366,600,0,0,363,1,2,366,0,True,18.00,19.30,8,0,34,1,1,23,1,5,39,1,0,6,0,8,0,0,1,0,0,0,1,66,1,0,0,0,0,2,0,0,166,التحالف الديمقراطي:1  الجبهة الشعبية:1  حركة النهضة:1  نداء تونس :1  
12,3,1,38,2,490,417,600,0,183,183,417,600,0,0,410,6,1,417,0,True,18.45,20.45,2,2,15,0,0,15,2,5,37,1,0,6,2,5,0,1,1,0,1,2,1,112,3,1,0,1,0,2,1,0,192,التحالف الديمقراطي:1  نداء تونس :1  حركة النهضة:1  حزب المبادرة :1  الجبهة الشعبية:1  
12,3,1,38,1,490,406,605,1,195,196,405,601,4,1,205,22,25,405,0,True,1847,2100,2,2,13,2,3,7,3,3,26,0,4,3,1,1,3,2,1,0,0,3,2,64,4,5,1,2,9,4,0,0,188,التحالف الديمقراطي:1  نداء تونس :1  حركة النهضة:1  
12,2,6,37,2,359,223,400,0,177,177,223,400,0,177,206,12,5,223,0,True,18h,19h30,1,0,26,0,0,4,1,1,15,0,4,3,1,3,0,3,0,0,1,0,0,32,7,0,0,1,6,4,0,0,92,الجبهة الشعبية:1  الاتحاد الوطني الحر:1  نداء تونس :1  حركة النهضة:1  
12,2,6,37,1,360,296,400,4,102,106,294,400,0,2,258,27,9,294,0,True,1800,2052,2,0,25,0,5,6,0,1,17,1,5,4,3,2,1,14,1,2,2,0,0,37,9,2,0,2,4,6,0,0,107,نداء تونس :1  الجبهة الشعبية:1  تيار المحبة:1  حركة النهضة:1  التحالف الديمقراطي:1  الاتحاد الوطني الحر:1  
12,2,5,35,1,521,361,600,0,239,239,361,600,0,0,333,17,11,361,0,True,1815,2032,1,0,19,1,0,3,1,0,2,0,2,3,2,5,1,6,2,0,0,3,0,76,0,7,0,2,1,2,4,3,187,نداء تونس :1  الجبهة الشعبية:1  حركة النهضة:1  الاتحاد الوطني الحر:1  التحالف الديمقراطي:1  حزب المبادرة :1  
12,2,5,34,2,411,225,500,0,275,275,225,500,0,0,219,1,5,225,0,False,"19,30",20,3,0,14,0,0,6,1,1,9,0,0,3,0,3,0,2,0,0,0,0,0,45,0,0,0,0,2,0,1,0,129,حركة النهضة:  آفاق تونس:  الجبهة الشعبية:  نداء تونس :  الاتحاد الوطني الحر:  
12,2,5,34,1,412,322,489,7,160,167,322,489,0,0,293,20,9,322,0,True,1820,2005,2,0,13,1,1,3,1,2,5,0,4,1,1,1,3,4,1,2,0,1,0,40,6,3,3,2,0,3,0,0,190,حزب المبادرة :1  التحالف الديمقراطي:1  الاتحاد الوطني الحر:1  حركة النهضة:1  نداء تونس :1  
12,2,4,32,2,482,311,701,0,390,390,311,701,0,0,300,7,4,311,0,True,1830,2027,3,0,31,1,1,5,0,9,11,0,0,1,0,6,0,1,0,1,0,2,0,32,2,2,1,0,0,18,8,3,162,حركة النهضة:  نداء تونس :2  التحالف الديمقراطي:  الاتحاد الوطني الحر:  
12,2,4,32,1,482,389,703,1,313,314,389,703,0,0,334,44,11,389,0,True,1805,2243,3,1,17,2,2,3,1,6,8,0,4,4,0,3,0,10,3,1,2,0,2,32,7,2,7,0,6,20,3,1,185,نداء تونس :2  حزب المبادرة :1  الاتحاد الوطني الحر:2  :  
12,2,4,31,2,309,221,417,1,195,196,221,417,0,0,214,4,3,221,0,True,"18,22","20,27",5,0,19,0,1,6,0,1,4,1,1,1,0,3,0,0,1,0,1,0,0,30,3,0,1,0,0,1,4,1,130,الجبهة الشعبية:  التحالف الديمقراطي:  حركة النهضة:  نداء تونس :2  
12,2,4,31,1,310,253,401,1,147,148,253,401,0,0,226,11,16,253,0,True,"18,31","20,48",1,0,9,2,2,2,0,2,3,0,9,1,0,3,0,3,0,0,3,0,1,29,7,3,1,1,3,0,3,1,137,نداء تونس :  حزب المبادرة :  حركة النهضة:  التحالف الديمقراطي:  
12,2,3,30,1,191,150,300,20,130,150,150,300,0,0,142,8,0,150,0,True,18,"19,38",2,0,1,0,0,1,1,0,7,0,2,0,1,0,0,1,3,1,1,1,0,22,2,3,0,0,2,1,0,4,86,حركة النهضة:  نداء تونس :  التحالف الديمقراطي:  
12,2,3,29,6,512,319,600,0,281,81,319,600,0,0,313,1,5,319,0,True,"18,45","20,37",8,0,29,1,1,17,0,4,4,0,0,6,1,10,0,1,0,0,1,0,0,40,1,0,1,0,2,0,3,1,182,التحالف الديمقراطي:  حركة النهضة:  نداء تونس :  
12,2,3,29,5,512,313,600,0,288,288,312,600,0,0,304,2,6,312,0,True,1810,2009,8,0,13,0,1,22,1,1,7,0,1,6,0,14,0,0,0,0,0,0,0,72,3,1,0,0,1,2,0,1,150,التحالف الديمقراطي:1  نداء تونس :1  الجبهة الشعبية:1  حركة النهضة:1  
12,2,3,29,4,512,354,598,6,236,242,356,596,0,0,339,15,2,356,0,True,1850,2132,8,0,19,3,2,14,2,6,5,0,1,3,0,8,1,0,1,1,0,0,1,78,1,1,0,3,2,0,1,0,178,نداء تونس :1  حركة النهضة:1  الاتحاد الوطني الحر:1  التحالف الديمقراطي:1  الجبهة الشعبية:1  حزب المبادرة :1  
12,2,3,29,3,512,397,700,17,286,303,397,700,0,0,358,21,18,397,0,True,1805,2025,3,0,16,1,4,16,0,5,5,1,3,4,0,9,1,3,0,0,1,0,0,87,4,2,3,0,1,1,0,2,186,نداء تونس :1  حركة النهضة:1  الاتحاد الوطني الحر:1  التحالف الديمقراطي:1  الجبهة الشعبية:1  
12,2,3,29,2,512,394,600,4,202,206,394,600,0,0,352,32,10,394,0,True,1819,2206,6,2,11,1,2,9,1,1,4,3,6,3,2,5,0,2,1,0,2,1,4,62,8,0,3,2,7,8,3,0,193,نداء تونس :1  حزب المبادرة :1  حركة النهضة:1  الجبهة الشعبية:1  التحالف الديمقراطي:1  
12,2,3,29,1,512,414,604,2,188,190,414,604,0,0,358,42,14,414,0,True,1820,2100,3,2,13,1,3,16,1,3,6,2,5,6,1,10,1,6,1,0,2,0,3,58,6,3,2,2,4,2,2,1,193,نداء تونس :1  حركة النهضة:1  
12,2,2,28,2,410,287,504,9,208,217,287,504,0,0,267,19,1,287,0,True,1820,2115,2,0,21,0,2,6,0,2,6,1,2,5,0,2,1,6,0,0,1,0,1,66,2,0,1,0,2,2,1,2,133,الاتحاد الوطني الحر:1  التحالف الديمقراطي:1  نداء تونس :1  حركة النهضة:1  الجبهة الشعبية:1  
12,2,2,28,1,410,324,500,3,173,176,324,500,0,0,256,30,38,324,0,True,1800,2107,1,1,19,2,7,3,0,2,6,1,3,1,0,3,0,4,0,1,1,1,0,56,8,6,1,1,6,7,0,3,112,حركة النهضة:1  الاتحاد الوطني الحر:1  نداء تونس :1  
12,2,1,27,2,462,321,600,0,279,279,321,600,0,0,313,3,5,321,0,True,1818,2033,3,0,33,1,0,16,1,6,16,1,2,2,0,6,0,2,0,0,0,0,0,58,0,0,0,0,0,0,3,0,162,حزب المبادرة :1  الجبهة الشعبية:1  الاتحاد الوطني الحر:1  نداء تونس :1  حركة النهضة:1  التحالف الديمقراطي:1  المؤتمر من أجل الجمهورية:1  
12,2,1,27,1,463,334,600,0,266,266,334,600,0,0,310,15,9,334,0,True,1818,1958,3,1,11,1,0,10,2,9,7,1,1,4,1,6,1,1,1,1,0,1,0,65,2,0,1,2,4,2,0,0,172,التحالف الديمقراطي:1  حركة النهضة:1  نداء تونس :1  آفاق تونس:1  المؤتمر من أجل الجمهورية:1  الجبهة الشعبية:1  
12,2,1,26,7,582,423,700,1,276,277,423,700,0,0,417,5,1,423,0,True,19h10,21h50,12,0,35,0,1,37,3,10,23,0,0,4,0,12,1,0,1,2,0,3,0,59,0,0,0,0,0,0,2,0,212,التحالف الديمقراطي:1  حركة النهضة:1  نداء تونس :1  
12,2,1,26,6,587,372,700,28,300,328,371,699,1,1,361,8,2,371,0,True,1915,2115,13,0,32,1,0,22,3,7,11,1,1,6,0,13,0,0,0,0,0,1,1,65,2,0,0,0,0,1,0,0,181,نداء تونس :1  حركة النهضة:1  الاتحاد الوطني الحر:1  التحالف الديمقراطي:1  
12,2,1,26,5,587,443,600,1,155,156,444,600,0,1,439,2,3,444,0,True,1924,2130,17,0,25,2,1,26,3,10,6,0,0,7,0,13,1,0,0,2,2,0,0,87,3,0,1,1,0,2,5,2,223,حركة النهضة:1  نداء تونس :1  الجبهة الشعبية:1  
12,2,1,26,4,587,456,702,5,241,246,456,702,0,0,446,7,3,456,0,True,19h20,22h45,6,1,34,3,0,20,1,12,6,1,0,9,0,8,0,3,0,0,1,2,0,101,0,2,0,0,0,2,1,0,234,التحالف الديمقراطي:1  حركة النهضة:1  نداء تونس :1  حزب المبادرة :1  الجبهة الشعبية:1  
12,2,1,26,3,587,473,706,31,202,233,473,706,0,0,451,10,12,473,0,True,1911,2241,9,0,25,5,0,18,2,15,15,0,2,6,1,5,0,5,0,0,0,0,2,86,2,1,1,1,0,2,3,2,243,حركة النهضة:1  التحالف الديمقراطي:1  نداء تونس :1  آفاق تونس:1  
12,2,1,26,2,587,462,700,0,238,238,462,700,0,0,419,30,13,462,0,True,19.00,22.30,7,0,19,0,4,15,4,1,6,0,5,3,1,7,3,5,1,4,1,2,0,75,4,1,1,1,3,4,1,3,238,التيار الديمقراطي:1  نداء تونس :1  التحالف الديمقراطي:1  حركة النهضة:1  الجبهة الشعبية:1  التكتل :1  الاتحاد الوطني الحر:1  
12,2,1,26,1,587,477,714,24,213,237,477,714,0,0,435,33,9,477,0,True,"19,30","22,45",5,0,22,1,3,12,3,3,6,2,3,3,1,16,1,5,1,2,0,2,2,62,8,3,4,1,3,2,2,2,255,نداء تونس :  التحالف الديمقراطي:  التيار الديمقراطي:  الاتحاد الوطني الحر:  حركة النهضة:  الجبهة الشعبية:  
12,2,1,25,8,563,427,703,0,276,276,427,703,0,0,420,3,4,427,0,True,18,21,7,0,59,1,0,26,0,6,29,1,1,7,0,14,0,0,1,0,0,0,0,64,1,0,0,0,0,0,1,0,202,حركة النهضة:  نداء تونس :  التحالف الديمقراطي:  
12,2,1,25,7,570,375,705,38,292,330,375,705,0,0,365,7,3,375,0,True,"19,45","21,35",6,0,25,2,0,17,1,7,14,0,1,5,0,9,0,2,0,0,0,0,0,79,1,0,1,0,0,3,1,0,191,الاتحاد الوطني الحر:  الجبهة الشعبية:  حركة النهضة:  نداء تونس :  
12,2,1,25,6,570,399,700,0,301,301,399,700,0,0,395,2,2,399,0,True,"18,10","20,31",14,0,28,2,0,19,1,10,14,0,0,8,0,15,0,1,0,0,0,1,1,79,2,0,0,0,0,2,1,0,197,حركة النهضة:  التحالف الديمقراطي:  نداء تونس :  الاتحاد الوطني الحر:  
12,2,1,25,5,570,449,700,2,249,251,449,700,0,0,438,4,7,449,0,True,1830,2030,5,0,34,1,0,17,4,7,9,0,1,5,0,9,1,3,0,3,1,0,2,111,4,0,1,0,2,3,4,0,211,حركة النهضة:1  نداء تونس :1  شباب الوحدة:1  التحالف الديمقراطي:1  الاتحاد الوطني الحر:1  
12,2,1,25,4,570,462,700,0,238,238,462,700,0,0,438,13,11,462,0,True,"18,15","21,03",10,0,33,1,1,17,2,9,16,0,1,4,0,9,0,5,0,1,0,0,0,107,7,1,0,0,1,5,3,2,203,حركة النهضة:  المؤتمر من أجل الجمهورية:  نداء تونس :  الاتحاد الوطني الحر:  التحالف الديمقراطي:  آفاق تونس:  الجبهة الشعبية:  
12,2,1,25,3,570,487,700,0,200,200,487,687,0,0,466,4,17,487,0,True,"19,15","21,30",4,0,21,3,1,13,1,9,16,0,0,1,2,5,0,4,2,2,1,1,0,119,0,0,2,0,1,1,0,2,255,حركة النهضة:  التحالف الديمقراطي:  الاتحاد الوطني الحر:  الجبهة الشعبية:  نداء تونس :  
12,2,1,25,2,570,450,700,4,246,250,450,700,0,0,408,30,12,450,0,True,"18,20","21,10",4,0,11,1,3,6,2,3,6,1,3,2,0,5,2,4,0,0,1,3,2,68,3,4,0,1,5,0,1,0,267,الاتحاد الوطني الحر:  نداء تونس :  الجبهة الشعبية:  التحالف الديمقراطي:  حركة النهضة:  
12,2,1,25,1,570,487,704,2,217,219,485,704,0,2,455,18,12,485,0,True,"18,35","21,25",10,0,17,2,4,12,2,10,11,2,3,4,1,5,1,4,0,0,5,3,1,70,4,3,1,0,3,1,4,0,272,التحالف الديمقراطي:  آفاق تونس:  حركة النهضة:  الاتحاد الوطني الحر:  نداء تونس :  الجبهة الشعبية:  حزب المبادرة :  
