circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,آفاق تونس,اتحاد الشباب الديمقراطي التونسي,الاتحاد الوطني الحر,الاتحاد من أجل تونس ,البناء الوطني,التآلف الوطني,التحالف الديمقراطي,التكتل من أجل العمل والحريات,التيار الديمقراطي,الجبهة الشعبية,الحزب الجمهوري,الربيع العربي لتحقيق السيادة الاقتصادية,الشعب يريد,المؤتمر من أجل الجمهورية,المبادرة,الوحدة الوطنية المستقلة,تونس اقوى,تيار المحبة,حركة الديمقراطيين الاشتراكيين,حركة الشعب,حركة النهضة,حركة نداء تونس,حركة وفاء,حزب الأمان,حزب الاصالة,حزب الانفتاح والوفاء,حزب العدالة والتنمية,حزب الغد,حزب المجد,حزب حركة الدستوريين الاحرار,حماة الوطن,شباب مدنين,صوت شعب تونس,من أجل تحقيق سلطة الشعب,observers
26,4,1,83,6,585,394,700,2,304,306,394,700,0,0,391,1,2,394,0,False,"18,30","19,50",23,0,18,6,1,0,20,1,35,18,5,0,0,32,4,0,0,0,0,1,119,103,2,0,0,0,0,1,1,0,1,0,0,0,حركة نداء تونس:  التحالف الديمقراطي:  المؤتمر من أجل الجمهورية:  حركة النهضة:  
26,4,1,83,5,585,423,700,0,277,277,423,700,0,0,416,2,5,423,0,True,"18,50","20,50",20,1,12,7,1,0,16,0,29,25,8,0,0,45,2,0,0,7,0,7,145,84,2,0,0,0,0,1,0,0,0,2,0,2,حركة النهضة:  حركة نداء تونس:  الجبهة الشعبية:  
26,4,1,83,4,585,440,700,2,259,261,439,700,0,1,434,1,4,439,0,True,"18,30","21,15",26,0,11,11,1,0,16,3,29,21,9,0,0,34,1,5,1,0,1,4,153,101,2,0,1,0,0,3,0,0,1,0,0,0,الحزب الجمهوري:  حركة نداء تونس:  حركة النهضة:  المؤتمر من أجل الجمهورية:  الجبهة الشعبية:  
26,4,1,83,3,585,481,700,1,218,219,481,700,0,0,472,4,5,481,0,False,"19,05","21,43",23,0,11,20,2,0,24,2,32,30,9,0,0,31,1,9,2,1,0,6,139,127,0,0,0,1,2,0,4,0,0,4,0,2,حركة النهضة:  التيار الديمقراطي:  المؤتمر من أجل الجمهورية:  الجبهة الشعبية:  حركة نداء تونس:  الاتحاد الوطني الحر:  
26,4,1,83,2,585,430,700,11,259,270,430,700,0,0,416,12,2,430,0,True,18,"20,58",32,0,15,20,0,0,8,2,26,15,4,1,0,23,4,14,1,0,0,2,102,127,2,1,1,2,2,2,4,1,0,2,1,2,حركة النهضة:  الاتحاد الوطني الحر:  التحالف الديمقراطي:  الحزب الجمهوري:  حركة نداء تونس:  
26,4,1,83,1,585,462,680,5,213,218,462,680,0,0,452,6,4,462,0,True,1845,2100,24,0,19,10,0,0,10,3,23,28,11,2,0,25,3,4,0,5,0,2,128,142,4,0,0,1,2,1,1,0,0,3,1,0,التكتل من أجل العمل والحريات:  حركة النهضة:  حركة نداء تونس:  الحزب الجمهوري:  الجبهة الشعبية:  
26,3,6,82,2,471,227,601,0,374,0,227,227,374,0,222,5,0,227,0,False,"18,26","19,36",4,0,4,4,0,1,7,1,12,5,8,0,0,14,2,0,1,1,0,15,86,50,2,0,0,1,1,1,1,0,1,0,0,0,حركة النهضة:2  المؤتمر من أجل الجمهورية:  حركة نداء تونس:  التكتل من أجل العمل والحريات:  
26,3,6,82,1,470,297,602,3,302,305,297,602,0,0,262,10,25,297,0,False,"18,39","20,30",3,0,4,2,2,1,5,2,10,5,1,0,0,6,4,1,0,0,0,7,109,84,3,0,0,1,1,1,0,0,1,3,3,3,حركة نداء تونس:2  حركة النهضة:2  
26,3,5,81,1,405,278,503,0,226,226,277,503,0,1,269,3,5,277,0,True,"18,10",21,1,0,4,1,0,0,8,2,2,0,4,0,0,27,4,1,2,1,0,5,167,26,1,2,1,0,0,2,2,0,1,1,2,2,حركة نداء تونس:  حزب المجد:  
26,3,4,80,1,458,318,600,14,268,282,318,600,0,0,295,10,13,318,0,False,"18,15",,2,0,7,4,1,1,2,14,3,10,0,0,0,11,1,0,0,2,5,3,206,17,2,1,0,0,2,0,1,0,0,0,0,0,حركة النهضة:  الجبهة الشعبية:  حركة نداء تونس:2  التكتل من أجل العمل والحريات:  الاتحاد الوطني الحر:  
26,3,4,79,1,492,359,600,0,241,241,359,600,0,0,345,4,10,359,0,True,"18,46","21,05",5,0,8,3,1,0,0,2,5,3,3,0,0,28,6,1,0,1,6,0,253,8,3,1,1,0,2,1,1,0,0,1,0,2,الاتحاد الوطني الحر:  حركة النهضة:  التكتل من أجل العمل والحريات:  
26,3,4,78,3,523,307,601,0,294,294,307,601,0,0,300,4,3,307,0,False,18,"21,15",1,1,11,4,0,5,3,10,3,8,1,0,0,27,1,0,0,0,4,0,200,14,2,1,0,0,0,0,3,0,0,0,0,1,حركة نداء تونس:2  التكتل من أجل العمل والحريات:  الاتحاد الوطني الحر:  الجبهة الشعبية:  حركة النهضة:  
26,3,4,78,2,524,372,596,3,222,225,371,596,0,1,360,6,5,371,0,False,"18,40","21,50",0,0,4,3,1,4,3,16,6,11,4,0,0,29,1,1,2,2,8,2,238,18,0,0,0,0,0,1,0,1,0,3,0,2,حركة النهضة:  حركة نداء تونس:  
26,3,4,78,1,524,351,601,12,238,250,350,600,1,1,308,16,26,350,0,True,"18,28","21,10",8,1,8,6,2,6,3,14,3,4,3,2,0,21,8,1,1,3,7,3,152,27,1,0,1,1,1,3,4,1,0,5,3,5,الجبهة الشعبية:  حركة نداء تونس:  حركة النهضة:  
26,3,3,77,1,521,363,600,1,236,237,363,600,0,0,323,33,7,363,0,False,18.15,0,4,0,13,0,0,0,5,4,4,6,0,2,1,13,6,1,5,2,0,3,199,37,2,1,0,1,1,1,0,2,2,3,2,3,حركة النهضة:1  الجبهة الشعبية:1  حركة نداء تونس:1  التكتل من أجل العمل والحريات:1  
26,3,2,76,1,399,286,501,14,201,215,286,501,0,0,273,11,2,286,0,False,18.14,20.00,5,2,10,4,0,3,3,0,8,8,2,1,0,10,5,0,1,4,1,2,171,26,1,1,1,0,0,0,0,1,0,3,0,0,حركة النهضة:1  
26,3,1,75,1,374,247,500,3,250,253,247,500,0,0,240,5,2,247,0,False,19.15,21.05,4,0,8,0,4,0,1,0,11,1,1,0,1,8,6,0,2,1,0,3,156,20,1,1,1,1,1,0,1,3,0,2,0,2,حركة النهضة:1  حركة نداء تونس:3  
26,3,1,74,1,420,259,500,0,241,241,259,500,0,0,253,5,1,259,0,False,18.30,21.00,2,1,19,0,0,2,3,2,4,4,2,0,0,9,3,0,9,0,1,4,155,16,1,0,0,0,0,1,2,0,2,5,0,6,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
26,3,1,73,2,381,227,500,4,269,273,227,500,0,0,222,1,4,227,0,False,18.20,20.10,5,0,9,0,0,1,1,1,2,4,2,0,0,13,3,0,5,1,1,1,156,10,0,0,0,0,1,2,0,0,0,4,0,0,حركة النهضة:1  حركة نداء تونس:1  
26,3,1,73,1,382,257,499,9,235,244,255,499,0,2,233,13,9,255,0,False,19.25,22.05,3,0,8,0,3,0,3,2,2,2,1,0,0,3,7,0,7,1,1,1,152,15,0,1,1,1,5,3,1,0,1,5,1,3,آفاق تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  
26,3,1,72,1,288,215,404,0,189,0,215,215,189,0,208,3,4,215,0,False,18.00,20.30,4,0,6,1,1,0,1,1,7,1,0,0,0,4,2,0,1,0,1,0,156,18,0,1,0,0,1,0,1,0,0,1,0,0,حركة النهضة:2  حركة نداء تونس:2  :  
26,3,1,71,4,495,249,600,0,351,351,249,600,0,0,247,2,0,249,0,False,18:30,20:10,2,0,12,1,1,1,4,3,9,8,2,0,0,14,1,0,7,0,1,0,156,18,1,0,0,0,0,0,1,1,0,4,0,0,حركة نداء تونس:1  الجبهة الشعبية:1  حركة النهضة:1  المؤتمر من أجل الجمهورية:1  
26,3,1,71,3,496,341,600,2,257,259,341,600,0,0,339,2,0,341,0,False,18:20,20:30,3,1,6,2,0,0,2,4,5,22,1,0,0,24,5,0,4,0,1,1,228,20,0,1,0,0,0,3,5,0,1,0,0,0,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
26,3,1,71,2,496,365,602,2,235,237,365,602,0,0,350,3,12,365,0,False,18:15,21:00,8,1,11,3,3,1,2,4,11,10,3,1,0,12,2,0,2,0,1,3,226,32,2,0,0,0,2,1,4,1,1,1,1,1,آفاق تونس:1  التكتل من أجل العمل والحريات:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
26,3,1,71,1,496,357,600,0,243,243,357,600,0,0,329,14,14,357,0,False,18:34,21:00,4,0,11,4,2,0,3,4,3,7,1,1,0,10,7,2,5,0,1,5,192,36,3,4,1,0,2,3,3,2,2,6,2,3,الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:1  التكتل من أجل العمل والحريات:1  
26,2,13,70,1,146,103,200,1,96,97,103,200,0,0,98,3,2,103,0,False,18:35,19:21,1,0,2,1,0,6,1,0,0,0,0,0,0,1,5,0,1,1,0,0,72,2,1,0,0,0,2,0,0,0,0,2,0,0,حركة النهضة:2  
26,2,13,69,1,319,237,400,0,163,163,237,400,0,0,233,4,0,237,0,False,18:30,20:00,0,0,3,1,3,0,2,0,0,0,1,0,0,1,3,0,1,0,0,1,203,9,0,0,0,0,1,0,1,0,0,3,0,0,حركة النهضة:2  حركة نداء تونس:1  
26,2,13,68,1,205,160,301,1,140,141,160,301,0,0,151,7,2,160,0,False,18:00,19:30,1,0,1,1,0,0,5,0,1,0,0,0,2,7,1,0,0,5,0,0,97,25,3,0,0,0,0,0,0,0,1,1,0,0,تيار المحبة:1  حركة وفاء:1  حركة النهضة:2  حركة نداء تونس:2  
26,2,13,67,2,499,252,600,0,348,348,252,600,0,0,249,2,1,252,0,False,18:35,20:35,3,0,6,0,0,1,3,1,1,2,2,0,0,17,1,0,0,5,0,1,177,9,13,0,2,0,0,1,0,0,0,2,0,2,حركة النهضة:2  حركة نداء تونس:1  حركة وفاء:1  
26,2,13,67,1,498,330,600,0,270,270,330,600,0,0,304,13,13,330,0,False,18:20,21:00,2,0,4,2,2,1,5,1,0,1,3,1,1,12,7,1,1,8,1,6,186,33,7,2,1,0,4,1,1,0,3,4,0,3,التحالف الديمقراطي:1  حركة النهضة:3  تيار المحبة:1  حركة وفاء:1  حركة نداء تونس:1  
26,2,12,66,2,350,166,400,0,234,234,166,400,0,0,157,6,3,166,0,False,18:30,20:15,1,0,3,0,0,0,3,0,0,2,7,0,0,5,0,0,0,6,0,0,104,17,1,0,4,0,0,0,0,0,0,3,0,1,حركة النهضة:2  تيار المحبة:1  الجبهة الشعبية:1  حركة نداء تونس:1  
26,2,12,66,1,351,213,400,18,171,189,211,400,0,2,191,15,5,211,0,False,1840,2020,1,0,4,1,2,0,3,1,0,0,3,0,1,6,5,0,1,4,0,2,107,34,0,1,5,1,3,3,0,1,1,1,0,0,التحالف الديمقراطي:1  حركة نداء تونس:2  حركة النهضة:1  
26,2,12,65,1,288,172,400,4,224,228,172,400,0,0,162,8,2,172,0,False,1825,1941,3,1,6,1,0,1,0,0,0,1,0,0,0,3,5,1,0,4,0,0,94,28,0,0,0,1,1,0,3,0,2,1,3,3,حركة النهضة:1  حركة نداء تونس:2  
26,2,11,64,2,448,272,500,22,206,228,272,500,0,0,262,7,3,272,0,False,18,19:41,1,1,5,1,1,0,2,0,2,2,0,0,0,1,15,0,1,1,0,3,195,21,0,0,0,0,1,1,0,0,0,1,7,0,حركة النهضة:2  حركة نداء تونس:1  حركة وفاء:1  
26,2,11,64,1,449,317,501,21,163,184,317,501,0,0,278,21,18,317,0,False,18h,22h15,1,0,1,1,0,0,2,1,0,1,1,0,0,6,23,0,2,2,2,4,181,36,1,2,0,0,0,1,1,1,0,1,6,1,حركة النهضة:1  حركة نداء تونس:1  تيار المحبة:1  
26,2,11,63,1,393,235,499,2,263,265,234,499,1,0,219,12,3,234,0,True,1854,2030,4,1,8,3,1,1,18,2,0,1,3,2,1,1,14,0,2,1,0,4,111,35,0,1,1,1,0,1,1,0,0,1,0,0,التحالف الديمقراطي:1  حركة نداء تونس:1  حركة النهضة:1  تيار المحبة:1  
26,2,10,62,1,289,190,401,11,200,211,190,401,0,0,174,15,1,190,0,True,1810,2000,0,0,5,0,0,14,1,0,0,0,1,0,0,11,5,0,0,1,1,0,116,1,3,2,1,0,2,0,0,0,2,4,2,2,حركة النهضة:2  التآلف الوطني:1  
26,2,10,61,1,144,94,200,0,106,106,94,200,0,0,84,7,3,94,0,False,1810,1850,1,0,2,5,0,0,2,0,1,6,0,0,0,4,3,0,0,0,0,0,50,5,2,1,0,0,1,0,0,0,0,0,0,1,حركة النهضة:1  
26,2,9,60,1,294,214,414,0,200,200,214,414,0,0,196,12,6,214,0,False,1820,2030,1,0,3,0,0,1,1,0,1,1,56,0,1,5,3,0,1,1,0,4,95,15,3,2,1,0,0,0,0,0,0,0,0,1,الحزب الجمهوري:1  حركة نداء تونس:1  التآلف الوطني:1  تيار المحبة:1  حركة النهضة:2  
26,2,9,59,1,187,140,300,0,160,160,140,300,0,0,127,5,8,140,0,True,1859,2024,0,0,2,1,0,2,0,1,1,0,2,0,0,1,1,0,0,1,0,1,104,5,0,0,1,0,1,1,1,0,0,0,0,1,حركة النهضة:2  
26,2,9,58,1,250,187,300,0,113,113,187,300,0,0,184,3,0,187,0,False,1830,1935,1,0,1,0,2,1,3,0,1,1,8,0,0,5,8,1,0,0,1,3,108,29,1,0,1,0,1,3,0,0,4,1,0,0,حركة النهضة:2  الحزب الجمهوري:1  المؤتمر من أجل الجمهورية:1  
26,2,8,57,2,443,243,500,0,257,257,243,500,0,0,203,32,8,243,0,True,18h20,20h,0,0,4,0,0,1,2,0,0,0,2,0,0,9,0,1,1,3,0,8,166,2,1,0,1,0,0,0,1,0,0,1,0,0,حركة النهضة:1  التآلف الوطني:1  المؤتمر من أجل الجمهورية:1  
26,2,8,57,1,443,322,500,4,174,178,322,500,0,0,283,38,1,322,0,False,18h,21h05,1,0,3,0,0,3,0,1,0,1,4,0,0,6,10,3,0,5,0,10,214,6,1,0,2,0,1,0,1,0,2,7,2,0,حركة النهضة:1  تيار المحبة:1  
26,2,7,56,1,94,58,200,0,142,142,58,200,0,0,52,6,0,58,0,False,18h10,19h,0,0,4,0,0,0,2,0,0,1,0,0,0,1,3,0,0,0,0,0,28,1,1,0,11,0,0,0,0,0,0,0,0,0,حركة النهضة:2  حركة نداء تونس:1  
26,2,7,54,1,195,142,301,0,159,159,142,301,0,0,132,5,5,142,0,False,1815,1945,0,0,3,0,1,0,0,0,0,1,1,0,1,1,6,1,1,0,1,2,93,13,0,0,0,0,1,0,0,2,0,2,2,0,حركة النهضة:2  حركة نداء تونس:1  
26,2,7,53,2,334,180,400,0,220,220,180,400,0,0,173,5,2,180,0,False,1920,2044,0,0,1,0,0,1,2,0,0,0,4,1,0,17,0,3,0,5,0,0,123,8,1,1,3,0,0,0,0,1,1,0,0,1,الحزب الجمهوري:1  المؤتمر من أجل الجمهورية:1  حركة النهضة:1  
26,2,6,52,1,118,73,200,0,127,127,73,200,0,0,72,1,0,73,0,False,1830,1915,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,58,1,2,0,0,0,1,0,0,0,0,2,0,1,حركة النهضة:2  
26,2,6,51,1,245,163,300,2,135,137,163,300,0,0,143,17,3,163,0,True,1825,1938,1,0,4,1,1,2,0,0,0,0,0,0,1,2,6,0,0,0,0,2,112,1,1,0,0,0,0,2,0,1,0,4,1,1,حركة النهضة:2  
26,2,6,50,2,303,159,400,0,241,241,159,400,0,0,147,9,3,159,0,False,18:10,19:20,0,0,8,1,0,0,2,1,0,1,2,0,0,8,4,0,0,4,0,2,98,10,0,0,0,0,0,2,0,0,0,3,1,0,حركة النهضة:2  تيار المحبة:1  
26,2,6,50,1,303,214,409,0,195,195,214,409,0,0,154,40,20,214,0,False,18:25,20:42,0,0,4,0,2,0,1,0,2,0,0,0,0,8,4,1,2,7,0,0,102,12,0,1,0,0,3,3,0,0,2,0,0,0,حركة النهضة:1  المؤتمر من أجل الجمهورية:1  
26,2,5,49,1,81,58,100,0,42,42,58,100,0,0,49,7,2,58,0,False,18:10,19:10,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,24,1,2,14,1,1,0,0,0,0,0,0,0,0,0,0,1,حركة النهضة:1  تيار المحبة:1  
26,2,5,48,1,339,231,400,3,169,172,228,400,0,3,214,8,6,228,0,False,18:20,20:05,0,1,5,3,1,0,0,1,0,1,0,0,0,1,6,1,0,90,1,1,89,1,1,1,1,1,2,3,0,1,0,1,2,0,الحزب الجمهوري:1  حركة النهضة:1  تيار المحبة:1  
26,2,4,47,1,82,65,200,6,129,135,65,200,0,0,56,6,3,65,0,False,18:25,19:52,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,36,1,0,1,0,0,1,0,0,0,1,2,1,0,حركة النهضة:1  
26,2,4,46,1,538,322,600,2,276,278,322,600,0,0,300,10,12,322,0,False,18:20,20:00,1,2,13,2,0,3,5,3,2,6,4,0,2,2,5,2,1,42,1,3,180,3,3,1,0,1,3,2,4,0,0,3,0,1,الحزب الجمهوري:1  حركة النهضة:1  تيار المحبة:1  
26,2,3,45,1,275,174,400,10,215,225,175,400,0,1,168,3,4,175,0,False,18:30,20:20,5,0,4,0,0,0,3,1,5,3,0,0,0,3,2,2,0,2,0,0,127,7,0,0,1,0,0,0,0,1,1,1,0,0,حركة النهضة:2  
26,2,2,44,1,188,113,300,0,187,187,113,300,0,0,104,7,2,113,0,False,18:50,19:47,0,0,2,0,0,1,1,0,0,0,6,0,0,2,4,0,1,1,0,2,72,8,1,1,0,0,1,0,0,0,0,0,1,0,حركة النهضة:2  الحزب الجمهوري:1  التآلف الوطني:1  
26,2,2,43,1,186,107,309,10,193,203,106,309,0,1,100,5,1,106,0,False,18:20,20,0,0,5,0,0,2,0,0,1,0,0,0,1,6,3,1,1,1,0,1,69,5,0,1,0,0,1,0,0,0,0,1,0,1,حركة النهضة:2  
26,2,1,42,1,147,111,200,0,89,89,111,200,0,0,106,4,1,111,0,True,18.00,19.30,0,0,1,0,0,0,2,0,0,2,2,0,0,3,1,0,0,0,0,1,74,11,2,0,0,1,1,1,1,0,0,3,0,0,حركة النهضة:2  
26,2,1,41,1,302,176,400,0,224,224,176,400,0,0,168,7,1,176,0,False,18,20:30,0,0,5,0,0,2,0,0,0,0,2,1,1,2,7,1,1,3,2,2,111,13,0,0,2,0,0,3,4,1,0,5,0,0,حركة النهضة:1  التآلف الوطني:1  
26,2,1,40,3,455,211,600,0,389,389,211,600,0,0,203,4,4,211,0,False,18.00,20.30,0,0,7,0,0,13,7,0,1,3,7,0,0,8,2,1,0,3,0,4,130,11,0,0,3,1,0,0,0,0,0,1,1,0,حركة النهضة:1  صوت شعب تونس:1  حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  تيار المحبة:1  
26,2,1,40,2,457,292,637,0,345,345,292,637,0,0,275,7,10,292,0,False,18.18,20.10,1,0,3,1,0,16,7,1,0,2,11,1,0,3,3,0,0,3,1,3,196,14,1,0,3,0,0,1,2,1,1,0,0,0,حركة النهضة:1  التحالف الديمقراطي:1  
26,2,1,40,1,457,319,603,1,283,284,319,603,0,0,292,18,9,319,0,False,18.25,20.40,2,0,14,2,2,13,9,0,0,2,8,0,0,5,11,1,1,5,0,6,172,22,2,0,3,0,1,0,1,1,5,0,0,4,حركة النهضة:1  تيار المحبة:1  الحزب الجمهوري:1  
26,2,1,39,3,457,222,600,1,377,378,222,600,0,0,211,8,3,222,0,False,18.15,,0,0,5,1,0,7,4,0,2,0,13,0,0,12,2,0,0,6,0,1,147,8,0,1,0,0,1,0,0,0,0,0,1,0,حركة النهضة:1  المؤتمر من أجل الجمهورية:1  
26,2,1,39,2,458,313,619,1,305,306,313,619,0,0,298,11,4,313,313,True,1830,2110,1,0,14,0,0,3,4,0,1,3,15,0,0,9,3,1,0,1,1,4,217,15,2,0,0,0,1,0,1,0,0,0,2,0,حركة النهضة:1  تيار المحبة:1  الحزب الجمهوري:1  
26,2,1,39,1,458,332,609,0,277,277,332,609,0,0,305,22,5,332,0,False,18.30,20.25,2,0,2,1,0,6,3,0,1,3,6,0,0,8,12,1,2,3,2,3,185,32,1,1,2,0,4,4,1,2,6,6,3,3,التآلف الوطني:1  صوت شعب تونس:1  حركة النهضة:1  تيار المحبة:1  
26,1,12,38,1,213,115,300,0,185,185,115,300,0,0,108,5,2,115,0,False,18.28,19.52,3,24,2,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,3,62,2,0,0,0,0,0,1,0,0,3,0,0,3,حركة النهضة:1  آفاق تونس:1  حماة الوطن:1  حركة نداء تونس:1  
26,1,12,37,1,248,184,300,0,116,116,184,300,0,0,182,2,0,184,0,False,18.00,19.10,5,6,51,1,0,0,4,0,1,3,1,0,0,3,1,0,1,1,0,3,91,6,1,1,0,0,0,1,0,0,1,0,0,0,آفاق تونس:1  حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  حماة الوطن:1  
26,1,12,36,2,392,219,500,4,277,281,219,500,0,0,214,4,1,219,0,True,18:25,19:54,8,0,15,0,1,0,3,4,1,7,1,0,0,5,0,0,0,0,0,10,116,20,1,0,0,0,0,0,1,2,15,4,0,0,آفاق تونس:1  حماة الوطن:1  حركة الشعب:1  حركة النهضة:1  حركة نداء تونس:1  
26,1,12,36,1,393,280,500,0,220,220,280,500,0,0,275,2,3,280,0,False,18:05,19:15,6,1,21,1,2,0,5,2,0,17,1,0,0,6,2,0,1,1,0,23,132,27,3,1,0,0,3,1,0,1,12,5,1,0,آفاق تونس:1  حماة الوطن:1  التحالف الديمقراطي:1  حركة نداء تونس:1  حركة الشعب:1  حركة النهضة:1  
26,1,12,35,2,478,269,600,1,330,331,269,600,0,0,255,7,7,269,0,False,18:30,20:09,12,0,30,1,1,0,6,0,2,3,1,0,1,1,1,0,0,0,0,8,164,12,7,0,0,0,0,0,0,0,5,0,0,0,حركة النهضة:2  حماة الوطن:1  الجبهة الشعبية:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  آفاق تونس:1  
26,1,12,35,1,478,348,600,3,249,352,348,600,0,0,329,14,5,348,0,False,"18,10","20,25",18,0,27,0,1,0,4,0,0,6,0,0,0,5,2,1,1,5,0,14,194,29,5,1,0,0,0,0,1,1,6,3,3,2,حزب الأمان:  حماة الوطن:  حركة الشعب:  حركة النهضة:  الجبهة الشعبية:  حركة وفاء:  حركة نداء تونس:  آفاق تونس:  
26,1,11,34,1,151,105,200,1,94,95,105,200,0,0,92,6,7,105,0,False,18.15,19.15,2,0,6,2,0,0,4,6,0,0,0,0,0,5,3,0,0,0,0,2,21,15,2,0,1,0,1,0,0,0,19,2,1,0,حركة النهضة:1  حماة الوطن:1  
26,1,11,33,1,287,226,400,5,169,174,226,400,0,0,222,2,2,226,0,False,18.00,19.50,6,0,3,0,0,0,3,0,0,1,1,0,0,7,3,1,0,3,0,1,175,11,3,1,0,0,0,0,1,0,0,2,0,0,حركة النهضة:1  حركة النهضة:1  
26,1,11,32,1,173,126,200,0,74,74,126,200,0,0,124,1,1,126,0,True,18.15,19.07,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,111,0,0,0,0,0,0,0,0,1,4,1,0,0,حركة النهضة:1  
26,1,11,31,1,530,341,601,0,260,260,341,601,0,0,320,17,4,341,0,False,1800,2018,5,0,12,2,0,1,23,4,1,0,2,0,0,16,4,0,0,1,0,14,170,17,16,7,3,0,5,3,2,0,5,5,0,2,حركة وفاء:1  حركة النهضة:1  حركة نداء تونس:1  التكتل من أجل العمل والحريات:1  المؤتمر من أجل الجمهورية:1  حماة الوطن:1  
26,1,10,30,1,358,229,400,2,169,171,229,400,0,0,211,10,8,229,0,False,1830,2000,1,0,8,1,0,1,7,9,0,0,2,0,0,5,4,1,3,2,0,8,125,15,6,1,2,3,0,1,1,1,1,2,1,0,حركة النهضة:1  حماة الوطن:1  حركة نداء تونس:1  التكتل من أجل العمل والحريات:1  
26,1,10,29,1,181,106,296,1,189,190,106,296,0,0,102,3,1,106,0,False,1800,1940,1,0,1,0,2,0,0,1,0,0,2,0,0,4,4,0,0,2,0,0,64,8,4,1,1,0,0,1,2,0,3,0,0,1,حركة النهضة:1  حركة نداء تونس:1  
26,1,9,28,1,129,69,200,2,129,131,69,200,0,0,63,3,3,69,0,True,1800,1855,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,47,1,0,1,0,0,0,0,0,0,1,0,1,0,حركة النهضة:1  حماة الوطن:1  حركة نداء تونس:1  آفاق تونس:1  
26,1,9,27,1,351,214,400,0,186,186,214,400,0,0,202,7,5,214,0,True,1830,2011,9,0,7,0,2,0,2,0,0,2,1,1,1,6,3,1,0,3,2,2,129,18,0,2,0,1,0,1,0,1,5,2,0,1,حركة النهضة:1  حركة نداء تونس:2  حماة الوطن:1  آفاق تونس:1  
26,1,9,26,2,514,313,600,1,286,287,313,600,0,0,305,4,4,313,0,False,1824,2015,3,0,10,0,0,0,2,0,0,6,1,0,0,13,5,0,0,1,0,9,223,10,3,0,0,0,0,0,0,0,6,12,1,0,حماة الوطن:1  حركة النهضة:1  آفاق تونس:1  
26,1,9,26,1,514,411,600,9,180,189,411,600,0,0,398,5,8,411,0,True,1803,2030,5,0,8,1,1,1,6,0,1,4,1,0,0,16,4,0,0,2,1,6,273,21,2,4,0,0,0,1,0,1,19,15,1,4,حماة الوطن:1  الجبهة الشعبية:1  حركة الشعب:1  حركة النهضة:2  حزب الأمان:1  حركة نداء تونس:1  آفاق تونس:1  
26,1,9,25,3,430,161,500,19,320,339,161,500,0,0,156,2,3,161,0,True,1850,2017,2,0,6,0,0,0,4,0,0,2,0,0,0,12,0,0,0,4,0,5,108,3,3,0,0,0,0,0,0,0,4,1,2,0,حركة وفاء:1  حركة النهضة:1  حركة نداء تونس:1  آفاق تونس:1  حماة الوطن:1  
26,1,9,25,2,430,248,500,0,252,252,248,500,0,0,239,6,3,248,0,False,1800,,1,0,5,0,0,0,7,0,1,4,0,0,0,15,1,2,0,1,0,4,169,10,0,1,0,2,0,0,0,0,13,2,1,0,حركة نداء تونس:3  حركة الشعب:1  حماة الوطن:1  حركة النهضة:1  
26,1,9,25,1,430,299,502,6,197,203,299,502,0,0,273,22,4,299,0,True,1830,2100,8,0,6,1,0,0,3,0,0,2,2,0,1,6,6,0,3,8,0,3,146,24,4,0,1,0,3,5,3,1,31,2,1,3,حركة نداء تونس:1  الجبهة الشعبية:1  حركة النهضة:1  حماة الوطن:1  حركة الشعب:1  آفاق تونس:1  المؤتمر من أجل الجمهورية:1  
26,1,8,24,2,458,231,600,2,367,369,231,600,0,0,231,6,4,241,10,False,18.10,20.20,0,2,4,0,1,0,5,1,0,3,1,0,0,7,1,0,1,1,0,9,161,6,1,0,0,0,0,1,4,0,15,0,0,0,حركة النهضة:1  حماة الوطن:1  حركة نداء تونس:1  التكتل من أجل العمل والحريات:1  حركة وفاء:1  آفاق تونس:1  
